"","X","lat","long","postal","x","y","address"
"222",227,1.37759742308947,103.772491526747,679947,21230.7062832164,39953.3258634005,"2 BUKIT PANJANG RING ROAD BUKIT PANJANG HAWKER CENTRE SINGAPORE 679947"
"223",228,1.3882402168269,103.76957538706,670547,20906.2077094447,41130.1611728948,"547 SEGAR ROAD SEGAR VALE SINGAPORE 670547"
"224",229,1.38509602471476,103.760218434373,670628,19864.888700936,40782.5222110152,"628 SENJA ROAD DBS NTUC SENJA ROAD SINGAPORE 670628"
"225",230,1.40754124403461,103.758128230666,729939,19632.3550068317,43264.4103094004,"32 MANDAI ESTATE WESTLITE MANDAI DORMITORY SINGAPORE 729939"
"226",231,1.38529556252963,103.766170532051,671524,20527.2820040528,40804.5665046293,"524A JELAPANG ROAD AMAZING STAR MONTESSORI HOUSE (GREENRIDGE) SINGAPORE 671524"
"227",232,1.40631205409106,103.760561705557,729937,19903.1629900988,43128.4839983061,"23 MANDAI ESTATE WESTLITE JUNIPER SINGAPORE 729937"
"228",233,1.4107221949594,103.76839596207,729760,20775.0217278162,43616.1096910276,"460 MANDAI ROAD MANDAI LODGE 1 SINGAPORE 729760"
"229",234,1.40860253518183,103.759758955688,729908,19813.8359349445,43381.7568305656,"11 MANDAI ESTATE ELDIX SINGAPORE 729908"
"230",235,1.36012368217462,103.767542220363,678077,20679.856856375,38021.1818958949,"464 UPPER BUKIT TIMAH ROAD THE RAIL MALL SINGAPORE 678077"
"231",236,1.38018163022688,103.76041930548,677899,19887.2264123838,40239.1122913565,"1 WOODLANDS ROAD DBS JUNCTION 10 SINGAPORE 677899"
"232",237,1.38052239451717,103.764051414862,677743,20291.4358726144,40276.7802220006,"1 JELEBU ROAD DBS BUKIT PANJANG PLAZA SINGAPORE 677743"
"233",238,1.4315052703273,103.773515659097,730301,21344.83204877,45914.1833813619,"301 WOODLANDS STREET 31 FUCHUN NEIGHBOURHOOD CENTRE SINGAPORE 730301"
"234",239,1.43262603485889,103.774051197031,739044,21404.4326144364,46038.1104043312,"71 WOODLANDS AVENUE 3 DBS MARSILING MRT STATION SINGAPORE 739044"
"235",241,1.44055609916205,103.800916952025,738344,24394.1996214855,46914.9173822962,"70 WOODLANDS AVENUE 7 OCBC ADMIRALTY MRT SINGAPORE 738344"
"236",242,1.43507790358971,103.786619613465,730900,22803.1140535213,46309.1934630331,"900 SOUTH WOODLANDS DRIVE WOODLANDS CENTRAL POST OFFICE SINGAPORE 730900"
"237",244,1.43998366417135,103.801293114332,730678,24436.059788947,46851.6197942942,"678 WOODLANDS AVENUE 6 MY FIRST SKOOL SINGAPORE 730678"
"238",245,1.44275334327795,103.790548015512,730883,23240.3015716588,47157.8967089206,"883 WOODLANDS STREET 82 WOODLANDS NORTH PLAZA SINGAPORE 730883"
"239",246,1.43044361849124,103.793804884379,730548,23602.7169394372,45796.7423332836,"548 WOODLANDS DRIVE 44 FC SINGAPORE 730548"
"240",247,1.43106395485681,103.790454078756,732570,23229.8236129321,45865.342720693,"570B WOODLANDS AVENUE 1 CHAMPIONS COURT SINGAPORE 732570"
"241",248,1.44214483209286,103.806870038855,733686,25056.6882990189,47090.5829529632,"686C WOODLANDS DRIVE 73 SINGAPORE 733686"
"242",249,1.45074973335289,103.796846514064,757177,23941.2408190919,48042.0853822175,"200 WOODLANDS INDUSTRIAL PARK E7 WOODLANDS RECREATION CENTRE SINGAPORE 757177"
"243",250,1.44185307934021,103.824970378482,758459,27070.9749130616,47058.3069912065,"604 SEMBAWANG ROAD DBS SEMBAWANG SHOPPING CENTRE SINGAPORE 758459"
"244",251,1.45361014432056,103.819625588635,750511,26476.190599815,48358.3471901156,"511 CANBERRA ROAD OCBC CANBERRA ROAD - FAIRPRICE SINGAPORE 750511"
"245",252,1.44564787003157,103.798162285805,730768,24087.6564999428,47477.9444967583,"768 WOODLANDS AVENUE 6 OCBC WOODLANDS MART SINGAPORE 730768"
"246",253,1.46146455321872,103.809563052691,737723,25356.4013894992,49226.85777428,"2 WOODLANDS SECTOR 2 DBS WESTLITE DORMITORY (WOODLANDS) SINGAPORE 737723"
"247",254,1.44834155029683,103.801057143543,730780,24409.8129976708,47775.7934123892,"780 WOODLANDS CRESCENT WOODLANDS DEW SINGAPORE 730780"
"248",255,1.45464655649548,103.804476731799,738252,24790.3679680899,48472.9643563852,"27 WOODLANDS SECTOR 1 WOODLANDS DORMITORY SINGAPORE 738252"
"249",256,1.44185307934021,103.824970378482,758459,27070.9749130616,47058.3069912065,"604 SEMBAWANG ROAD DBS SEMBAWANG SHOPPING CENTRE SINGAPORE 758459"
"250",258,1.45025875777465,103.794823954933,757388,23716.1612818735,47987.7994810082,"50 WOODLANDS INDUSTRIAL PARK E4 WOODLANDS LODGE ONE SINGAPORE 757388"
"251",259,1.45000861656514,103.814110899773,752468,25862.4910668442,47960.1127509438,"468B ADMIRALTY DRIVE BLUE RIVERVIEW SINGAPORE 752468"
"252",260,1.45555388401849,103.81464932384,750463,25922.4141681446,48573.2801727597,"463 SEMBAWANG DRIVE DBS SEMBAWANG DRIVE 463 SINGAPORE 750463"
"253",261,1.45943633622992,103.820357133263,757443,26557.6034549987,49002.5778566543,"51 ADMIRALTY ROAD WEST COCHRANE LODGE I SINGAPORE 757443"
"254",262,1.46065867163522,103.819174733699,757444,26426.0225972552,49137.7383877616,"49 ADMIRALTY ROAD WEST DBS COCHRANE LODGE II SINGAPORE 757444"
"255",263,1.45238757319957,103.817440100888,751406,26232.9800257944,48223.1629894469,"406A SEMBAWANG DRIVE MULTI STOREY CAR PARK SINGAPORE 751406"
"256",265,1.42539842469037,103.833259035976,760761,27993.3737981999,45238.8323241491,"761 YISHUN STREET 72 SINGAPORE 760761"
"257",266,1.42750548860509,103.837125285899,760925,28423.6300994065,45471.821188191,"925 YISHUN CENTRAL 1 EAGER BEAVER SCHOOLHOUSE 1 PTE. LTD. SINGAPORE 760925"
"258",267,1.42951728655037,103.835058273602,769093,28193.6021100665,45694.2754015736,"301 YISHUN AVENUE 2 CITIBANK YISHUN SMRT STATION SINGAPORE 769093"
"259",268,1.42931416080553,103.836522953601,769098,28356.5991674904,45671.814953452,"930 YISHUN AVENUE 2 YISHUN PUBLIC LIBRARY SINGAPORE 769098"
"260",269,1.43359453113734,103.839686662816,760239,28708.6715112124,46145.1175033301,"239 YISHUN RING ROAD DBS NTUC YISHUN RING ROAD SINGAPORE 760239"
"261",270,1.43611425409216,103.837605235958,760293,28477.0396516826,46423.7352620233,"293 YISHUN STREET 22 SINGAPORE 760293"
"262",271,1.43576230295726,103.836728943247,760291,28379.5216866508,46384.8181111552,"291 YISHUN STREET 22 OCBC YISHUN ST 22 - 7 ELEVEN SINGAPORE 760291"
"263",272,1.43007109914643,103.842396446526,760327,29010.2310092356,45755.5151298977,"327 YISHUN RING ROAD YISHUN RIVERGREEN SINGAPORE 760327"
"264",273,1.33899462947416,103.793133804579,287994,23527.8643367765,35684.776074281,"200 TURF CLUB ROAD PEGASUS INTERNATIONAL PREESCHOOL SINGAPORE 287994"
"265",274,1.32325040079253,103.767260053747,597071,20648.3448887942,33943.9211934041,"41 SUNSET WAY BRIGHTON MONTESSORI INTERNATIONAL PRE-SCHOOL @ SUNSET SINGAPORE 597071"
"266",275,1.33667573740597,103.783709151645,589472,22478.9958272325,35428.3839749601,"896 DUNEARN ROAD LINK@896 SINGAPORE 589472"
"267",276,1.33149129253859,103.806809027748,289215,25049.7616222855,34855.0747053567,"20 GREENWOOD AVENUE HILLCREST PARK SINGAPORE 289215"
"268",277,1.33899462947416,103.793133804579,287994,23527.8643367765,35684.776074281,"200 TURF CLUB ROAD PEGASUS INTERNATIONAL PREESCHOOL SINGAPORE 287994"
"269",278,1.33586257729464,103.786616826552,589820,22802.5876327483,35338.4625171404,"5 BINJAI PARK BINJAI PARK SINGAPORE 589820"
"270",279,1.33176092057825,103.806586709072,289230,25025.0201789103,34884.8890628014,"30 GREENWOOD AVENUE HILLCREST PARK SINGAPORE 289230"
"271",280,1.33183246511303,103.806492461663,289236,25014.5315053174,34892.8002057057,"34 GREENWOOD AVENUE HILLCREST PARK SINGAPORE 289236"
"272",281,1.33166476661284,103.807033788637,289504,25074.7753867088,34874.2563136052,"7 GREENDALE AVENUE GREENDALE COURT SINGAPORE 289504"
"273",282,1.33661475636388,103.786969221127,589831,22841.8070094343,35421.6339119114,"29B BINJAI PARK BINJAI PARK SINGAPORE 589831"
"274",283,1.43201730301544,103.759866941613,739522,19825.9355614353,45970.8455614373,"12 KRANJI ROAD KRANJI LODGE ONE SINGAPORE 739522"
"275",284,1.43594536031501,103.754008428765,739503,19173.9856812768,46405.2125272434,"257 KRANJI ROAD KRANJI INDUSTRIAL ESTATE SINGAPORE 739503"
"276",285,1.39708432396576,103.746598000147,689578,18349.1561864754,42108.1802022327,"21 CHOA CHU KANG NORTH 6 DBS NTUC YEW TEE POINT SINGAPORE 689578"
"277",286,1.41757242617136,103.744217013051,729045,18084.2704066345,44373.6636583358,"17 SUNGEI KADUT STREET 4 SUNGEI KADUT INDUSTRIAL ESTATE SINGAPORE 729045"
"278",287,1.3920738867617,103.743099573442,680533,17959.8063993668,41554.165410189,"533 CHOA CHU KANG STREET 51 DBS LIMBANG SHOPPING CENTRE SINGAPORE 680533"
"279",288,1.41695924255318,103.83535191292,760849,28226.2809992228,44305.670204537,"849 YISHUN RING ROAD DBS NTUC YISHUN STREET 81 SINGAPORE 760849"
"280",289,1.41559070288068,103.847334153673,769162,29559.7337226775,44154.3485980798,"1 ORCHID CLUB ROAD SINGAPORE ORCHID COUNTRY CLUB SINGAPORE 769162"
"281",290,1.416079404249,103.835019190337,760845,28189.2538115261,44208.3820945732,"845 YISHUN STREET 81 DBS YISHUN STREET 81 SINGAPORE 760845"
"282",291,1.41758906054002,103.833061043125,769092,27971.3400075771,44375.3122040685,"201 YISHUN AVENUE 2 DBS KHATIB MRT STATION SINGAPORE 769092"
"283",292,1.42213865295029,103.832882657874,760780,27951.4883872401,44878.3831948601,"780 YISHUN RING ROAD KHATIB VALE SINGAPORE 760780"
"284",293,1.4248993192219,103.847249789758,760418,29550.3390248194,45183.6484323982,"418 YISHUN AVENUE 11 SINGAPORE 760418"
"285",294,1.42452849112151,103.84659554729,760414,29477.5316903545,45142.6436986942,"414 YISHUN RING ROAD DBS NTUC YISHUN RING ROAD 1 SINGAPORE 760414"
"286",295,1.44954310814644,103.818726323556,750355,26376.1139610475,47908.6353251394,"355 SEMBAWANG WAY HDB SEMBAWANG BRANCH SINGAPORE 750355"
"287",296,1.44819535371132,103.819502127155,757713,26462.4476639526,47759.6068513971,"30 SEMBAWANG DRIVE SUN PLAZA SINGAPORE 757713"
"288",299,1.37423951664303,103.839489194974,560161,28686.7136024246,39581.9400943592,"161 ANG MO KIO AVENUE 4 CM CENTRAL PTE LTD SINGAPORE 560161"
"289",300,1.37307949430462,103.829630839555,577729,27589.5998337185,39453.6701605506,"16 JALAN KURAS SEMBAWANG HILLS ESTATE SINGAPORE 577729"
"290",301,1.31567196429635,103.899183182411,420002,35330.0956897419,33105.9353865329,"2 JOO CHIAT ROAD DBS NTUC JOO CHIAT COMPLEX SINGAPORE 420002"
"291",302,1.323653452481,103.910853623161,410110,36628.8765286524,33988.5254865382,"110 LENGKONG TIGA SINGAPORE 410110"
"292",303,1.32329022760147,103.924151826832,461025,38108.8364936095,33948.4121146854,"25A CHAI CHEE ROAD DBS CHAI CHEE ROAD SINGAPORE 461025"
"293",304,1.32476040143251,103.924370232312,460029,38133.1369021935,34110.9774901252,"29 CHAI CHEE AVENUE ANSAR GARDEN SINGAPORE 460029"
"294",305,1.31672515005311,103.897977411392,402001,35195.9019180359,33222.3878217265,"1 GEYLANG SERAI GEYLANG SERAI MARKET SINGAPORE 402001"
"295",306,1.32062504871279,103.934734222428,460018,39286.5650113048,33653.7554724924,"18 BEDOK SOUTH ROAD SINGAPORE 460018"
"296",307,1.32425201243512,103.941571885143,461057,40047.5131092351,34054.839309385,"57 NEW UPPER CHANGI ROAD DBS NEW UPPER CHANGI ROAD SINGAPORE 461057"
"297",308,1.31179544227276,103.936894506125,469979,39527.0241650688,32677.4312686361,"54 BAYSHORE ROAD BAYSHORE PARK SINGAPORE 469979"
"298",309,1.32475054237912,103.92918919889,467360,38669.4401414199,34109.9075471684,"311 NEW UPPER CHANGI ROAD DBS BEDOK MALL 1 SINGAPORE 467360"
"299",310,1.32464544711794,103.931111525301,460209,38883.3764901645,34098.2949930709,"209 NEW UPPER CHANGI ROAD BETHESDA COMMUNITY SINGAPORE 460209"
"300",311,1.32588491763491,103.931653673284,460212,38943.7067563813,34235.3518738933,"212 BEDOK NORTH STREET 1 DBS NTUC BEDOK NORTH STREET 1 SINGAPORE 460212"
"301",312,1.32154249881548,103.955535617961,486442,41601.55426702,33755.3067371584,"20 EASTWOOD ROAD EASTWOOD CENTRE SINGAPORE 486442"
"302",313,1.33482267667937,103.963905761359,486018,42532.9928973708,35223.8119350169,"8 CHANGI BUSINESS PARK AVENUE 1 ESR BIZPARK @ CHANGI SINGAPORE 486018"
"303",314,1.33408363820793,103.962946043413,486038,42426.1904099416,35142.0869866535,"5 CHANGI BUSINESS PARK CENTRAL 1 DBS CHANGI CITY POINT SINGAPORE 486038"
"304",315,1.35546339989427,103.989276821188,819643,45356.3881484205,37506.3305453043,"60 AIRPORT BOULEVARD HSBC CHANGI AIRPORT T2 ARRIVAL HALL SOUTH EXIT DOOR 4 SINGAPORE 819643"
"305",316,1.35437074082484,103.985169645053,819663,44899.3123856857,37385.4804142211,"65 AIRPORT BOULEVARD DBS CHANGI AIRPORT TERMINAL 3 ARRIVAL MEETING HALL SINGAPORE 819663"
"306",317,1.32736602101872,104.004244172964,498820,47022.3067961968,34399.5646146145,"317 TANAH MERAH COAST ROAD CHANGI AIR BASE (EAST) SINGAPORE 498820"
"307",318,1.33143368792839,103.93686541135,460115,39523.6956857033,34848.931091629,"115 BEDOK NORTH ROAD PCF SPARKLETOTS PRESCHOOL @ FENGSHAN 115 (CC) SINGAPORE 460115"
"308",319,1.3317758150305,103.946201241591,487048,40562.6769767581,34886.8074173424,"430 UPPER CHANGI ROAD EAST VILLAGE SINGAPORE 487048"
"309",320,1.33143623119911,103.948260304303,469560,40791.8314926242,34849.268488843,"348 BEDOK ROAD DBS SHOP N SAVE BEDOK MARKET PLACE SINGAPORE 469560"
"310",321,1.33292174803785,103.938240229048,460089,39676.6918986272,35013.4798977748,"89 BEDOK NORTH STREET 4 DBS NTUC BEDOK NORTH STREET 4 SINGAPORE 460089"
"311",322,1.34269199750599,103.953050756306,528833,41324.8995989468,36093.9015998915,"3 SIMEI STREET 6 DBS EASTPOINT BR 1 SINGAPORE 528833"
"312",323,1.31886940788468,103.894731348343,408600,34834.640547405,33459.4798439108,"10 EUNOS ROAD 8 HEART OF GOD CHURCH SINGAPORE 408600"
"313",324,1.31881486980278,103.892580778242,409051,34595.3031856529,33453.443499919,"60 PAYA LEBAR ROAD DBS PAYA LEBAR SQUARE SINGAPORE 409051"
"314",325,1.32118979057455,103.903266270232,400005,35784.4871060736,33716.0810950007,"5 EUNOS CRESCENT OCBC EUNOS CRESCENT - FAIRPRICE SINGAPORE 400005"
"315",326,1.31461849889242,103.894738004496,437157,34835.3928884082,32989.4359148927,"11 TANJONG KATONG ROAD UOB ONE KM SINGAPORE 437157"
"316",327,1.31461849889242,103.894738004496,437157,34835.3928884082,32989.4359148927,"11 TANJONG KATONG ROAD UOB ONE KM SINGAPORE 437157"
"317",328,1.31415001272084,103.888544866086,389551,34146.1569082197,32937.6170056965,"612A GEYLANG ROAD SINGAPORE 389551"
"318",329,1.31639445681762,103.894359081999,400845,34793.2176312367,33185.8112940397,"845 GEYLANG ROAD TANJONG KATONG COMPLEX SINGAPORE 400845"
"319",330,1.313289737192,103.885153835516,389456,33768.7695428319,32842.4840367083,"498 GEYLANG ROAD GREEN COURT SINGAPORE 389456"
"320",331,1.31420608208823,103.886699480848,389538,33940.783008853,32943.8124079425,"599A GEYLANG ROAD GEYLANG CONSERVATION AREA SINGAPORE 389538"
"321",332,1.30307157630397,103.873044700613,397628,32421.1559734633,31712.5874385908,"1 STADIUM PLACE OCBC KALLANG WAVE - FAIRPRICE SINGAPORE 397628"
"322",333,1.30230108377856,103.876473975339,397693,32802.8045866704,31627.3965942152,"5 STADIUM WALK OCBC STADIUM STATION SINGAPORE 397693"
"323",334,1.3317705447992,103.879294500005,368125,33116.6434122045,34885.9847940803,"401 MACPHERSON ROAD DBS NTUC MACPHERSON MALL SINGAPORE 368125"
"324",335,1.33429242274696,103.878791059137,360001,33060.6105035115,35164.8401867133,"1 UPPER ALJUNIED LANE DBS UPPER ALJUNIED ROAD SINGAPORE 360001"
"325",336,1.33889387687709,103.886114854069,534846,33875.661411617,35673.6619128045,"141A UPPER PAYA LEBAR ROAD SINGAPORE 534846"
"326",337,1.33748492906751,103.887004163685,534821,33974.6355088102,35517.8697554208,"91 UPPER PAYA LEBAR ROAD SINGAPORE 534821"
"327",338,1.33312324236673,103.878841894011,367872,33066.2702835184,35035.5582731366,"387 UPPER ALJUNIED ROAD SINGAPORE 367872"
"328",339,1.32987219692115,103.901929745036,400306,35635.7183921672,34676.1335940268,"306 UBI AVENUE 1 SPRING BRAINY KIDZ GROUP PTE. LTD. SINGAPORE 400306"
"329",341,1.3532321297355,103.8714723783,550266,32246.0851989426,37259.0827670805,"266 SERANGOON CENTRAL DRIVE SINGAPORE 550266"
"330",342,1.35403939780038,103.870851534185,550253,32176.9908985756,37348.3452908937,"253 SERANGOON CENTRAL DRIVE SINGAPORE 550253"
