"","Address","nearest_primary_schools","dist_to_nearest_primary_schools","primary_schools_1km"
"1747","105 WOODLANDS ST 13","61 WOODLANDS AVENUE 1 YMCA STUDENT CARE CENTRE @ SI LING SINGAPORE 739067","0.656750746879905","4"
"1748","214 MARSILING LANE","31 WOODLANDS CENTRE ROAD NASCANS @ MARSILING SINGAPORE 738927","1.46753674760294","0"
"1749","115 YISHUN RING RD","10 YISHUN STREET 11 AHMAD IBRAHIM PRIMARY SCHOOL SINGAPORE 768643","0.574853420441635","3"
"1750","130 YISHUN ST 11","10 YISHUN STREET 11 AHMAD IBRAHIM PRIMARY SCHOOL SINGAPORE 768643","0.18406776773901","4"
"1751","704 YISHUN AVE 5","2 YISHUN STREET 71 JIEMIN PRIMARY SCHOOL SINGAPORE 768515","0.24323954239592","3"
"1752","703 YISHUN AVE 5","2 YISHUN STREET 71 JIEMIN PRIMARY SCHOOL SINGAPORE 768515","0.274341832666534","3"
"1753","732 YISHUN AVE 5","2 YISHUN STREET 71 JIEMIN PRIMARY SCHOOL SINGAPORE 768515","0.150161528093099","4"
"1754","127 YISHUN ST 11","10 YISHUN STREET 11 AHMAD IBRAHIM PRIMARY SCHOOL SINGAPORE 768643","0.248549283634141","4"
"1755","126 YISHUN ST 11","10 YISHUN STREET 11 AHMAD IBRAHIM PRIMARY SCHOOL SINGAPORE 768643","0.32852484021209","4"
"1756","204 YISHUN ST 21","500 YISHUN RING ROAD YISHUN PRIMARY SCHOOL SINGAPORE 768679","0.352956417950786","6"
"1757","129 YISHUN ST 11","10 YISHUN STREET 11 AHMAD IBRAHIM PRIMARY SCHOOL SINGAPORE 768643","0.140041151828073","5"
"1758","145 YISHUN ST 11","10 YISHUN STREET 11 AHMAD IBRAHIM PRIMARY SCHOOL SINGAPORE 768643","0.284387750989358","4"
"1759","153 YISHUN ST 11","500 YISHUN RING ROAD YISHUN PRIMARY SCHOOL SINGAPORE 768679","0.247643228125784","5"
"1760","158 YISHUN ST 11","500 YISHUN RING ROAD YISHUN PRIMARY SCHOOL SINGAPORE 768679","0.119301547711034","5"
"1761","241 YISHUN RING RD","8 YISHUN STREET 21 XISHAN PRIMARY SCHOOL SINGAPORE 768611","0.214035835460842","5"
"1762","131 YISHUN ST 11","10 YISHUN STREET 11 AHMAD IBRAHIM PRIMARY SCHOOL SINGAPORE 768643","0.139957413741031","4"
"1763","245 YISHUN AVE 9","8 YISHUN STREET 21 XISHAN PRIMARY SCHOOL SINGAPORE 768611","0.499492223417192","4"
"1764","275 YISHUN ST 22","170 YISHUN AVENUE 6 CHONGFU SCHOOL SINGAPORE 768959","0.0988228435242665","4"
"1765","727 YISHUN ST 71","2 YISHUN STREET 71 JIEMIN PRIMARY SCHOOL SINGAPORE 768515","0.187889257685943","4"
"1766","721 YISHUN ST 71","2 YISHUN STREET 71 JIEMIN PRIMARY SCHOOL SINGAPORE 768515","0.239894559959562","4"
"1767","287 YISHUN AVE 6","170 YISHUN AVENUE 6 CHONGFU SCHOOL SINGAPORE 768959","0.219144270339023","4"
"1768","284 YISHUN AVE 6","170 YISHUN AVENUE 6 CHONGFU SCHOOL SINGAPORE 768959","0.154596192344306","4"
"1769","148 YISHUN ST 11","10 YISHUN STREET 11 AHMAD IBRAHIM PRIMARY SCHOOL SINGAPORE 768643","0.149819601328724","4"
"1770","225 YISHUN ST 21","500 YISHUN RING ROAD YISHUN PRIMARY SCHOOL SINGAPORE 768679","0.250669706842731","5"
"1771","242 YISHUN RING RD","8 YISHUN STREET 21 XISHAN PRIMARY SCHOOL SINGAPORE 768611","0.269406487579448","5"
"1772","759 YISHUN ST 72","2 YISHUN STREET 71 JIEMIN PRIMARY SCHOOL SINGAPORE 768515","0.351327119160927","4"
"1773","209 YISHUN ST 21","8 YISHUN STREET 21 XISHAN PRIMARY SCHOOL SINGAPORE 768611","0.232299050508152","6"
"1774","212 YISHUN ST 21","8 YISHUN STREET 21 XISHAN PRIMARY SCHOOL SINGAPORE 768611","0.19120231061235","6"
"1775","858 YISHUN AVE 4","7 YISHUN AVENUE 4 NAVAL BASE PRIMARY SCHOOL SINGAPORE 769028","0.154949756174979","3"
"1776","174 ANG MO KIO AVE 4","501 ANG MO KIO STREET 13 CHIJ SAINT NICHOLAS GIRLS' SCHOOL SINGAPORE 569405","0.415740324539671","3"
"1777","208 ANG MO KIO AVE 1","20 ANG MO KIO AVENUE 3 ANG MO KIO PRIMARY SCHOOL SINGAPORE 569920","0.551413510261858","2"
"1778","319 ANG MO KIO AVE 1","1 ANG MO KIO STREET 32 NASCANS @ TECK GHEE SINGAPORE 569299","0.408506131109715","4"
"1779","109 ANG MO KIO AVE 4","20 ANG MO KIO AVENUE 3 ANG MO KIO PRIMARY SCHOOL SINGAPORE 569920","0.232806485195003","3"
"1780","422 ANG MO KIO AVE 3","1 ANG MO KIO STREET 32 NASCANS @ TECK GHEE SINGAPORE 569299","0.278686262516961","3"
"1781","576 ANG MO KIO AVE 10","5 ANG MO KIO STREET 52 JING SHAN PRIMARY SCHOOL SINGAPORE 569228","0.315828679393472","2"
"1782","578 ANG MO KIO AVE 10","5 ANG MO KIO STREET 52 JING SHAN PRIMARY SCHOOL SINGAPORE 569228","0.318653769822872","2"
"1783","556 ANG MO KIO AVE 10","5 ANG MO KIO STREET 52 JING SHAN PRIMARY SCHOOL SINGAPORE 569228","0.611728752704265","1"
"1784","507 ANG MO KIO AVE 8","5 ANG MO KIO STREET 52 JING SHAN PRIMARY SCHOOL SINGAPORE 569228","0.328923630777279","3"
"1785","541 ANG MO KIO AVE 10","5 ANG MO KIO STREET 52 JING SHAN PRIMARY SCHOOL SINGAPORE 569228","0.431448180157606","1"
"1786","623 ANG MO KIO AVE 9","19 ANG MO KIO AVENUE 9 ALPHAJOY STUDENT CARE CENTRE (ANDERSON PRIMARY) SINGAPORE 569785","0.182960601385105","2"
"1787","633 ANG MO KIO AVE 6","19 ANG MO KIO AVENUE 9 ALPHAJOY STUDENT CARE CENTRE (ANDERSON PRIMARY) SINGAPORE 569785","0.346065988177793","2"
"1788","332 ANG MO KIO AVE 1","3 ANG MO KIO AVENUE 10 TOWNSVILLE PRIMARY SCHOOL SINGAPORE 569730","0.276716027178577","2"
"1789","229 ANG MO KIO AVE 3","20 ANG MO KIO AVENUE 3 ANG MO KIO PRIMARY SCHOOL SINGAPORE 569920","0.159326635331277","3"
"1790","154 ANG MO KIO AVE 5","200 ANG MO KIO AVENUE 5 MAYFLOWER PRIMARY SCHOOL SINGAPORE 569878","0.225377226162637","4"
"1791","334 ANG MO KIO AVE 1","1 ANG MO KIO STREET 32 NASCANS @ TECK GHEE SINGAPORE 569299","0.21508394295211","3"
"1792","402 ANG MO KIO AVE 10","3 ANG MO KIO AVENUE 10 TOWNSVILLE PRIMARY SCHOOL SINGAPORE 569730","0.229732643919762","2"
"1793","714 ANG MO KIO AVE 6","5 ANG MO KIO STREET 52 JING SHAN PRIMARY SCHOOL SINGAPORE 569228","0.668747811267936","4"
"1794","729 ANG MO KIO AVE 6","200 ANG MO KIO AVENUE 5 MAYFLOWER PRIMARY SCHOOL SINGAPORE 569878","0.408984111248685","3"
"1795","520 ANG MO KIO AVE 5","5 ANG MO KIO STREET 52 JING SHAN PRIMARY SCHOOL SINGAPORE 569228","0.171380312501754","3"
"1796","551 ANG MO KIO AVE 10","5 ANG MO KIO STREET 52 JING SHAN PRIMARY SCHOOL SINGAPORE 569228","0.751200700961435","1"
"1797","84 BEDOK NTH ST 4","1602 BEDOK NORTH AVENUE 4 YMCA STUDENT CARE CENTRE @ ST ANTHONY'S CANOSSIAN SINGAPORE 469701","0.405511768282935","5"
"1798","88 BEDOK NTH ST 4","1602 BEDOK NORTH AVENUE 4 YMCA STUDENT CARE CENTRE @ ST ANTHONY'S CANOSSIAN SINGAPORE 469701","0.277370122208799","4"
"1799","423 BEDOK NTH AVE 1","307 BEDOK NORTH ROAD KIDS' LOFT STUDENT CARE @ FENGSHAN SINGAPORE 469680","0.514988432427385","3"
"1800","81 BEDOK NTH RD","1 BEDOK SOUTH AVENUE 2 KNOWLEDGE PARK EDUCARE (BG) PTE LTD SINGAPORE 469317","0.629170806626541","4"
"1801","703 BEDOK RESERVOIR RD","52 BEDOK RESERVOIR CRESCENT DAMAI PRIMARY SCHOOL SINGAPORE 479226","0.243864651577483","1"
"1802","413 BEDOK NTH AVE 2","307 BEDOK NORTH ROAD KIDS' LOFT STUDENT CARE @ FENGSHAN SINGAPORE 469680","0.100322761699558","3"
"1803","604 BEDOK RESERVOIR RD","50 BEDOK RESERVOIR ROAD KOWABUNGA KIDZ TREEHOUSE @ TELOK KURAU PRIMARY SINGAPORE 479239","0.244740513678343","1"
"1804","19 BEDOK STH RD","1 BEDOK SOUTH AVENUE 2 KNOWLEDGE PARK EDUCARE (BG) PTE LTD SINGAPORE 469317","0.609861361021895","1"
"1805","20 BEDOK STH RD","1 BEDOK SOUTH AVENUE 2 KNOWLEDGE PARK EDUCARE (BG) PTE LTD SINGAPORE 469317","0.63523077625697","1"
"1806","99 BEDOK NTH AVE 4","1602 BEDOK NORTH AVENUE 4 YMCA STUDENT CARE CENTRE @ ST ANTHONY'S CANOSSIAN SINGAPORE 469701","0.182558099180659","4"
"1807","23 SIN MING RD","100 BRIGHT HILL DRIVE PRO-TEACH SCHOOLCARE (AI TONG) SINGAPORE 579646","0.76053647702637","1"
"1808","313 SHUNFU RD","9 BISHAN STREET 22 CATHOLIC HIGH SCHOOL SINGAPORE 579767","0.922616392505986","1"
"1809","176 BT BATOK WEST AVE 8","158 JURONG EAST STREET 24 YUHUA PRIMARY SCHOOL SINGAPORE 609558","0.360177928902399","3"
"1810","168 BT BATOK WEST AVE 8","30 BUKIT BATOK WEST AVENUE 3 BIG HEART STUDENT CARE (PRINCESS ELIZABETH PRIMARY SCHOOL) SINGAPORE 659163","0.234003858729889","3"
"1811","166 BT BATOK WEST AVE 8","30 BUKIT BATOK WEST AVENUE 3 BIG HEART STUDENT CARE (PRINCESS ELIZABETH PRIMARY SCHOOL) SINGAPORE 659163","0.324080456562644","2"
"1812","162 BT BATOK ST 11","30 BUKIT BATOK WEST AVENUE 3 BIG HEART STUDENT CARE (PRINCESS ELIZABETH PRIMARY SCHOOL) SINGAPORE 659163","0.212541362954218","3"
"1813","147 BT BATOK WEST AVE 6","30 BUKIT BATOK WEST AVENUE 3 BIG HEART STUDENT CARE (PRINCESS ELIZABETH PRIMARY SCHOOL) SINGAPORE 659163","0.323616932089281","2"
"1814","181 BT BATOK WEST AVE 8","158 JURONG EAST STREET 24 YUHUA PRIMARY SCHOOL SINGAPORE 609558","0.408659812788147","2"
"1815","229 BT BATOK EAST AVE 3","18 BUKIT BATOK STREET 21 BUKIT VIEW PRIMARY SCHOOL SINGAPORE 659634","0.29168831641272","3"
"1816","132 BT BATOK WEST AVE 6","30 BUKIT BATOK WEST AVENUE 3 BIG HEART STUDENT CARE (PRINCESS ELIZABETH PRIMARY SCHOOL) SINGAPORE 659163","0.57272839217013","2"
"1817","235 BT BATOK EAST AVE 5","90 BUKIT BATOK EAST AVENUE 6 KNOWLEDGE PARK EDUCARE PTE LTD (KEMING PRIMARY SCHOOL) SINGAPORE 659762","0.383022727261092","3"
"1818","208 BT BATOK ST 21","18 BUKIT BATOK STREET 21 BUKIT VIEW PRIMARY SCHOOL SINGAPORE 659634","0.540283299602621","4"
"1819","172 BT BATOK WEST AVE 8","158 JURONG EAST STREET 24 YUHUA PRIMARY SCHOOL SINGAPORE 609558","0.326627373814023","3"
"1820","104 BT BATOK CTRL","30 BUKIT BATOK WEST AVENUE 3 BIG HEART STUDENT CARE (PRINCESS ELIZABETH PRIMARY SCHOOL) SINGAPORE 659163","0.728044518419578","4"
"1821","305 BT BATOK ST 31","35 BUKIT BATOK STREET 31 DAZHONG PRIMARY SCHOOL SINGAPORE 659441","0.158524482793986","3"
"1822","301 BT BATOK ST 31","35 BUKIT BATOK STREET 31 DAZHONG PRIMARY SCHOOL SINGAPORE 659441","0.270414144341072","3"
"1823","243 BT BATOK EAST AVE 5","90 BUKIT BATOK EAST AVENUE 6 KNOWLEDGE PARK EDUCARE PTE LTD (KEMING PRIMARY SCHOOL) SINGAPORE 659762","0.510394411648969","3"
"1824","110 BT BATOK WEST AVE 6","30 BUKIT BATOK WEST AVENUE 3 BIG HEART STUDENT CARE (PRINCESS ELIZABETH PRIMARY SCHOOL) SINGAPORE 659163","0.594060257833285","3"
"1825","102 BT BATOK WEST AVE 6","18 BUKIT BATOK STREET 21 BUKIT VIEW PRIMARY SCHOOL SINGAPORE 659634","0.711800120506884","4"
"1826","171 BT BATOK WEST AVE 8","30 BUKIT BATOK WEST AVENUE 3 BIG HEART STUDENT CARE (PRINCESS ELIZABETH PRIMARY SCHOOL) SINGAPORE 659163","0.348351100964427","3"
"1827","32 JLN BT HO SWEE","51 JALAN MEMBINA YMCA STUDENT CARE CENTRE @ ZHANGDE SINGAPORE 169485","0.450377848186484","2"
"1828","30 TELOK BLANGAH RISE","1 BUKIT PURMEI AVENUE RADIN MAS PRIMARY SCHOOL SINGAPORE 099840","0.490046461822736","2"
"1829","33 TELOK BLANGAH WAY","1 BUKIT PURMEI AVENUE RADIN MAS PRIMARY SCHOOL SINGAPORE 099840","0.209599368973741","2"
"1830","130 KIM TIAN RD","51 JALAN MEMBINA YMCA STUDENT CARE CENTRE @ ZHANGDE SINGAPORE 169485","0.561528411569081","3"
"1831","15 TELOK BLANGAH CRES","1 BUKIT PURMEI AVENUE RADIN MAS PRIMARY SCHOOL SINGAPORE 099840","0.447393601995634","3"
"1832","22 TELOK BLANGAH CRES","1 BUKIT PURMEI AVENUE RADIN MAS PRIMARY SCHOOL SINGAPORE 099840","0.517590483514097","2"
"1833","20 TELOK BLANGAH CRES","1 BUKIT PURMEI AVENUE RADIN MAS PRIMARY SCHOOL SINGAPORE 099840","0.342107942831619","3"
"1834","16 TAMAN HO SWEE","51 JALAN MEMBINA YMCA STUDENT CARE CENTRE @ ZHANGDE SINGAPORE 169485","0.758406858051571","3"
"1835","128 KIM TIAN RD","51 JALAN MEMBINA YMCA STUDENT CARE CENTRE @ ZHANGDE SINGAPORE 169485","0.456838453784727","3"
"1836","24 TELOK BLANGAH CRES","1 BUKIT PURMEI AVENUE RADIN MAS PRIMARY SCHOOL SINGAPORE 099840","0.39580827800389","2"
"1837","23 TELOK BLANGAH CRES","1 BUKIT PURMEI AVENUE RADIN MAS PRIMARY SCHOOL SINGAPORE 099840","0.393078270552956","2"
"1838","59 TELOK BLANGAH HTS","91 TELOK BLANGAH HEIGHTS BLANGAH RISE PRIMARY SCHOOL SINGAPORE 109100","0.558547296381263","1"
"1839","104 HENDERSON CRES","2A PRINCE CHARLES CRESCENT QSF - THE ENABLERS PTE LTD (STUDENT CARE @ ALEXANDRA PRI) SINGAPORE 159016","0.343003152997893","3"
"1840","95 HAVELOCK RD","2 RIVER VALLEY GREEN RIVER VALLEY PRIMARY SCHOOL SINGAPORE 237993","0.720026674319909","2"
"1841","26 TELOK BLANGAH CRES","1 BUKIT PURMEI AVENUE RADIN MAS PRIMARY SCHOOL SINGAPORE 099840","0.622954592383984","1"
"1842","5 FARRER RD","52 KING'S ROAD NANYANG PRIMARY SCHOOL SINGAPORE 268097","0.480054272700729","1"
"1843","10 JLN KUKOH","2 RIVER VALLEY GREEN RIVER VALLEY PRIMARY SCHOOL SINGAPORE 237993","0.88483957125906","1"
"1844","3 TG PAGAR PLAZA","1 CANTONMENT CLOSE CANTONMENT PRIMARY SCHOOL SINGAPORE 088256","0.275228176982774","1"
"1845","263 WATERLOO ST","2 FARRER PARK ROAD LEARNING STUDIO BY ZENITANT (FARRER PARK PRIMARY) SINGAPORE 217567","1.5476318089215","0"
"1846","26 JLN BERSEH","2 FARRER PARK ROAD LEARNING STUDIO BY ZENITANT (FARRER PARK PRIMARY) SINGAPORE 217567","1.04624083536107","0"
"1847","668 CHANDER RD","2 FARRER PARK ROAD LEARNING STUDIO BY ZENITANT (FARRER PARK PRIMARY) SINGAPORE 217567","0.545556783866227","1"
"1848","15 TECK WHYE LANE","11 TECK WHYE WALK SHG STUDENT CARE (TECK WHYE PRIMARY SCHOOL) SINGAPORE 688261","0.536806801467112","3"
"1849","17 TECK WHYE LANE","11 TECK WHYE WALK SHG STUDENT CARE (TECK WHYE PRIMARY SCHOOL) SINGAPORE 688261","0.521979644008211","3"
"1850","612 CLEMENTI WEST ST 1","15 CLEMENTI AVENUE 5 PEI TONG PRIMARY SCHOOL SINGAPORE 129857","1.42460535453652","0"
"1851","364 CLEMENTI AVE 2","15 CLEMENTI AVENUE 5 PEI TONG PRIMARY SCHOOL SINGAPORE 129857","0.441119012039836","2"
"1852","428 CLEMENTI AVE 3","8 CLEMENTI AVENUE 3 CLEMENTI PRIMARY SCHOOL SINGAPORE 129903","0.284338298390889","4"
"1853","327 CLEMENTI AVE 5","15 CLEMENTI AVENUE 5 PEI TONG PRIMARY SCHOOL SINGAPORE 129857","0.273626365499927","3"
"1854","352 CLEMENTI AVE 2","15 CLEMENTI AVENUE 5 PEI TONG PRIMARY SCHOOL SINGAPORE 129857","0.468920691516663","2"
"1855","513 WEST COAST RD","50 WEST COAST AVENUE QIFA PRIMARY SCHOOL SINGAPORE 128104","0.643073447701256","2"
"1856","374 CLEMENTI AVE 4","15 CLEMENTI AVENUE 5 PEI TONG PRIMARY SCHOOL SINGAPORE 129857","0.333113734927982","3"
"1857","511 WEST COAST DR","50 WEST COAST AVENUE QIFA PRIMARY SCHOOL SINGAPORE 128104","0.52260879404159","3"
"1858","410 C'WEALTH AVE WEST","15 CLEMENTI AVENUE 5 PEI TONG PRIMARY SCHOOL SINGAPORE 129857","0.57843797891501","2"
"1859","324 CLEMENTI AVE 5","15 CLEMENTI AVENUE 5 PEI TONG PRIMARY SCHOOL SINGAPORE 129857","0.208176073806243","3"
"1860","350 CLEMENTI AVE 2","15 CLEMENTI AVENUE 5 PEI TONG PRIMARY SCHOOL SINGAPORE 129857","0.295531869347603","2"
"1861","318 CLEMENTI AVE 4","15 CLEMENTI AVENUE 5 PEI TONG PRIMARY SCHOOL SINGAPORE 129857","0.318034851385797","3"
"1862","316 CLEMENTI AVE 4","30 JALAN LEMPENG NASCANS - NAN HUA STUDENT CARE CENTRE SINGAPORE 128806","0.381116480745597","3"
"1863","348 CLEMENTI AVE 5","15 CLEMENTI AVENUE 5 PEI TONG PRIMARY SCHOOL SINGAPORE 129857","0.372577840519594","2"
"1864","373 CLEMENTI AVE 4","15 CLEMENTI AVENUE 5 PEI TONG PRIMARY SCHOOL SINGAPORE 129857","0.367656687935268","3"
"1865","381 CLEMENTI AVE 5","15 CLEMENTI AVENUE 5 PEI TONG PRIMARY SCHOOL SINGAPORE 129857","0.266732063034753","3"
"1866","355 CLEMENTI AVE 2","15 CLEMENTI AVENUE 5 PEI TONG PRIMARY SCHOOL SINGAPORE 129857","0.292589188964084","2"
"1867","102 CLEMENTI ST 14","15 CLEMENTI AVENUE 5 PEI TONG PRIMARY SCHOOL SINGAPORE 129857","0.700742209611217","2"
"1868","95 ALJUNIED CRES","4 GEYLANG EAST CENTRAL CHRISTALITE METHODIST CHAPEL SINGAPORE 389706","0.488466895027003","2"
"1869","124 GEYLANG EAST AVE 1","4 GEYLANG EAST CENTRAL CHRISTALITE METHODIST CHAPEL SINGAPORE 389706","0.340210011016514","2"
"1870","414 EUNOS RD 5","51 KOON SENG ROAD HAIG GIRLS' SCHOOL SINGAPORE 427072","0.86230531219026","1"
"1871","32 CASSIA CRES","350 GUILLEMARD ROAD KONG HWA SCHOOL SINGAPORE 399772","0.525774745603427","2"
"1872","95 OLD AIRPORT RD","350 GUILLEMARD ROAD KONG HWA SCHOOL SINGAPORE 399772","0.309435415980177","1"
"1873","99 OLD AIRPORT RD","350 GUILLEMARD ROAD KONG HWA SCHOOL SINGAPORE 399772","0.268233707561132","1"
"1874","315 UBI AVE 1","10 UBI AVENUE 1 MAHA BODHI SCHOOL SINGAPORE 408931","0.26279449316215","2"
"1875","314 UBI AVE 1","10 UBI AVENUE 1 MAHA BODHI SCHOOL SINGAPORE 408931","0.275670622441146","2"
"1876","313 UBI AVE 1","10 UBI AVENUE 1 MAHA BODHI SCHOOL SINGAPORE 408931","0.296764440080996","2"
"1877","2 HAIG RD","51 KOON SENG ROAD HAIG GIRLS' SCHOOL SINGAPORE 427072","0.581101709373265","2"
"1878","122 GEYLANG EAST CTRL","4 GEYLANG EAST CENTRAL CHRISTALITE METHODIST CHAPEL SINGAPORE 389706","0.158165290419212","2"
"1879","34 CASSIA CRES","350 GUILLEMARD ROAD KONG HWA SCHOOL SINGAPORE 399772","0.457455071233495","2"
"1880","31 BALAM RD","1 SALLIM ROAD CANOSSA CONVENT SINGAPORE 387621","0.532568682459453","1"
"1881","324 UBI AVE 1","10 UBI AVENUE 1 MAHA BODHI SCHOOL SINGAPORE 408931","0.323971295514837","2"
"1882","125 ALJUNIED RD","1 SALLIM ROAD CANOSSA CONVENT SINGAPORE 387621","0.399799629956835","2"
"1883","22 EUNOS CRES","10 UBI AVENUE 1 MAHA BODHI SCHOOL SINGAPORE 408931","0.422878679106064","1"
"1884","51 SIMS DR","4 GEYLANG EAST CENTRAL CHRISTALITE METHODIST CHAPEL SINGAPORE 389706","0.565277818598964","1"
"1885","50 SIMS DR","4 GEYLANG EAST CENTRAL CHRISTALITE METHODIST CHAPEL SINGAPORE 389706","0.611721884415702","1"
"1886","19 HOUGANG AVE 3","5 LORONG LOW KOON HOLY INNOCENTS' PRIMARY SCHOOL SINGAPORE 536451","0.434128548796374","2"
"1887","22 HOUGANG AVE 3","5 LORONG LOW KOON HOLY INNOCENTS' PRIMARY SCHOOL SINGAPORE 536451","0.50193651278784","2"
"1888","129 LOR AH SOO","298 LORONG AH SOO COMMIT LEARNING SCHOOLHOUSE @ PAYA LEBAR METHODIST GIRLS' SCHOOL SINGAPORE 536741","0.334880915314575","2"
"1889","155 HOUGANG ST 11","298 LORONG AH SOO COMMIT LEARNING SCHOOLHOUSE @ PAYA LEBAR METHODIST GIRLS' SCHOOL SINGAPORE 536741","0.572874090945424","1"
"1890","249 HOUGANG AVE 3","45 HOUGANG AVENUE 1 HOME-IN-SCHOOL CONNECTION STUDENT CARE CENTRE SINGAPORE 538882","0.260379841926821","2"
"1891","34 TEBAN GDNS RD","50 WEST COAST AVENUE QIFA PRIMARY SCHOOL SINGAPORE 128104","1.82406318075089","0"
"1892","339 JURONG EAST AVE 1","320 JURONG EAST STREET 32 JURONG PRIMARY SCHOOL SINGAPORE 609476","0.217965617235834","1"
"1893","402 PANDAN GDNS","50 WEST COAST AVENUE QIFA PRIMARY SCHOOL SINGAPORE 128104","1.15936771871951","0"
"1894","414 PANDAN GDNS","50 WEST COAST AVENUE QIFA PRIMARY SCHOOL SINGAPORE 128104","1.30201777873021","0"
"1895","239 JURONG EAST ST 21","158 JURONG EAST STREET 24 YUHUA PRIMARY SCHOOL SINGAPORE 609558","0.205654952922484","3"
"1896","260 JURONG EAST ST 24","158 JURONG EAST STREET 24 YUHUA PRIMARY SCHOOL SINGAPORE 609558","0.141882424305939","4"
"1897","305 JURONG EAST ST 32","320 JURONG EAST STREET 32 JURONG PRIMARY SCHOOL SINGAPORE 609476","0.406778794313422","4"
"1898","219A JURONG EAST ST 21","65 JURONG EAST STREET 13 AMP-MERCU STUDENT CARE CENTRE @ FUHUA PRIMARY SCHOOL SINGAPORE 609647","0.471539334346319","3"
"1899","220 JURONG EAST ST 21","158 JURONG EAST STREET 24 YUHUA PRIMARY SCHOOL SINGAPORE 609558","0.448174212383818","4"
"1900","112 HO CHING RD","161 CORPORATION WALK WHEE!CANOPUS STUDENT CARE @ LAKESIDE PRIMARY SCHOOL SINGAPORE 618310","0.798165548077477","1"
"1901","440 JURONG WEST AVE 1","8 JURONG WEST STREET 51 MOE KINDERGARTEN @ SHUQUN SINGAPORE 649332","0.514472546224923","2"
"1902","531 JURONG WEST ST 52","6 JURONG WEST STREET 52 YMCA SCC @ RULANG SINGAPORE 649295","0.437408365132155","4"
"1903","424 JURONG WEST AVE 1","8 JURONG WEST STREET 51 MOE KINDERGARTEN @ SHUQUN SINGAPORE 649332","0.595305044737959","3"
"1904","537 JURONG WEST AVE 1","6 JURONG WEST STREET 52 YMCA SCC @ RULANG SINGAPORE 649295","0.449775359360342","4"
"1905","412 JURONG WEST ST 42","8 JURONG WEST STREET 51 MOE KINDERGARTEN @ SHUQUN SINGAPORE 649332","0.874367149270529","2"
"1906","483 JURONG WEST ST 41","8 JURONG WEST STREET 51 MOE KINDERGARTEN @ SHUQUN SINGAPORE 649332","0.422004615076236","3"
"1907","532 JURONG WEST ST 52","6 JURONG WEST STREET 52 YMCA SCC @ RULANG SINGAPORE 649295","0.377454288941777","4"
"1908","553 JURONG WEST ST 42","6 JURONG WEST STREET 52 YMCA SCC @ RULANG SINGAPORE 649295","0.660431974054968","2"
"1909","401 JURONG WEST ST 42","8 JURONG WEST STREET 51 MOE KINDERGARTEN @ SHUQUN SINGAPORE 649332","0.729844680006996","2"
"1910","201 BOON LAY DR","20 BOON LAY DRIVE BOON LAY GARDEN PRIMARY SCHOOL SINGAPORE 649930","0.237354564918703","4"
"1911","202 BOON LAY DR","20 BOON LAY DRIVE BOON LAY GARDEN PRIMARY SCHOOL SINGAPORE 649930","0.212747564715953","4"
"1912","204 BOON LAY DR","20 BOON LAY DRIVE BOON LAY GARDEN PRIMARY SCHOOL SINGAPORE 649930","0.243064781214895","4"
"1913","206 BOON LAY DR","20 BOON LAY DRIVE BOON LAY GARDEN PRIMARY SCHOOL SINGAPORE 649930","0.278057669486437","4"
"1914","221 BOON LAY PL","20 BOON LAY DRIVE BOON LAY GARDEN PRIMARY SCHOOL SINGAPORE 649930","0.371708677316589","3"
"1915","86 WHAMPOA DR","30 TOWNER ROAD PRO-TEACH SCHOOLCARE (HONG WEN BRANCH) PTE LTD SINGAPORE 327829","0.257934447422885","1"
"1916","93 GEYLANG BAHRU","91 BENDEMEER ROAD BENDEMEER PRIMARY SCHOOL SINGAPORE 339948","0.69213970574695","1"
"1917","96 GEYLANG BAHRU","91 BENDEMEER ROAD BENDEMEER PRIMARY SCHOOL SINGAPORE 339948","0.589291912542042","1"
"1918","34 JLN BAHAGIA","30 TOWNER ROAD PRO-TEACH SCHOOLCARE (HONG WEN BRANCH) PTE LTD SINGAPORE 327829","0.581763707801918","2"
"1919","27 JLN BAHAGIA","30 TOWNER ROAD PRO-TEACH SCHOOLCARE (HONG WEN BRANCH) PTE LTD SINGAPORE 327829","0.495017140322394","3"
"1920","102 JLN RAJAH","30 TOWNER ROAD PRO-TEACH SCHOOLCARE (HONG WEN BRANCH) PTE LTD SINGAPORE 327829","0.998277655241702","1"
"1921","6 ST. GEORGE'S LANE","30 TOWNER ROAD PRO-TEACH SCHOOLCARE (HONG WEN BRANCH) PTE LTD SINGAPORE 327829","0.212274327405157","2"
"1922","42 CAMBRIDGE RD","2 FARRER PARK ROAD LEARNING STUDIO BY ZENITANT (FARRER PARK PRIMARY) SINGAPORE 217567","0.412563938440378","2"
"1923","11 ST. GEORGE'S RD","91 BENDEMEER ROAD BENDEMEER PRIMARY SCHOOL SINGAPORE 339948","0.271681272828026","3"
"1924","38 UPP BOON KENG RD","4 GEYLANG EAST CENTRAL CHRISTALITE METHODIST CHAPEL SINGAPORE 389706","1.04682141556603","0"
"1925","64 MARINE DR","49 MARINE CRESCENT TAO NAN SCHOOL SINGAPORE 449761","0.421759182322214","3"
"1926","1 MARINE TER","344 MARINE TERRACE NASCANS NGEE ANN SCC SINGAPORE 449149","0.140188122408859","3"
