"","address","lat","long"
"788","33 TANGLIN HALT RD",1.29656744545058,103.798378639997
"789","36 TANGLIN HALT RD",1.2972924543604,103.79822869754
"790","26 TANGLIN HALT RD",1.29810641144417,103.799781003593
"791","31 TANGLIN HALT RD",1.29936191629581,103.799471412664
"792","58 C'WEALTH DR",1.29776969323291,103.797090140513
"793","2 DOVER RD",1.30310343884227,103.782905027596
"794","3 DOVER RD",1.30373592079542,103.782443789544
"795","96 MARGARET DR",1.3245,103.8572
"796","6 GHIM MOH RD",1.31227373312283,103.788361095821
"797","5 GHIM MOH RD",1.31269310627626,103.788308828224
"798","4 GHIM MOH RD",1.31319369617182,103.788192237043
"799","3 GHIM MOH RD",1.31199343267746,103.787127888663
"800","2 GHIM MOH RD",1.31237872986354,103.786971451599
"801","1 GHIM MOH RD",1.31287975684307,103.786855017635
"802","21 DOVER CRES",1.30703602610859,103.784633269754
"803","24 DOVER CRES",1.3245,103.8572
"804","21 GHIM MOH RD",1.31010302594118,103.788545950724
"805","19 GHIM MOH RD",1.31143852315951,103.788298892377
"806","164 STIRLING RD",1.29151824833554,103.802513058468
"807","171 STIRLING RD",1.29073246202285,103.803846934678
"808","173 STIRLING RD",1.3245,103.8572
"809","172 STIRLING RD",1.3245,103.8572
"810","160 MEI LING ST",1.29209690708572,103.804229821165
"811","161 MEI LING ST",1.29154391563021,103.803508038366
"812","4 HOLLAND CL",1.30796826360553,103.795646462312
"813","6 HOLLAND CL",1.30711568626095,103.795264617136
"814","8 HOLLAND AVE",1.30649441788408,103.794216834691
"815","9 HOLLAND AVE",1.3075559256341,103.794443576453
"816","2 HOLLAND AVE",1.30934498335733,103.795559353753
"817","12 HOLLAND AVE",1.30935284651406,103.794873297267
"818","11 HOLLAND DR",1.31759626847117,103.78265037561
"819","13 HOLLAND DR",1.30936039548607,103.793205067682
"820","16 HOLLAND DR",1.31760455676079,103.782221041467
"821","42 HOLLAND DR",1.30790383303654,103.792961440964
"822","24 TANGLIN HALT RD",1.29767708730608,103.799636799806
"823","60 C'WEALTH DR",1.29825219188502,103.797090121677
"824","88 C'WEALTH CL",1.30488634425758,103.79918156237
"825","86 C'WEALTH CL",1.30438425657259,103.79934984603
"826","52 TANGLIN HALT RD",1.3245,103.8572
"827","89 C'WEALTH DR",1.30537797355378,103.799323866169
"828","93 C'WEALTH DR",1.30525193756004,103.800073029624
"829","59 C'WEALTH DR",1.29801124613722,103.797090699239
"830","65 C'WEALTH DR",1.29959485848543,103.796748250051
"831","74 C'WEALTH DR",1.3245,103.8572
"832","77 C'WEALTH DR",1.3245,103.8572
"833","79 C'WEALTH DR",1.3245,103.8572
"834","78 C'WEALTH DR",1.3245,103.8572
"835","113 C'WEALTH CRES",1.30674648149908,103.797955728951
"836","25 TANGLIN HALT RD",1.29789665122029,103.799696530747
"837","28 TANGLIN HALT RD",1.29854325684414,103.799897877481
"838","98 C'WEALTH CRES",1.30682219078482,103.801447113437
"839","99 C'WEALTH CRES",1.30743412917943,103.801143772389
"840","102 C'WEALTH CRES",1.30782464878023,103.800629787177
"841","101 C'WEALTH CRES",1.30805159231327,103.800842814413
"842","32 TANGLIN HALT RD",1.29962052462035,103.799386404296
"843","71 C'WEALTH DR",1.29984826214094,103.796977280309
"844","35 TANGLIN HALT RD",1.29704971782507,103.79822773294
"845","23 DOVER CRES",1.30743646519275,103.78362947863
"846","36 DOVER RD",1.3245,103.8572
"847","7 GHIM MOH RD",1.31128823600903,103.787230603612
"848","12 DOVER CL EAST",1.30499200291151,103.785807493097
"849","13 DOVER CL EAST",1.30537011229366,103.786079519406
"850","14 DOVER CL EAST",1.30556381153272,103.785595231093
"851","20 HOLLAND DR",1.31049160423204,103.79225696682
"852","5 SELETAR WEST FARMWAY 6",1.3245,103.8572
"853","5 LOR LEW LIAN",1.35003202767253,103.876841832334
"854","108 SERANGOON NTH AVE 1",1.36990140336943,103.87120683593
"855","105 SERANGOON NTH AVE 1",1.37024745860601,103.870225980491
"856","305 SERANGOON AVE 2",1.35384811106518,103.866961802929
"857","102 SERANGOON NTH AVE 1",1.37084327297737,103.871153606719
"858","115 SERANGOON NTH AVE 1",1.3681312354317,103.870576991283
"859","227 SERANGOON AVE 4",1.35647098065068,103.871126764494
"860","221 SERANGOON AVE 4",1.3591460613704,103.871810901097
"861","210 SERANGOON CTRL",1.35492978202648,103.873639912916
"862","6 LOR LEW LIAN",1.34943810795905,103.877326449296
"863","109 SERANGOON NTH AVE 1",1.36943351823831,103.870511407041
"864","218 SERANGOON AVE 4",1.35801075096415,103.872138225755
"865","120 SERANGOON NTH AVE 1",1.36726629285153,103.871070695868
"866","126 SERANGOON NTH AVE 1",1.36605821730761,103.871874850688
"867","315 SERANGOON AVE 2",1.35293445761679,103.865970806633
"868","116 SERANGOON NTH AVE 1",1.3684875699447,103.871588685744
"869","114 SERANGOON NTH AVE 1",1.3688522558684,103.871488888571
"870","117 SERANGOON NTH AVE 1",1.3679757504585,103.870862723896
"871","212 SERANGOON AVE 4",1.35680090852309,103.873051105555
"872","213 SERANGOON AVE 4",1.35717269116489,103.873093293448
"873","119 SERANGOON NTH AVE 1",1.36748142862257,103.871491752337
"874","316 SERANGOON AVE 2",1.35301133658634,103.86647177389
"875","102 TAMPINES ST 11",1.34671616267656,103.945521388285
"876","113 TAMPINES ST 11",1.34647851722058,103.946176771298
"877","112 TAMPINES ST 11",1.34629813577257,103.947509805595
"878","209 TAMPINES ST 21",1.35191743647505,103.952832223103
"879","267 TAMPINES ST 21",1.35077278806368,103.9492592317
"880","269 TAMPINES ST 21",1.35074543601676,103.948024392634
"881","202 TAMPINES ST 21",1.35290528862856,103.952539174975
"882","138 TAMPINES ST 11",1.34528144785596,103.945344290094
"883","924 TAMPINES ST 91",1.34679100571296,103.940776965834
"884","925 TAMPINES ST 91",1.34642313830126,103.940969858247
"885","817 TAMPINES ST 81",1.34763507689117,103.936695602239
"886","818 TAMPINES ST 81",1.34797229492491,103.93683820272
"887","808 TAMPINES AVE 4",1.34649483830586,103.936047649782
"888","809 TAMPINES AVE 4",1.3461209211382,103.936473342998
"889","111 TAMPINES ST 11",1.34691471378463,103.947416464642
"890","110 TAMPINES ST 11",1.34694662248116,103.949306963291
"891","285 TAMPINES ST 22",1.35001074194263,103.952816059954
"892","287 TAMPINES ST 22",1.349174345716,103.954250054814
"893","274 TAMPINES ST 22",1.34829994079049,103.95005945995
"894","291 TAMPINES ST 22",1.35002249802552,103.95518196801
"895","293 TAMPINES ST 22",1.35039108059223,103.954901592901
"896","244 TAMPINES ST 21",1.35380840642139,103.947114964145
"897","262 TAMPINES ST 21",1.35375663916488,103.950970401367
"898","914 TAMPINES ST 91",1.34902777063214,103.939568394541
"899","150 TAMPINES ST 12",1.35094609975013,103.943260115057
"900","251 TAMPINES ST 21",1.35275541922653,103.948119177521
"901","250 TAMPINES ST 21",1.35231862292149,103.948457987374
"902","226 TAMPINES ST 23",1.35551796009099,103.954009189132
"903","234 TAMPINES ST 21",1.35590413566011,103.948024616734
"904","237 TAMPINES ST 21",1.35549051078672,103.947212194692
"905","236 TAMPINES ST 21",1.35590516879669,103.947447486706
"906","219 TAMPINES ST 24",1.35479243854559,103.952612725374
"907","271 TAMPINES ST 21",1.34980832347153,103.949577963482
"908","270 TAMPINES ST 21",1.34963011004171,103.948635174972
"909","420 TAMPINES ST 41",1.35786466213391,103.947534562834
"910","157 TAMPINES ST 12",1.35107329077378,103.945003856886
"911","258 TAMPINES ST 21",1.35433851523618,103.950029531311
"912","252 TAMPINES ST 21",1.35254702298525,103.949064113036
"913","820 TAMPINES ST 81",1.347929652568,103.936119933977
"914","819 TAMPINES ST 81",1.3483964837387,103.936808711751
"915","217 TAMPINES ST 23",1.35416816346776,103.951861755793
"916","215 TAMPINES ST 23",1.35466443138885,103.953165900686
"917","813 TAMPINES ST 81",1.34695081847394,103.936416159541
"918","810 TAMPINES AVE 4",1.34645463315474,103.936611366113
"919","266 TAMPINES ST 21",1.35196574894384,103.950237717969
"920","265 TAMPINES ST 21",1.35245349194636,103.950238896388
"921","286 TAMPINES ST 22",1.34953667920762,103.952988196976
"922","272 TAMPINES ST 22",1.34915941831555,103.950281487099
"923","275 TAMPINES ST 22",1.34781303677538,103.950409276356
"924","141 TAMPINES ST 12",1.34824895315275,103.944920713854
"925","163 TAMPINES ST 12",1.34953223099799,103.947459140714
"926","166 TAMPINES ST 12",1.34882100651553,103.946433351076
"927","161 TAMPINES ST 12",1.35000084839602,103.945978324355
"928","295 TAMPINES ST 22",1.35078046855695,103.954999561007
"929","261 TAMPINES ST 21",1.35430349274332,103.950965475574
"930","913 TAMPINES ST 91",1.34886928075247,103.938985222573
"931","910 TAMPINES ST 91",1.34981662888398,103.938742161124
"932","253 TAMPINES ST 21",1.35326407704511,103.948114820428
"933","277 TAMPINES ST 22",1.34727819641372,103.951193517105
"934","928 TAMPINES ST 91",1.34597336332087,103.940210611577
"935","832 TAMPINES ST 82",1.350101714776,103.935397838075
"936","838 TAMPINES ST 82",1.35085325206011,103.93537992169
"937","839 TAMPINES ST 83",1.35120565159908,103.934535695143
"938","248 TAMPINES ST 21",1.35191019042837,103.947108773379
"939","247 TAMPINES ST 21",1.35228092171658,103.946911552645
"940","159 TAMPINES ST 12",1.35104130847402,103.946051539375
"941","812 TAMPINES AVE 4",1.34695403231693,103.937332877241
"942","811 TAMPINES AVE 4",1.3465727572076,103.937340303433
"943","294 TAMPINES ST 22",1.35059956586076,103.954048143325
"944","432 TAMPINES ST 41",1.35887571395227,103.950535549557
"945","160 TAMPINES ST 12",1.35070236635392,103.945183618846
"946","257 TAMPINES ST 21",1.35376054012844,103.949939708912
"947","816 TAMPINES AVE 4",1.3477050498226,103.937555571928
"948","289 TAMPINES ST 22",1.34964117458858,103.955337216192
"949","298 TAMPINES ST 22",1.35178748673912,103.95475675786
"950","232 TAMPINES ST 21",1.35641019271569,103.948701736728
"951","216 TAMPINES ST 23",1.35401799259079,103.952704018124
"952","106 TAMPINES ST 11",1.34753919206552,103.947675427986
"953","912 TAMPINES ST 91",1.34943561239534,103.939252333523
"954","278 TAMPINES ST 22",1.34678375050017,103.951136569321
"955","279 TAMPINES ST 22",1.34629229402625,103.951686109789
"956","146 TAMPINES AVE 5",1.34800834174247,103.942813802423
"957","245 TAMPINES ST 21",1.35320840937901,103.946489840363
"958","149 TAMPINES ST 12",1.35140199155209,103.942727273621
"959","148 TAMPINES AVE 5",1.35061317143501,103.942249974279
"960","120 LOR 2 TOA PAYOH",1.33913568992412,103.845562921008
"961","225 LOR 8 TOA PAYOH",1.33950922302573,103.85564679729
"962","232 LOR 8 TOA PAYOH",1.3375718690811,103.858843935428
"963","115 LOR 1 TOA PAYOH",1.34063140668544,103.844305221987
"964","114 LOR 1 TOA PAYOH",1.34094034792461,103.844305919348
"965","113 LOR 1 TOA PAYOH",1.34128334016832,103.844605484696
"966","53 LOR 5 TOA PAYOH",1.33780452154069,103.85079328117
"967","100 LOR 1 TOA PAYOH",1.33956400517882,103.848585713817
"968","98 LOR 1 TOA PAYOH",1.33917577957921,103.848380074395
"969","91 LOR 3 TOA PAYOH",1.33822603074183,103.848596916655
"970","2 LOR 7 TOA PAYOH",1.33860752552334,103.853515565238
"971","1 LOR 7 TOA PAYOH",1.33943033543358,103.853442790992
"972","166 LOR 1 TOA PAYOH",1.3245,103.8572
"973","126 LOR 1 TOA PAYOH",1.33781465652998,103.84513085219
"974","128 LOR 1 TOA PAYOH",1.33781295353996,103.844331928876
"975","116 LOR 2 TOA PAYOH",1.34047287241805,103.846142516335
"976","30 LOR 5 TOA PAYOH",1.3245,103.8572
"977","9 LOR 7 TOA PAYOH",1.337504820026,103.857839466376
"978","23 TOA PAYOH EAST",1.33455570085904,103.857191175608
"979","12 LOR 7 TOA PAYOH",1.33674610724551,103.857615884177
"980","13 LOR 7 TOA PAYOH",1.33628332874341,103.859026987388
"981","25 TOA PAYOH EAST",1.33356606706026,103.856981751253
"982","26 TOA PAYOH EAST",1.33291837032644,103.856763112528
"983","27 TOA PAYOH EAST",1.33227000712346,103.856360426029
"984","17 LOR 7 TOA PAYOH",1.33642660399461,103.85660811051
"985","85A LOR 4 TOA PAYOH",1.33628483555575,103.849405829084
"986","85B LOR 4 TOA PAYOH",1.33628535194303,103.848443049823
"987","159 LOR 1 TOA PAYOH",1.3307454292856,103.845601223103
"988","177 TOA PAYOH CTRL",1.3339024585093,103.848844742805
"989","163 LOR 1 TOA PAYOH",1.33206060664774,103.84410502428
"990","168 LOR 1 TOA PAYOH",1.33176643070234,103.843423249665
"991","169 LOR 1 TOA PAYOH",1.33172963873735,103.842682325182
"992","173 LOR 1 TOA PAYOH",1.33000819866672,103.842532936051
"993","206 TOA PAYOH NTH",1.34231481416805,103.84650890023
"994","134 POTONG PASIR AVE 3",1.3344748817381,103.866286542639
"995","142 POTONG PASIR AVE 3",1.33320406699901,103.866992603867
"996","139 POTONG PASIR AVE 3",1.33327648926162,103.866110230586
"997","101 POTONG PASIR AVE 1",1.33315710123237,103.868380398922
"998","102 POTONG PASIR AVE 1",1.3336901273759,103.868810587506
"999","106 POTONG PASIR AVE 1",1.33410033566662,103.868171273744
"1000","107 POTONG PASIR AVE 1",1.33470936894148,103.86841323904
"1001","120 POTONG PASIR AVE 1",1.33545353246777,103.863387980398
"1002","95 LOR 4 TOA PAYOH",1.338974038346,103.849002148998
"1003","5 UPP ALJUNIED LANE",1.33372865982665,103.879898473982
"1004","59 LOR 5 TOA PAYOH",1.33675035701881,103.851794384284
"1005","69 LOR 4 TOA PAYOH",1.33418088520743,103.852706937473
"1006","73 LOR 4 TOA PAYOH",1.33432001132262,103.851714329027
"1007","227 LOR 8 TOA PAYOH",1.33951514445795,103.857970837281
"1008","193 LOR 4 TOA PAYOH",1.33159005591995,103.851295104405
"1009","200 TOA PAYOH NTH",1.34167292743585,103.851007776843
"1010","208 TOA PAYOH NTH",1.34189361849197,103.845207805828
"1011","209 TOA PAYOH NTH",1.34185348292638,103.84481468336
"1012","15 JOO SENG RD",1.33550132176622,103.880231498548
"1013","17 JOO SENG RD",1.33622198644093,103.88110329747
"1014","117 POTONG PASIR AVE 1",1.33600825252357,103.863020849819
"1015","14 JOO SENG RD",1.33607364601336,103.879853824125
"1016","136 POTONG PASIR AVE 3",1.33398254838691,103.866520142842
"1017","218 LOR 8 TOA PAYOH",1.34272583549089,103.855151579728
"1018","15 MARSILING LANE",1.44191492526921,103.778157094017
"1019","13 MARSILING LANE",1.44109627463339,103.779276133737
"1020","12 MARSILING LANE",1.44051412860781,103.778621611934
"1021","6 MARSILING DR",1.44207297644105,103.776353990531
"1022","125 MARSILING RISE",1.43848292251437,103.779524807409
"1023","130 MARSILING RISE",1.43812644143688,103.778700479218
"1024","2 MARSILING DR",1.43993828758599,103.776694750398
"1025","1 MARSILING DR",1.44067942258288,103.776119757434
"1026","213 MARSILING CRES",1.44640891217967,103.772202483941
"1027","217 MARSILING CRES",1.44675368354503,103.772529543963
"1028","212 MARSILING CRES",1.44621408696805,103.773079709744
"1029","31 MARSILING DR",1.44298595480646,103.772342694658
"1030","22 MARSILING DR",1.44189730082889,103.774373791954
"1031","24 MARSILING DR",1.44150532367192,103.772131618917
"1032","1A WOODLANDS CTR RD",1.3245,103.8572
"1033","203 MARSILING DR",1.44378245782924,103.774416596146
"1034","204 MARSILING DR",1.44421587707158,103.77402718469
"1035","206 MARSILING DR",1.44540729578602,103.77336982144
"1036","146 WOODLANDS ST 13",1.43611788840055,103.774084353729
"1037","8 MARSILING DR",1.44134504107456,103.777182721751
"1038","29 MARSILING DR",1.4431021898587,103.773366512748
"1039","25 MARSILING DR",1.4419400958206,103.772053205058
"1040","205 MARSILING DR",1.4449461460443,103.773484126567
"1041","104 WOODLANDS ST 13",1.43646587087026,103.781576865168
"1042","171 WOODLANDS ST 11",1.43397497861501,103.776526806695
"1043","165 WOODLANDS ST 13",1.43297209045375,103.774926546572
"1044","162 WOODLANDS ST 13",1.43302886817123,103.773134083234
"1045","10 MARSILING DR",1.44080567418718,103.777318569996
"1046","35 MARSILING DR",1.44498346336295,103.771720496252
"1047","36 MARSILING DR",1.44532379604885,103.772192712434
"1048","116 YISHUN RING RD",1.43502750249052,103.82813490143
"1049","101 YISHUN AVE 5",1.43053231016112,103.827618665577
"1050","107 YISHUN RING RD",1.4322213507358,103.827555124846
"1051","706 YISHUN AVE 5",1.42886692085513,103.828909001953
"1052","701 YISHUN AVE 5",1.42995455706118,103.828835235349
"1053","712 YISHUN AVE 5",1.42785215049801,103.827781339299
"1054","736 YISHUN ST 72",1.42865838624933,103.831727606169
"1055","742 YISHUN AVE 5",1.42972006809811,103.83310944896
"1056","138 YISHUN RING RD",1.43160991206918,103.830614068732
"1057","136 YISHUN RING RD",1.43203129125603,103.831436163973
"1058","121 YISHUN ST 11",1.43436897707941,103.830142952357
"1059","215 YISHUN ST 21",1.43174084979873,103.835660042979
"1060","216 YISHUN ST 21",1.4322759133834,103.836404106464
"1061","217 YISHUN ST 21",1.43262267614989,103.836318733123
"1062","219 YISHUN ST 21",1.43331614582593,103.836150284922
"1063","143 YISHUN RING RD",1.43100259364042,103.831093779909
"1064","137 YISHUN RING RD",1.43198319567796,103.830253382367
"1065","128 YISHUN ST 11",1.43387793728634,103.831302218611
"1066","254 YISHUN RING RD",1.43461891745071,103.840583866502
"1067","262 YISHUN ST 22",1.4357801119708,103.83917092486
"1068","276 YISHUN ST 22",1.43782287576482,103.837838021643
"1069","751 YISHUN ST 72",1.42761188817552,103.834268383036
"1070","752 YISHUN ST 72",1.42723761189081,103.834050197556
"1071","733 YISHUN AVE 5",1.42965421082047,103.830889934491
"1072","740 YISHUN AVE 5",1.43012361713357,103.832153164362
"1073","210 YISHUN ST 21",1.43131678141962,103.838865952817
"1074","205 YISHUN ST 21",1.43106560031808,103.836307087652
"1075","146 YISHUN ST 11",1.4310017618816,103.83246849055
"1076","220 YISHUN ST 21",1.43361671593167,103.835244034191
"1077","280 YISHUN ST 22",1.4385887342867,103.836954484546
"1078","772 YISHUN AVE 3",1.4236387330377,103.832580045903
"1079","154 YISHUN ST 11",1.43151402272611,103.834321462185
"1080","159 YISHUN ST 11",1.43279272238885,103.834028314438
"1081","161 YISHUN ST 11",1.4327862752601,103.833132900961
"1082","221 YISHUN ST 21",1.43372181338636,103.836068035067
"1083","231 YISHUN ST 21",1.43407128728567,103.837079158243
"1084","229 YISHUN ST 21",1.4349120066513,103.837200355498
"1085","238 YISHUN RING RD",1.43305109575775,103.839244217197
"1086","240 YISHUN RING RD",1.43269871879609,103.839369131479
"1087","326 YISHUN RING RD",1.42955104737326,103.84243972426
"1088","170 ANG MO KIO AVE 4",1.37400071781295,103.83643153142
"1089","212 ANG MO KIO AVE 3",1.36880359418469,103.841618072603
"1090","201 ANG MO KIO AVE 3",1.36884962699229,103.844564835127
"1091","307 ANG MO KIO AVE 1",1.36528761496625,103.845512353446
"1092","255 ANG MO KIO AVE 4",1.37065487078854,103.834630215787
"1093","248 ANG MO KIO AVE 2",1.3245,103.8572
"1094","256 ANG MO KIO AVE 4",1.37061517595951,103.83596769452
"1095","328 ANG MO KIO AVE 3",1.36661793708764,103.84786688518
"1096","301 ANG MO KIO AVE 3",1.36742112526427,103.845903587276
"1097","118 ANG MO KIO AVE 4",1.37329593649654,103.835475719134
"1098","348 ANG MO KIO AVE 3",1.36619690818888,103.847756649677
"1099","447 ANG MO KIO AVE 10",1.36747901420817,103.855967139125
"1100","571 ANG MO KIO AVE 3",1.37005501296043,103.85488055876
"1101","584 ANG MO KIO AVE 3",1.37071307985916,103.853497803014
"1102","454 ANG MO KIO AVE 10",1.3245,103.8572
"1103","457 ANG MO KIO AVE 10",1.36569761910875,103.858941954115
"1104","461 ANG MO KIO AVE 10",1.36752776339718,103.85740958675
"1105","575 ANG MO KIO AVE 10",1.37138855070768,103.855953346739
"1106","561 ANG MO KIO AVE 10",1.37057765782635,103.857854578394
"1107","605 ANG MO KIO AVE 5",1.37967157676416,103.836487400764
"1108","512 ANG MO KIO AVE 8",1.3726147414362,103.849155674919
"1109","506 ANG MO KIO AVE 8",1.37440041920745,103.84893617353
"1110","502 ANG MO KIO AVE 5",1.37572474765516,103.849934305516
"1111","523 ANG MO KIO AVE 5",1.3729419359545,103.852866402032
"1112","644 ANG MO KIO AVE 4",1.37914985571526,103.840938206473
"1113","621 ANG MO KIO AVE 9",1.3830287591126,103.840669099959
"1114","625 ANG MO KIO AVE 9",1.38219867741921,103.841211533475
"1115","155 ANG MO KIO AVE 4",1.37587723828643,103.840067482919
"1116","210 ANG MO KIO AVE 3",1.36856005913566,103.843235087734
"1117","225 ANG MO KIO AVE 1",1.36739612776859,103.838150007464
"1118","226 ANG MO KIO AVE 1",1.36772803186644,103.838404951621
"1119","326 ANG MO KIO AVE 3",1.36706933818888,103.847902498352
"1120","302 ANG MO KIO AVE 3",1.36708983179046,103.845660199054
"1121","134 ANG MO KIO AVE 3",1.37205318246039,103.842249737382
"1122","415 ANG MO KIO AVE 10",1.36445335577543,103.853655233672
"1123","416 ANG MO KIO AVE 10",1.3645417089084,103.855103690549
"1124","436 ANG MO KIO AVE 10",1.36734158552808,103.854041064261
"1125","470 ANG MO KIO AVE 10",1.36408620030202,103.856692408941
"1126","476 ANG MO KIO AVE 10",1.36238829184688,103.857880564737
"1127","565 ANG MO KIO AVE 3",1.36950935862703,103.858352190228
"1128","546 ANG MO KIO AVE 10",1.37365123866689,103.857022220393
"1129","612 ANG MO KIO AVE 4",1.37890791374409,103.838602654716
"1130","312 ANG MO KIO AVE 3",1.36620036835108,103.848778360851
"1131","111 ANG MO KIO AVE 4",1.37081634607727,103.836983967207
"1132","431 ANG MO KIO AVE 10",1.36822021035822,103.852978892068
"1133","539 ANG MO KIO AVE 10",1.37537429110231,103.854258752173
"1134","725 ANG MO KIO AVE 6",1.37279081671095,103.846911241497
"1135","501 ANG MO KIO AVE 5",1.37598486077444,103.848860479053
"1136","642 ANG MO KIO AVE 5",1.37794352430397,103.840479239853
"1137","648 ANG MO KIO AVE 5",1.37823859353841,103.843719728887
"1138","171 ANG MO KIO AVE 4",1.37473291237038,103.835682669212
"1139","535 BEDOK NTH ST 3",1.33270278688381,103.923456730636
"1140","27 NEW UPP CHANGI RD",1.32412432931246,103.934921045772
"1141","4 BEDOK STH AVE 1",1.32248962296588,103.933405282585
"1142","3 BEDOK STH AVE 1",1.32191533930821,103.933180861675
"1143","57 NEW UPP CHANGI RD",1.32425201243512,103.941571885143
"1144","19 CHAI CHEE RD",1.32723388955932,103.922217484759
"1145","36 CHAI CHEE AVE",1.32534102499628,103.92543538387
"1146","32 CHAI CHEE AVE",1.32371729072048,103.925001092941
"1147","40 CHAI CHEE AVE",1.32604335303082,103.926488452026
"1148","103 BEDOK NTH AVE 4",1.33348259133637,103.93754251438
"1149","70 BEDOK STH RD",1.31996943548307,103.94281863033
"1150","40 BEDOK STH RD",1.3209863188336,103.939810017674
"1151","83 BEDOK NTH RD",1.3245,103.8572
"1152","135 BEDOK NTH ST 2",1.32873535148094,103.936506738278
"1153","127 BEDOK NTH ST 2",1.32797407432231,103.937944117759
"1154","122 BEDOK NTH ST 2",1.32861719819893,103.937787149387
"1155","426 BEDOK NTH RD",1.32980063275837,103.928985674792
"1156","420 BEDOK NTH ST 1",1.32774467875638,103.928874390405
"1157","530 BEDOK NTH ST 3",1.33371332018833,103.927020293564
"1158","519 BEDOK NTH AVE 1",1.33087614142097,103.928059854349
"1159","42 CHAI CHEE ST",1.32797877350561,103.925804792632
"1160","545 BEDOK NTH ST 3",1.3300514240201,103.924118031423
"1161","554 BEDOK NTH ST 3",1.33262715051315,103.928172121608
"1162","548 BEDOK NTH AVE 1",1.33131021834565,103.92685391703
"1163","550 BEDOK NTH AVE 1",1.3326931795279,103.926617402908
"1164","608 BEDOK RESERVOIR RD",1.33184129947186,103.913196235939
"1165","105 BEDOK RESERVOIR RD",1.32914437941094,103.909112780576
"1166","37 BEDOK STH AVE 2",1.32190663617287,103.939847213862
"1167","52 NEW UPP CHANGI RD",1.32390387200176,103.942511366491
"1168","159 BEDOK STH AVE 3",1.31904563538918,103.945624497023
"1169","169 BEDOK STH AVE 3",1.32038884581716,103.945093904498
"1170","526 BEDOK NTH ST 3",1.33421551878132,103.92912981542
"1171","408 BEDOK NTH AVE 2",1.32852320209845,103.932856033158
"1172","626 BEDOK RESERVOIR RD",1.33436836445678,103.915682191976
"1173","709 BEDOK RESERVOIR RD",1.33541606639526,103.922350069667
"1174","157 BEDOK STH AVE 3",1.31873607930176,103.945715581305
"1175","415 BEDOK NTH AVE 2",1.32964999532963,103.930260606366
"1176","407 BEDOK NTH AVE 3",1.32846320022376,103.933682843781
"1177","612 BEDOK RESERVOIR RD",1.3316586704976,103.915937361546
"1178","51 CHAI CHEE ST",1.32881089989839,103.922129869924
"1179","607 BEDOK RESERVOIR RD",1.33108483907724,103.912899551537
"1180","621 BEDOK RESERVOIR RD",1.334527450026,103.916865046091
"1181","723 BEDOK RESERVOIR RD",1.33695439373089,103.928960561768
"1182","21 BEDOK STH RD",1.32014595403693,103.933163375784
"1183","61 NEW UPP CHANGI RD",1.32275469870145,103.940776413808
"1184","67 BEDOK STH AVE 3",1.31897410282406,103.944076222052
"1185","32 BEDOK STH AVE 2",1.32262578075749,103.937815786523
"1186","91 BEDOK NTH ST 4",1.33254608904519,103.940347580498
"1187","97 BEDOK NTH AVE 4",1.33296577436017,103.939962571035
"1188","98 BEDOK NTH AVE 4",1.3342332740943,103.93984305789
"1189","719 BEDOK RESERVOIR RD",1.33641984694912,103.92483267275
"1190","305 SHUNFU RD",1.35011651203967,103.838730626564
"1191","307 SHUNFU RD",1.35048016607758,103.838771255828
"1192","312 SHUNFU RD",1.35120461586182,103.838716846527
"1193","206 BT BATOK ST 21",1.34667192602747,103.749383473832
"1194","207 BT BATOK ST 21",1.34624866176031,103.749382188265
"1195","167 BT BATOK WEST AVE 8",1.34693272783596,103.742257105901
"1196","139 BT BATOK WEST AVE 6",1.35110319953225,103.744169896472
"1197","136 BT BATOK WEST AVE 6",1.35090042870513,103.74485764967
"1198","175 BT BATOK WEST AVE 8",1.34554897953938,103.741598629749
"1199","213 BT BATOK ST 21",1.34681845451426,103.752496875347
"1200","215 BT BATOK ST 21",1.34677496983575,103.753335935038
"1201","239 BT BATOK EAST AVE 5",1.3502391390638,103.755100850762
"1202","240 BT BATOK EAST AVE 5",1.35048816023777,103.754177773165
"1203","242 BT BATOK EAST AVE 5",1.35095950808957,103.756233418128
"1204","237 BT BATOK EAST AVE 5",1.34949080174397,103.755305492466
"1205","210 BT BATOK ST 21",1.34548008232168,103.74995609585
"1206","108 BT BATOK WEST AVE 6",1.34744385349941,103.746502064421
"1207","249 BT BATOK EAST AVE 5",1.35061655709758,103.756564159717
"1208","107 BT BATOK WEST AVE 6",1.34781088479752,103.746608758355
"1209","105 BT BATOK CTRL",1.3485726542005,103.747156223784
"1210","260 BT BATOK EAST AVE 4",1.35091259231107,103.759021061327
"1211","183 BT BATOK WEST AVE 8",1.34632638068317,103.743377821414
"1212","230 BT BATOK EAST AVE 3",1.34771540923723,103.754994802909
"1213","124 BT BATOK CTRL",1.35118204905855,103.747209859564
"1214","308 BT BATOK ST 31",1.35855029163425,103.748104679144
"1215","236 BT BATOK EAST AVE 5",1.34933642345807,103.755963537392
"1216","254 BT BATOK EAST AVE 4",1.34979707822416,103.758148314499
"1217","257 BT BATOK EAST AVE 4",1.3511708841554,103.757984853389
"1218","218 BT BATOK ST 21",1.34729576455327,103.754196011432
"1219","122 BT BATOK CTRL",1.35204347678175,103.746952273416
"1220","125 BT BATOK CTRL",1.35153484935942,103.747158496291
"1221","31 TAMAN HO SWEE",1.3245,103.8572
