"","Address","nearest_supermarket","dist_to_nearest_supermarket","supermarket_1km"
"86","414 ANG MO KIO AVE 10","421 ANG MO KIO AVENUE 10 TECK GHEE HEARTLANDS SINGAPORE 560421","0.195528919960521","4"
"87","438 ANG MO KIO AVE 10","421 ANG MO KIO AVENUE 10 TECK GHEE HEARTLANDS SINGAPORE 560421","0.205253116752313","5"
"88","427 ANG MO KIO AVE 3","525 ANG MO KIO AVENUE 10 INTEMEDICAL 24 HR CLINIC SINGAPORE 560525","0.378317472355135","6"
"89","428 ANG MO KIO AVE 3","525 ANG MO KIO AVENUE 10 INTEMEDICAL 24 HR CLINIC SINGAPORE 560525","0.416683210226308","5"
"90","473 ANG MO KIO AVE 10","421 ANG MO KIO AVENUE 10 TECK GHEE HEARTLANDS SINGAPORE 560421","0.503642584637334","3"
"91","573 ANG MO KIO AVE 3","525 ANG MO KIO AVENUE 10 INTEMEDICAL 24 HR CLINIC SINGAPORE 560525","0.254164472964539","5"
"92","585 ANG MO KIO AVE 3","525 ANG MO KIO AVENUE 10 INTEMEDICAL 24 HR CLINIC SINGAPORE 560525","0.284139137476144","7"
"93","456 ANG MO KIO AVE 10","421 ANG MO KIO AVENUE 10 TECK GHEE HEARTLANDS SINGAPORE 560421","0.663555285319008","4"
"94","544 ANG MO KIO AVE 10","525 ANG MO KIO AVENUE 10 INTEMEDICAL 24 HR CLINIC SINGAPORE 560525","0.322296335365785","2"
"95","640 ANG MO KIO AVE 6","161 ANG MO KIO AVENUE 4 CM CENTRAL PTE LTD SINGAPORE 560161","0.791261383615189","1"
"96","638 ANG MO KIO AVE 6","161 ANG MO KIO AVENUE 4 CM CENTRAL PTE LTD SINGAPORE 560161","0.829414692783597","1"
"97","646 ANG MO KIO AVE 6","161 ANG MO KIO AVENUE 4 CM CENTRAL PTE LTD SINGAPORE 560161","0.745431897466332","2"
"98","150 ANG MO KIO AVE 5","161 ANG MO KIO AVENUE 4 CM CENTRAL PTE LTD SINGAPORE 560161","0.401087815156353","3"
"99","179 ANG MO KIO AVE 5","161 ANG MO KIO AVENUE 4 CM CENTRAL PTE LTD SINGAPORE 560161","0.469582345455807","2"
"100","336 ANG MO KIO AVE 1","421 ANG MO KIO AVENUE 10 TECK GHEE HEARTLANDS SINGAPORE 560421","0.238834018630924","3"
"101","335 ANG MO KIO AVE 1","421 ANG MO KIO AVENUE 10 TECK GHEE HEARTLANDS SINGAPORE 560421","0.350369968533897","4"
"102","401 ANG MO KIO AVE 10","421 ANG MO KIO AVENUE 10 TECK GHEE HEARTLANDS SINGAPORE 560421","0.555738809733069","2"
"103","439 ANG MO KIO AVE 10","421 ANG MO KIO AVENUE 10 TECK GHEE HEARTLANDS SINGAPORE 560421","0.116968314201838","5"
"104","430 ANG MO KIO AVE 3","421 ANG MO KIO AVENUE 10 TECK GHEE HEARTLANDS SINGAPORE 560421","0.402364399856872","5"
"105","460 ANG MO KIO AVE 10","421 ANG MO KIO AVENUE 10 TECK GHEE HEARTLANDS SINGAPORE 560421","0.693221143557355","4"
"106","459 ANG MO KIO AVE 10","1 MAJU AVENUE DBS SERANGOON GARDEN BRANCH SINGAPORE 556679","0.692940404457578","4"
"107","716 ANG MO KIO AVE 6","712 ANG MO KIO AVENUE 6 SINGAPORE 560712","0.135498870359128","7"
"108","545 ANG MO KIO AVE 10","525 ANG MO KIO AVENUE 10 INTEMEDICAL 24 HR CLINIC SINGAPORE 560525","0.274030614813289","4"
"109","620 ANG MO KIO AVE 9","161 ANG MO KIO AVENUE 4 CM CENTRAL PTE LTD SINGAPORE 560161","0.912988142202758","1"
"110","622 ANG MO KIO AVE 9","161 ANG MO KIO AVENUE 4 CM CENTRAL PTE LTD SINGAPORE 560161","0.871509286039873","1"
"111","259 ANG MO KIO AVE 2","16 JALAN KURAS SEMBAWANG HILLS ESTATE SINGAPORE 577729","0.544704783023685","2"
"112","101 ANG MO KIO AVE 3","233 ANG MO KIO AVENUE 3 KEBUN BARU PALM VIEW SINGAPORE 560233","0.428117384085518","5"
"113","620 BEDOK RESERVOIR RD","631 BEDOK RESERVOIR ROAD UOB BEDOK RESERVOIR ROAD SINGAPORE 470631","0.344281906569618","6"
"114","534 BEDOK NTH ST 3","539A BEDOK NORTH STREET 3 SINGAPORE 461539","0.107804302298898","6"
"115","18 BEDOK STH RD","18 BEDOK SOUTH ROAD SINGAPORE 460018","0","5"
