"","Address","nearest_supermarket","dist_to_nearest_supermarket","supermarket_1km"
"6051","138 BEDOK NTH ST 2","115 BEDOK NORTH ROAD PCF SPARKLETOTS PRESCHOOL @ FENGSHAN 115 (CC) SINGAPORE 460115","0.168781421364959","8"
"6052","84 BEDOK NTH ST 4","89 BEDOK NORTH STREET 4 SINGAPORE 460089","0.142695382225832","7"
"6053","70 BEDOK STH RD","57 NEW UPPER CHANGI ROAD DBS NEW UPPER CHANGI ROAD SINGAPORE 461057","0.496515021845385","2"
"6054","33 BEDOK STH AVE 2","57 NEW UPPER CHANGI ROAD DBS NEW UPPER CHANGI ROAD SINGAPORE 461057","0.31463343261301","5"
"6055","40 BEDOK STH RD","57 NEW UPPER CHANGI ROAD DBS NEW UPPER CHANGI ROAD SINGAPORE 461057","0.413042983975271","2"
"6056","53 NEW UPP CHANGI RD","57 NEW UPPER CHANGI ROAD DBS NEW UPPER CHANGI ROAD SINGAPORE 461057","0.095861341817767","4"
"6057","133 BEDOK RESERVOIR RD","632 BEDOK RESERVOIR ROAD EUNOS GROVE SINGAPORE 470632","0.266738373119723","5"
"6058","118 BEDOK RESERVOIR RD","632 BEDOK RESERVOIR ROAD EUNOS GROVE SINGAPORE 470632","0.566209122109379","7"
"6059","56 CHAI CHEE DR","29 CHAI CHEE AVENUE ANSAR GARDEN SINGAPORE 460029","0.51085920393754","5"
"6060","623 BEDOK RESERVOIR RD","631 BEDOK RESERVOIR ROAD OCBC BEDOK RESERVOIR RD - 7 ELEVEN SINGAPORE 470631","0.221430946760159","6"
"6061","112 BEDOK NTH RD","115 BEDOK NORTH ROAD PCF SPARKLETOTS PRESCHOOL @ FENGSHAN 115 (CC) SINGAPORE 460115","0.153723980822775","7"
"6062","427 BEDOK NTH RD","539A BEDOK NORTH STREET 3 OCBC BEDOK NORTH SINGAPORE 461539","0.443160487988181","8"
"6063","131 BEDOK NTH AVE 3","212 BEDOK NORTH STREET 1 DBS NTUC BEDOK NORTH STREET 1 SINGAPORE 460212","0.482573182425576","9"
"6064","769 BEDOK RESERVOIR VIEW","89 BEDOK NORTH STREET 4 SINGAPORE 460089","0.383755939365306","4"
"6065","605 BEDOK RESERVOIR RD","632 BEDOK RESERVOIR ROAD EUNOS GROVE SINGAPORE 470632","0.21401601160106","4"
"6066","621 BEDOK RESERVOIR RD","631 BEDOK RESERVOIR ROAD OCBC BEDOK RESERVOIR RD - 7 ELEVEN SINGAPORE 470631","0.276234455910644","6"
"6067","66 BEDOK STH AVE 3","57 NEW UPPER CHANGI ROAD DBS NEW UPPER CHANGI ROAD SINGAPORE 461057","0.690244456224064","1"
"6068","417 BEDOK NTH AVE 2","212 BEDOK NORTH STREET 1 DBS NTUC BEDOK NORTH STREET 1 SINGAPORE 460212","0.228933194933285","11"
"6069","220C BEDOK CTRL","212 BEDOK NORTH STREET 1 DBS NTUC BEDOK NORTH STREET 1 SINGAPORE 460212","0.248068810107917","9"
"6070","634 BEDOK RESERVOIR RD","306 UBI AVENUE 1 BAO TA STUDENT CARE CENTRE (PTE) LTD SINGAPORE 400306","0.326572520992732","4"
"6071","154 BISHAN ST 13","510 BISHAN STREET 13 DBS NTUC BISHAN STREET 13 SINGAPORE 570510","0.645585012532119","6"
"6072","185 BISHAN ST 13","512 BISHAN STREET 13 SINGAPORE 570512","0.28876886184226","4"
"6073","446 BRIGHT HILL DR","301 UPPER THOMSON ROAD DBS THOMSON BRANCH SINGAPORE 574408","0.375812606466386","2"
"6074","271 BISHAN ST 24","279 BISHAN STREET 24 DBS NTUC BISHAN STREET 24 SINGAPORE 570279","0.180168211192936","3"
"6075","502 BISHAN ST 11","116 BISHAN STREET 12 BISHAN VIEW SINGAPORE 570116","0.138253462239126","4"
"6076","130 BISHAN ST 12","116 BISHAN STREET 12 BISHAN VIEW SINGAPORE 570116","0.283090822525362","6"
"6077","506 BISHAN ST 11","510 BISHAN STREET 13 DBS NTUC BISHAN STREET 13 SINGAPORE 570510","0.066579301800028","4"
"6078","408 SIN MING AVE","233 ANG MO KIO AVENUE 3 KEBUN BARU PALM VIEW SINGAPORE 560233","0.513455351267638","2"
"6079","222 BISHAN ST 23","279 BISHAN STREET 24 DBS NTUC BISHAN STREET 24 SINGAPORE 570279","0.498955548970526","5"
"6080","453 SIN MING AVE","301 UPPER THOMSON ROAD DBS THOMSON BRANCH SINGAPORE 574408","0.486812670945659","1"
"6081","371 BT BATOK ST 31","373 BUKIT BATOK STREET 31 LITTLE GREENHOUSE @ BUKIT BATOK PTE LTD SINGAPORE 650373","0.0505321843635158","4"
"6082","322 BT BATOK ST 33","373 BUKIT BATOK STREET 31 LITTLE GREENHOUSE @ BUKIT BATOK PTE LTD SINGAPORE 650373","0.422041340521393","4"
"6083","307 BT BATOK ST 31","376 BUKIT BATOK STREET 31 SINGAPORE 650376","0.163434218805825","5"
"6084","268 BT BATOK EAST AVE 4","280 BUKIT BATOK EAST AVENUE 3 DBS NTUC BUKIT BATOK EAST AVENUE 3 SINGAPORE 650280","0.291352485558218","2"
"6085","335 BT BATOK ST 32","2 BUKIT BATOK WEST AVENUE 7 HOMETEAMNS ADVENTURE CENTRE BUKIT BATOK SINGAPORE 659003","0.220317302755863","4"
"6086","237 BT BATOK EAST AVE 5","280 BUKIT BATOK EAST AVENUE 3 DBS NTUC BUKIT BATOK EAST AVENUE 3 SINGAPORE 650280","0.292232694970744","4"
"6087","527 BT BATOK ST 51","373 BUKIT BATOK STREET 31 LITTLE GREENHOUSE @ BUKIT BATOK PTE LTD SINGAPORE 650373","0.245858661631452","5"
"6088","298 BT BATOK ST 22","154A BUKIT BATOK WEST AVENUE 8 OCBC BUKIT BATOK WEST AVE 8 SINGAPORE 651154","0.478968522395711","5"
"6089","290B BT BATOK ST 24","284 BUKIT BATOK EAST AVENUE 3 PRO-TEACH EDUCATION (BUKIT BATOK EAST) SINGAPORE 650284","0.357102002985627","6"
"6090","125 BT BATOK CTRL","1 BUKIT BATOK CENTRAL LINK BUKIT BATOK CENTRAL POST OFFICE SINGAPORE 658713","0.287167784478724","7"
"6091","289B BT BATOK ST 25","284 BUKIT BATOK EAST AVENUE 3 PRO-TEACH EDUCATION (BUKIT BATOK EAST) SINGAPORE 650284","0.483619489432978","3"
"6092","47 TELOK BLANGAH DR","78A TELOK BLANGAH STREET 32 PCF SPARKLETOTS PRESCHOOL @ TELOK BLANGAH BLK 78A (KN) SINGAPORE 101078","0.197284626976461","2"
"6093","102 BT PURMEI RD","1 HARBOURFRONT WALK HSBC VIVOCITY SINGAPORE 098585","0.957209040601172","1"
"6094","32 JLN BT HO SWEE","302 TIONG BAHRU ROAD DBS POSB TIONG BAHRU PLAZA SINGAPORE 168732","0.154824027113058","8"
"6095","4 DELTA AVE","491 RIVER VALLEY ROAD DBS NTUC VALLEY POINT SINGAPORE 248371","0.152005767002743","5"
"6096","2A BOON TIONG RD","55 TIONG BAHRU ROAD TIONG BAHRU ESTATE SINGAPORE 160055","0.2591872649427","9"
"6097","140 JLN BT MERAH","26 JALAN MEMBINA MULTI STOREY CAR PARK SINGAPORE 161026","0.663080862969055","5"
"6098","37 TELOK BLANGAH RISE","8 TELOK BLANGAH CRESCENT SINGAPORE 090008","0.692768970542622","3"
"6099","66 TELOK BLANGAH DR","78A TELOK BLANGAH STREET 32 PCF SPARKLETOTS PRESCHOOL @ TELOK BLANGAH BLK 78A (KN) SINGAPORE 101078","0.11406432898757","3"
"6100","95 HAVELOCK RD","55 TIONG BAHRU ROAD TIONG BAHRU ESTATE SINGAPORE 160055","0.474276476356512","8"
"6101","81 REDHILL LANE","86 REDHILL CLOSE SINGAPORE 150086","0.130512155525721","6"
"6102","82 REDHILL LANE","86 REDHILL CLOSE SINGAPORE 150086","0.10150143703596","6"
"6103","2C BOON TIONG RD","55 TIONG BAHRU ROAD TIONG BAHRU ESTATE SINGAPORE 160055","0.30757009746352","9"
"6104","8 KIM TIAN PL","26 JALAN MEMBINA MULTI STOREY CAR PARK SINGAPORE 161026","0.1878514888708","6"
"6105","125 PENDING RD","2 BUKIT PANJANG RING ROAD DBS NTUC BUKIT PANJANG RING ROAD SINGAPORE 679947","0.224970955766937","4"
"6106","529 JELAPANG RD","524A JELAPANG ROAD GREENRIDGE SHOPPING CENTRE SINGAPORE 671524","0.18871934586011","6"
"6107","633D SENJA RD","628 SENJA ROAD DBS NTUC SENJA ROAD SINGAPORE 670628","0.087179403790399","7"
"6108","175 LOMPANG RD","1 JELEBU ROAD E-BRIDGE PRE-SCHOOL PTE. LTD. SINGAPORE 677743","0.234491671499546","7"
"6109","164 GANGSA RD","1 JELEBU ROAD E-BRIDGE PRE-SCHOOL PTE. LTD. SINGAPORE 677743","0.459309044503361","4"
"6110","211 PETIR RD","2 BUKIT PANJANG RING ROAD DBS NTUC BUKIT PANJANG RING ROAD SINGAPORE 679947","0.521873806283184","2"
"6111","620 BT PANJANG RING RD","628 SENJA ROAD DBS NTUC SENJA ROAD SINGAPORE 670628","0.189014637089353","5"
"6112","604 SENJA RD","1 JELEBU ROAD E-BRIDGE PRE-SCHOOL PTE. LTD. SINGAPORE 677743","0.174716398434175","6"
"6113","453 FAJAR RD","445 FAJAR ROAD CARPE DIEM YOUNG JOY PTE. LTD. SINGAPORE 670445","0.233838652636185","5"
"6114","138 PETIR RD","2 BUKIT PANJANG RING ROAD DBS NTUC BUKIT PANJANG RING ROAD SINGAPORE 679947","0.44908029097481","4"
"6115","651 SENJA LINK","524A JELAPANG ROAD GREENRIDGE SHOPPING CENTRE SINGAPORE 671524","0.316543148904872","6"
"6116","532 JELAPANG RD","524A JELAPANG ROAD GREENRIDGE SHOPPING CENTRE SINGAPORE 671524","0.190773566563944","6"
"6117","19 TOH YI DR","14 CHUN TIN ROAD SINGAPORE 599601","0.263218752341451","3"
"6118","10 SELEGIE RD","2 SERANGOON ROAD TEKKA PLACE SINGAPORE 218227","0.21412803845012","7"
"6119","30 KELANTAN RD","1 JALAN BERSEH SINGAPORE 209037","0.257928493433467","12"
"6120","7 TG PAGAR PLAZA","5 TANJONG PAGAR PLAZA SINGAPORE 081005","0.0811593885627559","8"
"6121","105 TECK WHYE LANE","18 TECK WHYE LANE TECK WHYE HEIGHTS III SINGAPORE 680018","0.139879389214637","5"
"6122","440 CHOA CHU KANG AVE 4","410 CHOA CHU KANG AVENUE 3 KEAT HONG LAUREL SINGAPORE 680410","0.395337494416873","4"
"6123","297D CHOA CHU KANG AVE 2","253 CHOA CHU KANG AVENUE 1 JUST KIDS @ CHOA CHU KANG PTE. LTD. SINGAPORE 680253","0.166308639982737","4"
"6124","426 CHOA CHU KANG AVE 4","410 CHOA CHU KANG AVENUE 3 KEAT HONG LAUREL SINGAPORE 680410","0.254566290985813","4"
"6125","202 CHOA CHU KANG AVE 1","142 TECK WHYE LANE SINGAPORE 680142","0.300555355098693","6"
"6126","684C CHOA CHU KANG CRES","21 CHOA CHU KANG NORTH 6 YEWTEE POINT SINGAPORE 689578","0.848264725486133","1"
"6127","447 CHOA CHU KANG AVE 4","475 CHOA CHU KANG AVENUE 3 KINDERLAND KINDERGARTEN (CHOA CHU KANG) SINGAPORE 680475","0.325781451380942","4"
"6128","672 CHOA CHU KANG CRES","21 CHOA CHU KANG NORTH 6 YEWTEE POINT SINGAPORE 689578","0.588604665676986","1"
"6129","5 TECK WHYE AVE","142 TECK WHYE LANE SINGAPORE 680142","0.232055019708858","5"
"6130","705 CHOA CHU KANG ST 53","533 CHOA CHU KANG STREET 51 CHERIE HEARTS HOLDINGS PTE. LTD. SINGAPORE 680533","0.386747011637527","3"
"6131","443 CHOA CHU KANG AVE 4","475 CHOA CHU KANG AVENUE 3 KINDERLAND KINDERGARTEN (CHOA CHU KANG) SINGAPORE 680475","0.391748543940039","4"
"6132","767 CHOA CHU KANG ST 54","21 CHOA CHU KANG NORTH 6 YEWTEE POINT SINGAPORE 689578","0.48124770802277","2"
"6133","433 CHOA CHU KANG AVE 4","21 CHOA CHU KANG AVENUE 4 DBS LOT 1 SINGAPORE 689812","0.354063204682271","5"
"6134","763 CHOA CHU KANG NTH 5","21 CHOA CHU KANG NORTH 6 YEWTEE POINT SINGAPORE 689578","0.515591160292726","3"
"6135","12 TECK WHYE LANE","18 TECK WHYE LANE TECK WHYE HEIGHTS III SINGAPORE 680018","0.220402165574035","6"
"6136","567 CHOA CHU KANG ST 52","21 CHOA CHU KANG NORTH 6 YEWTEE POINT SINGAPORE 689578","0.214121331692644","2"
"6137","159 JLN TECK WHYE","18 TECK WHYE LANE TECK WHYE HEIGHTS III SINGAPORE 680018","0.341328591014396","6"
"6138","619 CHOA CHU KANG NTH 7","21 CHOA CHU KANG NORTH 6 YEWTEE POINT SINGAPORE 689578","0.386728377957086","1"
"6139","420 CHOA CHU KANG AVE 4","410 CHOA CHU KANG AVENUE 3 KEAT HONG LAUREL SINGAPORE 680410","0.0952352825227259","4"
"6140","757 CHOA CHU KANG NTH 5","533 CHOA CHU KANG STREET 51 CHERIE HEARTS HOLDINGS PTE. LTD. SINGAPORE 680533","0.324863840578446","3"
"6141","505 WEST COAST DR","502 WEST COAST DRIVE AYER RAJAH MARKET SINGAPORE 120502","0.103333261258302","3"
"6142","319 CLEMENTI AVE 4","3155 COMMONWEALTH AVENUE WEST DBS CLEMENTI MALL SINGAPORE 129588","0.210976213489124","8"
"6143","601 CLEMENTI WEST ST 1","154 WEST COAST ROAD DBS WEST COAST PLAZA SINGAPORE 127371","0.162632796889059","5"
"6144","708 CLEMENTI WEST ST 2","720 CLEMENTI WEST STREET 2 SINGAPORE 120720","0.402876321153246","6"
"6145","206 CLEMENTI AVE 6","41 SUNSET WAY CLEMENTI ARCADE SINGAPORE 597071","0.631145076089707","4"
"6146","58 DAKOTA CRES","41 JALAN TIGA OCBC JALAN TIGA - FAIRPRICE SINGAPORE 390041","0.517451469427487","6"
"6147","112 ALJUNIED CRES","114 ALJUNIED AVENUE 2 DBS NTUC ALJUNIED AVENUE 2 SINGAPORE 380114","0.239376371611126","8"
"6148","318 UBI AVE 1","306 UBI AVENUE 1 BAO TA STUDENT CARE CENTRE (PTE) LTD SINGAPORE 400306","0.217274620274368","4"
"6149","56 CASSIA CRES","41 JALAN TIGA OCBC JALAN TIGA - FAIRPRICE SINGAPORE 390041","0.318135400390531","9"
"6150","14 EUNOS CRES","5 EUNOS CRESCENT DBS NTUC EUNOS CRESCENT SINGAPORE 400005","0.217102719237304","5"
"6151","23 EUNOS CRES","5 EUNOS CRESCENT DBS NTUC EUNOS CRESCENT SINGAPORE 400005","0.373363103771675","4"
"6152","28 BALAM RD","18B CIRCUIT ROAD MACPHERSON RESIDENCY SINGAPORE 372018","0.235477330513599","8"
"6153","247 HOUGANG AVE 3","6 HOUGANG AVENUE 3 SINGAPORE 530006","0.480391172533224","5"
"6154","333 HOUGANG AVE 5","309 HOUGANG AVENUE 5 SINGAPORE 530309","0.444500633045853","4"
"6155","507 HOUGANG AVE 8","683 HOUGANG AVENUE 8 DBS HOUGANG AVENUE 8 SINGAPORE 530683","0.172118865636512","7"
"6156","169 HOUGANG AVE 1","106 HOUGANG AVENUE 1 DBS HOUGANG AVENUE 1 SINGAPORE 530106","0.251250231674863","2"
"6157","555 HOUGANG ST 51","21 HOUGANG STREET 51 HOUGANG GREEN SHOPPING MALL SINGAPORE 538719","0.231257920128751","8"
"6158","334 HOUGANG AVE 5","309 HOUGANG AVENUE 5 SINGAPORE 530309","0.429756012101841","4"
"6159","543 HOUGANG AVE 8","21 HOUGANG STREET 51 HOUGANG GREEN SHOPPING MALL SINGAPORE 538719","0.491003066093908","8"
"6160","549 HOUGANG ST 51","21 HOUGANG STREET 51 HOUGANG GREEN SHOPPING MALL SINGAPORE 538719","0.400572082514466","8"
"6161","422 HOUGANG AVE 6","90 HOUGANG AVENUE 10 CHENG SAN PUBLIC LIBRARY SINGAPORE 538766","0.250005060957127","8"
"6162","463 HOUGANG AVE 10","100 HOUGANG AVENUE 10 DBS NTUC KANG KAR MALL SINGAPORE 538767","0.109992108678823","4"
"6163","832 HOUGANG CTRL","683 HOUGANG AVENUE 8 DBS HOUGANG AVENUE 8 SINGAPORE 530683","0.485258997502884","7"
"6164","325 HOUGANG AVE 7","309 HOUGANG AVENUE 5 SINGAPORE 530309","0.442494001835582","4"
"6165","984C BUANGKOK LINK","982 BUANGKOK CRESCENT DBS BUANGKOK CRESCENT SINGAPORE 530982","0.283934526764915","3"
"6166","936 HOUGANG ST 92","1 HOUGANG STREET 91 DBS HOUGANG 1 SINGAPORE 538692","0.124273944450893","8"
"6167","707 HOUGANG AVE 2","6 HOUGANG AVENUE 3 SINGAPORE 530006","0.699093723256474","7"
"6168","249 HOUGANG AVE 3","6 HOUGANG AVENUE 3 SINGAPORE 530006","0.415270967111041","5"
"6169","579 HOUGANG AVE 4","21 HOUGANG STREET 51 HOUGANG GREEN SHOPPING MALL SINGAPORE 538719","0.198303258344627","6"
"6170","698C HOUGANG ST 52","683 HOUGANG AVENUE 8 DBS HOUGANG AVENUE 8 SINGAPORE 530683","0.295366813385541","8"
"6171","43 TEBAN GDNS RD","37 TEBAN GARDENS ROAD OCBC TEBAN GARDENS ROAD - FAIRPRICE SINGAPORE 600037","0.0992339647674198","2"
"6172","304 JURONG EAST ST 32","345 JURONG EAST STREET 31 OCBC JURONG EAST ST 31 - FAIRPRICE SINGAPORE 600345","0.395118322609926","3"
"6173","41 TEBAN GDNS RD","37 TEBAN GARDENS ROAD OCBC TEBAN GARDENS ROAD - FAIRPRICE SINGAPORE 600037","0.220066893546407","3"
"6174","218 JURONG EAST ST 21","104 JURONG EAST STREET 13 JURONG EAST VILLE SINGAPORE 600104","0.418574435903386","6"
"6175","491 JURONG WEST AVE 1","492 JURONG WEST STREET 41 DBS JURONG WEST STREET 41 SINGAPORE 640492","0.191974825176379","4"
"6176","947 JURONG WEST ST 91","962 JURONG WEST STREET 91 SINGAPORE 640962","0.221134341972509","3"
"6177","538 JURONG WEST AVE 1","544 JURONG WEST STREET 42 SINGAPORE 640544","0.269027284844315","3"
"6178","156 YUNG LOH RD","3 YUAN CHING ROAD OCBC YUAN CHING ROAD - SHENG SIONG SUPERMARKET SINGAPORE 618642","0.468099764235137","5"
"6179","403 JURONG WEST ST 42","442 JURONG WEST AVENUE 1 SINGAPORE 640442","0.339785515633998","4"
"6180","177 YUNG SHENG RD","63 YUNG KUANG ROAD OCBC YUNG KUANG ROAD - FAIRPRICE SINGAPORE 610063","0.189532039052253","3"
"6181","260 BOON LAY DR","221 BOON LAY PLACE DBS NTUC BOON LAY PLACE SINGAPORE 640221","0.5141538590279","4"
"6182","357 YUNG AN RD","399 YUNG SHENG ROAD IMAN CHILDCARE (JURONG) PTE. LTD. SINGAPORE 610399","0.220250285644934","2"
"6183","266 BOON LAY DR","7 JURONG WEST AVENUE 5 SINGAPORE 649486","0.439400045339397","4"
"6184","667A JURONG WEST ST 65","638 JURONG WEST STREET 61 OCBC PIONEER MALL SINGAPORE 640638","0.467883788598679","4"
"6185","649B JURONG WEST ST 61","638 JURONG WEST STREET 61 OCBC PIONEER MALL SINGAPORE 640638","0.430568887161974","6"
"6186","265 BOON LAY DR","7 JURONG WEST AVENUE 5 SINGAPORE 649486","0.495012109818855","4"
"6187","650A JURONG WEST ST 61","638 JURONG WEST STREET 61 OCBC PIONEER MALL SINGAPORE 640638","0.416779919360473","5"
"6188","664D JURONG WEST ST 64","63 JURONG WEST CENTRAL 3 BOON LAY BUS INTERCHANGE SINGAPORE 648331","0.288572046893664","4"
"6189","603 JURONG WEST ST 62","638 JURONG WEST STREET 61 OCBC PIONEER MALL SINGAPORE 640638","0.477514372592176","5"
"6190","275B JURONG WEST ST 25","7 JURONG WEST AVENUE 5 SINGAPORE 649486","0.468010192151858","1"
"6191","817 JURONG WEST ST 81","638 JURONG WEST STREET 61 OCBC PIONEER MALL SINGAPORE 640638","0.372993465824102","3"
"6192","639 JURONG WEST ST 61","638 JURONG WEST STREET 61 OCBC PIONEER MALL SINGAPORE 640638","0.12488308518719","5"
"6193","679B JURONG WEST CTRL 1","1 JURONG WEST CENTRAL 2 JURONG POINT SINGAPORE 648886","0.50091019920979","4"
"6194","522 JURONG WEST ST 52","221 BOON LAY PLACE DBS NTUC BOON LAY PLACE SINGAPORE 640221","0.465820422391492","5"
"6195","549 JURONG WEST ST 42","544 JURONG WEST STREET 42 SINGAPORE 640544","0.067605129501924","3"
"6196","912 JURONG WEST ST 91","962 JURONG WEST STREET 91 SINGAPORE 640962","0.474862457499178","2"
"6197","626 JURONG WEST ST 65","638 JURONG WEST STREET 61 OCBC PIONEER MALL SINGAPORE 640638","0.137436311142937","5"
"6198","828 JURONG WEST ST 81","962 JURONG WEST STREET 91 SINGAPORE 640962","0.413091017365869","2"
"6199","680A JURONG WEST CTRL 1","7 JURONG WEST AVENUE 5 SINGAPORE 649486","0.521059721417197","5"
"6200","679A JURONG WEST CTRL 1","1 JURONG WEST CENTRAL 2 JURONG POINT SINGAPORE 648886","0.54426164536416","5"
"6201","102 TOWNER RD","108 MCNAIR ROAD MCNAIR SPRING SINGAPORE 321108","0.313360620923134","6"
"6202","54 JLN MA'MOR","74 WHAMPOA DRIVE WHAMPOA COURT SINGAPORE 320074","0.426471392500123","8"
"6203","101 WHAMPOA DR","262 BALESTIER ROAD OKIO SINGAPORE 329714","0.202922974143025","7"
"6204","112 MCNAIR RD","108 MCNAIR ROAD MCNAIR SPRING SINGAPORE 321108","0.0808010061259811","5"
"6205","2C UPP BOON KENG RD","5 UPPER BOON KENG ROAD KALLANG HEIGHTS SINGAPORE 380005","0.103923095172916","8"
"6206","54 KENT RD","460 ALEXANDRA ROAD DBS NTUC ALEXANDRA RETAIL CENTRE SINGAPORE 119963","1.37975086177125","0"
"6207","816 JELLICOE RD","803 KING GEORGE'S AVENUE SINGAPORE 200803","0.129808218200043","11"
"6208","59 MARINE TER","56 MARINE TERRACE MARINE TERRACE HAVEN SINGAPORE 440056","0.0781132181890739","3"
"6209","700 PASIR RIS DR 10","734 PASIR RIS STREET 72 OCBC PASIR RIS WEST PLAZA - FAIRPRICE SINGAPORE 510734","0.23662033715871","2"
"6210","702 PASIR RIS DR 10","734 PASIR RIS STREET 72 OCBC PASIR RIS WEST PLAZA - FAIRPRICE SINGAPORE 510734","0.155966840960688","2"
"6211","628 PASIR RIS DR 3","625 ELIAS ROAD MONTE KIDZ WORLD (PASIR RIS) SINGAPORE 510625","0.111594963626658","2"
"6212","192 PASIR RIS ST 12","440 PASIR RIS DRIVE 4 DBS PASIR RIS DRIVE 4 SINGAPORE 510440","0.309573492442231","4"
"6213","425 PASIR RIS DR 6","440 PASIR RIS DRIVE 4 DBS PASIR RIS DRIVE 4 SINGAPORE 510440","0.425828564813985","5"
"6214","517 PASIR RIS ST 52","625 ELIAS ROAD MONTE KIDZ WORLD (PASIR RIS) SINGAPORE 510625","0.48717848268576","3"
"6215","205 PASIR RIS ST 21","258 PASIR RIS STREET 21 LOYANG POINT SINGAPORE 510258","0.189007094280306","4"
"6216","645 PASIR RIS DR 10","734 PASIR RIS STREET 72 OCBC PASIR RIS WEST PLAZA - FAIRPRICE SINGAPORE 510734","0.221030139434426","3"
"6217","460 PASIR RIS DR 4","440 PASIR RIS DRIVE 4 DBS PASIR RIS DRIVE 4 SINGAPORE 510440","0.222884433016217","5"
"6218","249 PASIR RIS ST 21","258 PASIR RIS STREET 21 LOYANG POINT SINGAPORE 510258","0.373087374589464","4"
"6219","622A PUNGGOL CTRL","622D PUNGGOL CENTRAL PUNGGOL SPECTRA SINGAPORE 824622","0.0879311223490353","7"
"6220","105B EDGEFIELD PLAINS","108 PUNGGOL FIELD SINGAPORE 820108","0.328323145314306","7"
"6221","632B PUNGGOL DR","622D PUNGGOL CENTRAL PUNGGOL SPECTRA SINGAPORE 824622","0.291174150261008","7"
"6222","167D PUNGGOL EAST","168 PUNGGOL FIELD DBS NTUC PUNGGOL PLAZA SINGAPORE 820168","0.162267097904127","4"
"6223","617A PUNGGOL DR","622D PUNGGOL CENTRAL PUNGGOL SPECTRA SINGAPORE 824622","0.245320869784267","7"
"6224","126D EDGEDALE PLAINS","168 PUNGGOL FIELD DBS NTUC PUNGGOL PLAZA SINGAPORE 820168","0.241930459015228","5"
"6225","175C PUNGGOL FIELD","108 PUNGGOL FIELD SINGAPORE 820108","0.198892966623927","9"
"6226","204C PUNGGOL FIELD","273C PUNGGOL PLACE PUNGGOL REGALIA SINGAPORE 823273","0.516239444462878","8"
"6227","103C EDGEFIELD PLAINS","108 PUNGGOL FIELD SINGAPORE 820108","0.489170058237895","7"
"6228","21 GHIM MOH RD","21 GHIM MOH ROAD SINGAPORE 270021","0","8"
"6229","30A HOLLAND CL","211 HOLLAND AVENUE UOB HOLLAND ROAD BRANCH SINGAPORE 278967","0.371446896804614","5"
"6230","20 HOLLAND DR","5 RIDGEWOOD CLOSE RIDGEWOOD CONDOMINIUM SINGAPORE 276696","0.363295368274164","3"
"6231","513 WELLINGTON CIRCLE","511 CANBERRA ROAD BERRY TREE PRESCHOOL@SEMBAWANG PRIVATE LIMITED SINGAPORE 750511","0.0772511810260923","8"
"6232","351A CANBERRA RD","355 SEMBAWANG WAY HDB SEMBAWANG BRANCH SINGAPORE 750355","0.189905475321965","6"
"6233","313 SEMBAWANG DR","604 SEMBAWANG ROAD DBS SEMBAWANG SHOPPING CENTRE SINGAPORE 758459","0.465697114502155","3"
"6234","155 RIVERVALE CRES","11 RIVERVALE CRESCENT SINGAPORE 545082","0.363820004306195","4"
"6235","321B ANCHORVALE DR","279 SENGKANG EAST AVENUE COMPASSVALE ANCILLA SINGAPORE 540279","0.490255570567915","4"
"6236","144 RIVERVALE DR","11 RIVERVALE CRESCENT SINGAPORE 545082","0.404592146360198","4"
"6237","403C FERNVALE LANE","1 SELETAR ROAD DBS GREENWICH MALL SINGAPORE 807011","0.41304876367603","4"
"6238","124A RIVERVALE DR","118 RIVERVALE DRIVE HDB SENGKANG BRANCH SINGAPORE 540118","0.288200357736372","3"
"6239","305C ANCHORVALE LINK","279 SENGKANG EAST AVENUE COMPASSVALE ANCILLA SINGAPORE 540279","0.656767319805424","3"
"6240","206C COMPASSVALE LANE","118 RIVERVALE DRIVE HDB SENGKANG BRANCH SINGAPORE 540118","0.510933289699106","6"
"6241","119D RIVERVALE DR","118 RIVERVALE DRIVE HDB SENGKANG BRANCH SINGAPORE 540118","0.185585740420355","4"
"6242","205B COMPASSVALE LANE","266 COMPASSVALE BOW STAR LEARNERS @ SENGKANG PTE. LTD. SINGAPORE 540266","0.400477803486392","4"
"6243","124 SERANGOON NTH AVE 1","152B SERANGOON NORTH AVENUE 1 SINGAPORE 552152","0.440539134032244","4"
"6244","209 SERANGOON CTRL","36 YIO CHU KANG ROAD SINGAPORE 545553","0.322023147968428","5"
"6245","146 SERANGOON NTH AVE 1","152B SERANGOON NORTH AVENUE 1 SINGAPORE 552152","0.181861221366153","6"
"6246","514 SERANGOON NTH AVE 4","152B SERANGOON NORTH AVENUE 1 SINGAPORE 552152","0.193638451975035","5"
"6247","236 SERANGOON AVE 3","253 SERANGOON CENTRAL DRIVE DBS NTUC SERANGOON CENTRAL SINGAPORE 550253","0.121818376800222","4"
"6248","238 SERANGOON AVE 2","253 SERANGOON CENTRAL DRIVE DBS NTUC SERANGOON CENTRAL SINGAPORE 550253","0.194410728770993","4"
"6249","242 SERANGOON AVE 3","253 SERANGOON CENTRAL DRIVE DBS NTUC SERANGOON CENTRAL SINGAPORE 550253","0.159149445747579","4"
"6250","243 SERANGOON AVE 2","253 SERANGOON CENTRAL DRIVE DBS NTUC SERANGOON CENTRAL SINGAPORE 550253","0.230333045831317","4"
