"","lat","long","postal","x","y","street"
"63",1.31180308926424,103.759751405542,"120503",19812.6694068518,32678.1587596238,"503 WEST COAST DRIVE AYER RAJAH FOOD CENTRE SINGAPORE 120503"
"64",1.34965729130746,103.718443677825,"640505",15215.6998569388,36864.06396823,"505 JURONG WEST STREET 52 MARKET & HAWKER CENTRE (BLK 505 JURONG WEST STREET 52) SINGAPORE 640505"
"65",1.30572973591916,103.915737035334,"441050",37172.4173270743,32006.62849053,"50A MARINE TERRACE MARKET & HAWKER CENTRE (BLK 50A MARINE TERRACE) SINGAPORE 441050"
"66",1.30810982136012,103.885731681696,"390051",33833.0903097549,32269.7166850865,"51 OLD AIRPORT ROAD PCF SPARKLETOTS PRESCHOOL @ MOUNTBATTEN BLK 51 (KN) SINGAPORE 390051"
"67",1.33321993297265,103.930581522776,"460511",38824.3551326348,35046.416730687,"511 BEDOK NORTH STREET 3 KAKI BUKIT 511 MARKET AND FOOD CENTRE SINGAPORE 460511"
"68",1.37277209302753,103.854457955288,"560527",30352.5537955873,39419.6893546097,"527 ANG MO KIO AVENUE 10 CHENG SAN MARKET AND COOKED FOOD CENTRE SINGAPORE 560527"
"69",1.3320672771228,103.924621314971,"460538",38161.0500670448,34918.9363977704,"538 BEDOK NORTH STREET 3 MARKET & HAWKER CENTRE (BLK 538 BEDOK NORTH STREET 3) SINGAPORE 460538"
"70",1.32420087334002,103.941125277547,"461058",39997.8103255853,34049.1824351028,"58 NEW UPPER CHANGI ROAD MARKET & HAWKER CENTRE (BLK 58 NEW UPPER CHANGI ROAD) SINGAPORE 461058"
"71",1.27661464758769,103.843167023188,"081006",29096.0534556275,28787.0840827785,"6 TANJONG PAGAR PLAZA MARKET & HAWKER CENTRE (BLK 6 TANJONG PAGAR PLAZA) SINGAPORE 081006"
"72",1.38098761665454,103.840628087484,"560628",28813.4560321672,40328.11105996,"628 ANG MO KIO AVENUE 4 ANG MO KIO 628 MARKET SINGAPORE 560628"
"73",1.33277279217212,103.914190840298,"470630",37000.2427445753,34996.9081766885,"630 BEDOK RESERVOIR ROAD PASAR MAKAN @ RESERVOIR SINGAPORE 470630"
"74",1.32146311046779,103.870005014547,"330069",32082.8367053783,33746.2240114082,"69 GEYLANG BAHRU GEYLANG BAHRU MARKET AND FOOD CENTRE SINGAPORE 330069"
"75",1.31624574394049,103.805636419935,"260007",24919.2436853256,33169.3014104441,"7 EMPRESS ROAD DBS EMPRESS ROAD SINGAPORE 260007"
"76",1.37217258545171,103.846510310202,"560724",29468.07854502,39353.3925121035,"724 ANG MO KIO AVENUE 6 MARKET & HAWKER CENTRE (BLK 724 ANG MO KIO AVE 6) SINGAPORE 560724"
"77",1.30378203325462,103.764264494666,"120726",20314.9093901506,31791.2166986521,"726 CLEMENTI WEST STREET 2 DBS CLEMENTI WEST STREET 2 SINGAPORE 120726"
"78",1.3345507487214,103.852003509176,"310074",30079.4365165029,35193.365703145,"74 LORONG 4 TOA PAYOH TOA PAYOH VISTA MARKET SINGAPORE 310074"
"79",1.336020767662,103.852956988062,"310075",30185.5474107722,35355.9137047604,"75 LORONG 5 TOA PAYOH HAWKER CENTRE (BLK 75 TOA PAYOH LORONG 5) SINGAPORE 310075"
"80",1.28784317298064,103.818352097299,"150079",26334.3568560705,30028.6791963,"79 REDHILL LANE REDHILL MARKET SINGAPORE 150079"
"81",1.27335599353959,103.807618129935,"100079",25139.7407406131,28426.7711594179,"79 TELOK BLANGAH DRIVE TELOK BLANGAH FOOD CENTRE SINGAPORE 100079"
"82",1.32783414615937,103.887102669236,"370080",33985.6214248398,34450.7353954762,"80 CIRCUIT ROAD CIRCUIT ROAD MARKET AND FOOD CENTRE SINGAPORE 370080"
"83",1.27389076775628,103.807900337544,"100082",25171.1488284729,28485.903418839,"82 TELOK BLANGAH DRIVE TELOK BLANGAH MARKET SINGAPORE 100082"
"84",1.30228520968842,103.906288669909,"440084",36120.911447037,31625.7177199628,"84 MARINE PARADE CENTRAL MARINE PARADE CENTRAL MARKET AND FOOD CENTRE SINGAPORE 440084"
"85",1.33203125668687,103.938794058948,"460085",39738.3317091595,34915.0163911991,"85 BEDOK NORTH STREET 4 UOB BEDOK NORTH STREET 4 SINGAPORE 460085"
"86",1.28730751501552,103.818311195307,"150085",26329.8044605162,29969.4489291478,"85 REDHILL LANE REDHILL FOOD CENTRE SINGAPORE 150085"
"87",1.32357971400582,103.885438842474,"370089",33800.4642987661,33980.2979524005,"89 CIRCUIT ROAD MARKET & HAWKER CENTRE (BLK 89 CIRCUIT ROAD) SINGAPORE 370089"
"88",1.32306493801159,103.854996183556,"320090",30412.5008993987,33923.326282192,"90 WHAMPOA DRIVE WHAMPOA DRIVE MAKAN PLACE SINGAPORE 320090"
"89",1.33847469611073,103.849513448853,"310093",29802.316084696,35627.2537689134,"93 LORONG 4 TOA PAYOH MARKET & HAWKER CENTRE (BLK 93 TOA PAYOH LORONG 4) SINGAPORE 310093"
"90",1.31514204972284,103.895609544204,"430013",34932.3854920464,33047.3299110997,"13 HAIG ROAD MARKET & HAWKER CENTRE (BLKS 13/14 HAIG ROAD) SINGAPORE 430013"
"91",1.31542509324914,103.895479253328,"430014",34917.8845853359,33078.6270667985,"14 HAIG ROAD HAIG ROAD MARKET AND COOKED FOOD CENTRE SINGAPORE 430014"
"92",1.37452773784115,103.839176060905,"560160",28651.8655582154,39613.8100413829,"160 ANG MO KIO AVENUE 4 MAYFLOWER MARKET AND FOOD CENTRE SINGAPORE 560160"
"93",1.3741075702016,103.838863921122,"560162",28617.1283553625,39567.3499576319,"162 ANG MO KIO AVENUE 4 MAYFLOWER MARKET AND FOOD CENTRE SINGAPORE 560162"
"94",1.29973071571151,103.797835538253,"141001",24051.0551525084,31343.1652141903,"1A COMMONWEALTH DRIVE TANGLIN HALT FOOD CENTRE SINGAPORE 141001"
"95",1.2994631757466,103.797838391976,"141002",24051.3723307103,31313.5820133369,"2A COMMONWEALTH DRIVE TANGLIN HALT FOOD CENTRE SINGAPORE 141002"
"96",1.29960011932959,103.798065784505,"141003",24076.6793010924,31328.7241775505,"3A COMMONWEALTH DRIVE TANGLIN HALT FOOD CENTRE SINGAPORE 141003"
"97",1.3891516485857,103.988245247726,"500002",45241.3442035811,41231.4120278228,"2 CHANGI VILLAGE ROAD MARKET & HAWKER CENTRE (BLKS 2 & 3 CHANGI VILLAGE ROAD) SINGAPORE 500002"
"98",1.38965834308064,103.988091826679,"500003",45224.2667044876,41287.4388223831,"3 CHANGI VILLAGE ROAD MARKET & HAWKER CENTRE (BLKS 2 & 3 CHANGI VILLAGE ROAD) SINGAPORE 500003"
"99",1.44341624291824,103.777006103758,"730020",21733.298797722,47231.229677191,"20 MARSILING LANE MARSILING LANE MARKET & COOKED FOOD CENTRE SINGAPORE 730020"
"100",1.44383165244262,103.777210383669,"730021",21756.0331105599,47277.1630374882,"21 MARSILING LANE MARKET & HAWKER CENTRE (BLKS 20/21 MARSILING LANE) SINGAPORE 730021"
"101",1.34522406568893,103.712800680774,"641221",14587.6718236916,36373.8898323514,"221A BOON LAY PLACE BOON LAY PLACE MARKET AND FOOD VILLAGE SINGAPORE 641221"
"102",1.34576075706899,103.713083742931,"642221",14619.1765269563,36433.2329990827,"221B BOON LAY PLACE BOON LAY PLACE MARKET AND FOOD VILLAGE SINGAPORE 642221"
"103",1.28797051657173,103.829623413554,"161022",27588.7592615429,30042.7555945404,"22A HAVELOCK ROAD HAVELOCK ROAD COOKED FOOD CENTRE SINGAPORE 161022"
"104",1.28775546193797,103.829362888759,"162022",27559.7650151169,30018.9760071523,"22B HAVELOCK ROAD HAVELOCK ROAD COOKED FOOD CENTRE SINGAPORE 162022"
"105",1.3265970672963,103.885052285736,"370079",33757.4374216041,34313.9406353924,"79 CIRCUIT ROAD HAWKER CENTRE (BLKS 79/79A CIRCUIT ROAD) SINGAPORE 370079"
"106",1.32526543033124,103.88488961869,"371079",33739.3372884132,34166.6946129445,"79A CIRCUIT ROAD UOB CIRCUIT ROAD SINGAPORE 371079"
"107",1.32342818718207,103.854060197812,"320091",30308.3346928144,33963.4916241728,"91 WHAMPOA DRIVE WHAMPOA DRIVE MAKAN PLACE SINGAPORE 320091"
"108",1.3231760460434,103.853863407885,"320092",30286.4341721246,33935.6109671351,"92 WHAMPOA DRIVE WHAMPOA DRIVE MAKAN PLACE SINGAPORE 320092"
"109",1.2822749605271,103.843238518071,"050335",29104.0078514805,29412.9722603802,"335 SMITH STREET CHINATOWN COMPLEX SINGAPORE 050335"
"110",1.43144775158984,103.828537671885,"760104",27467.956893337,45907.7369969934,"104 YISHUN RING ROAD CHONG PANG MARKET & FOOD CENTRE SINGAPORE 760104"
"111",1.43171836662838,103.828114256975,"760105",27420.8372399528,45937.6603494491,"105 YISHUN RING ROAD CHONG PANG MARKET & FOOD CENTRE SINGAPORE 760105"
"112",1.28529907736773,103.845823802043,"051531",29391.7271323409,29747.3647418655,"531A UPPER CROSS STREET HONG LIM COMPLEX SINGAPORE 051531"
"113",1.35908384091048,103.886055368064,"530209",33868.9928905163,37906.1657976005,"209 HOUGANG STREET 21 KOVAN HOUGANG MARKET AND FOOD CENTRE SINGAPORE 530209"
"114",1.31613128029458,103.850232935162,"211041",29882.4041102333,33156.6338657755,"41A CAMBRIDGE ROAD PEK KIO MARKET & FOOD CENTRE SINGAPORE 211041"
"115",1.28485860802646,103.842578771054,"050032",29030.582384252,29698.6583802402,"32 NEW MARKET ROAD SINGAPORE 050032"
"116",1.30617705352996,103.850611312978,"210665",29924.52149502,32055.9469010551,"665 BUFFALO ROAD DBS BUFFALO ROAD SINGAPORE 210665"
