"","street","dist_to_nearest_mrt","mrt_1km","dist_to_nearest_supermarket","supermarket_1km","dist_to_nearest_hawkers","hawkers_1km","dist_to_nearest_primary_schools","primary_schools_1km","dist_to_nearest_hospital","hospitals_1km","dist_cbd","postal_2dig","lease_commence_date"
"4974","508 PASIR RIS ST 52",2.34163006106458,0,0.376370652454995,4,3.42626995667709,0,0.207356828087552,2,3.86562935857545,0,14.2219014065344,"51",1993
"4975","541 PASIR RIS ST 51",1.5054854858486,0,0.360969518391992,4,2.75544911379543,0,0.791212716336034,2,3.0741539263735,0,14.2888034691405,"51",1992
"4976","501 PASIR RIS ST 52",2.35283495294463,0,0.554421761916881,3,3.41617243446299,0,0.220254588045297,2,3.82519510720686,0,14.3880443728572,"51",1993
"4977","578 PASIR RIS ST 53",2.13315102912328,0,0.311273922515577,4,3.20053053572979,0,0.271338632346278,2,3.59283164621739,0,14.3246439229322,"51",1995
"4978","540 PASIR RIS ST 51",1.53480716446824,0,0.311669687423159,4,2.75980955611381,0,0.823004709009184,2,3.08758637895621,0,14.262783770439,"51",1992
"4979","306B PUNGGOL PL",0.320598587807664,8,0.234222794219161,9,5.64380357690613,0,0.0976467038215836,5,1.84211828781283,0,14.4285489887154,"82",2012
"4980","623C PUNGGOL CTRL",0.327433440406418,7,0.143240478686144,7,5.3261098081348,0,0.184321507860829,7,2.13811828239504,0,14.094770507658,"82",2014
"4981","623A PUNGGOL CTRL",0.282913612779651,7,0.167526663224205,7,5.37581104469488,0,0.131503952775161,7,2.19242669867869,0,14.1425020748786,"82",2014
"4982","636A PUNGGOL DR",0.264232392485157,7,0.249893139805223,7,5.53569133609158,0,0.101912748736137,6,2.42411857053004,0,14.28820122251,"82",2007
"4983","636B PUNGGOL DR",0.238130227164161,7,0.277214074480916,7,5.53724449666762,0,0.0876583568879394,6,2.40645034993333,0,14.2922471974778,"82",2007
"4984","604C PUNGGOL RD",0.211509629526341,6,0.155281352291583,7,5.50835067271295,0,0.301616312337857,6,1.87829911338532,0,14.2973021799775,"82",2012
"4985","619D PUNGGOL DR",0.184129552190978,6,0.186680686696617,7,5.54123128488311,0,0.279092736424442,7,2.17214830571465,0,14.3199197462317,"82",2013
"4986","602B PUNGGOL CTRL",0.314137651330387,6,0.112724974001776,7,5.41072165623848,0,0.294925882678053,6,1.7786810456786,0,14.1995993886141,"82",2012
"4987","602C PUNGGOL CTRL",0.318757075725862,6,0.166596082014973,7,5.39907787127637,0,0.269669652376433,7,1.80204485978539,0,14.1880129616791,"82",2012
"4988","624C PUNGGOL CTRL",0.216334137462629,7,0.160984124461467,7,5.43809064758371,0,0.132523338742856,7,2.21703033316146,0,14.2065742831047,"82",2014
"4989","603A PUNGGOL RD",0.190407069816737,6,0.122301939520651,8,5.54064841550261,0,0.319804180221563,6,1.96362219407856,0,14.3290519706572,"82",2012
"4990","302C PUNGGOL PL",0.322786181313079,9,0.171390897023429,9,5.49897824908023,0,0.0518973791606881,5,1.69852138032781,0,14.2826024217029,"82",2011
"4991","301C PUNGGOL CTRL",0.340049210997712,8,0.0924817446635781,10,5.49648646662236,0,0.0914896375783064,6,1.74173053641912,0,14.2826458919416,"82",2010
"4992","176A EDGEFIELD PLAINS",0.245097584712287,9,0.289545918712662,9,5.07798561619958,0,0.165156934645757,7,1.76363795227714,0,13.8618055375926,"82",2003
"4993","109D EDGEDALE PLAINS",0.154188766026314,9,0.107838127433769,6,4.78550820722032,0,0.0817877303207511,5,1.7701224269831,0,13.555694117426,"82",2003
"4994","126C EDGEDALE PLAINS",0.213477226002792,8,0.274313951975073,5,4.75204473428397,0,0.252608433376171,5,1.9659094022169,0,13.4988916025013,"82",2003
"4995","187 PUNGGOL CTRL",0.296827556804123,8,0.201711012027016,8,5.2088770155655,0,0.281100966573932,8,2.05053619209141,0,13.9779881091833,"82",2004
"4996","101B PUNGGOL FIELD",0.178345045836482,8,0.314303823771303,7,4.8564011902159,0,0.31239315408504,8,1.53034685695275,0,13.6435405985677,"82",2002
"4997","197A PUNGGOL FIELD",0.11298909109937,8,0.418882676755697,9,5.08654462186052,0,0.0870232733350378,8,1.64434691444981,0,13.8746118656149,"82",2003
"4998","174D EDGEDALE PLAINS",0.139248884477881,8,0.169137877192727,8,5.0324848256365,0,0.327744104593993,7,1.93515351676411,0,13.8012919767182,"82",2004
"4999","160B PUNGGOL CTRL",0.0807492036814899,5,0.34125169028622,4,5.22420349719642,0,0.342746168806668,4,2.56159150825945,0,13.9166567903559,"82",2004
"5000","18 GHIM MOH RD",0.480314785622793,3,0.162962989446866,7,0.158715945308048,3,0.804516605076516,1,1.78402926206088,0,7.61288117632806,"27",1977
"5001","163 STIRLING RD",0.485404597636214,1,0.120413224086957,5,0.154362676636374,5,0.690638989478559,2,0.607542983057388,1,5.48756646551563,"14",1970
"5002","96 C'WEALTH CRES",0.526898145805124,2,0.581754230000395,4,0.129765152726774,7,0.723316641578184,1,2.05360728380074,0,5.98512815143111,"14",1970
"5003","23A QUEEN'S CL",0.707384831562315,2,0.533894581925002,3,0.372977734202725,5,0.614107407452843,2,0.853914433954716,1,5.83652753569735,"14",1973
"5004","166 STIRLING RD",0.595533146754383,1,0.08756996978844,5,0.288718505998522,3,0.796892251983763,1,0.474113942919739,1,5.50862535149478,"14",1970
"5005","100 C'WEALTH CRES",0.671016830095227,2,0.680609204182328,6,0.116892463096944,7,0.890712743879505,1,2.04047121402319,0,6.03620385991318,"14",1970
"5006","5 GHIM MOH RD",0.646172642389625,3,0.28953185312671,7,0.189053020612026,3,0.648062673599191,1,2.09085570333643,0,7.58207115881073,"27",1976
"5007","20 DOVER CRES",0.750996823774393,4,0.29815081815219,5,0.707597695173387,1,0.720369021279938,1,1.36199591149687,0,7.87881313423224,"13",1978
"5008","51 C'WEALTH DR",0.125997464570311,2,0.0702759046037536,1,0.110828519222965,6,0.32207148800703,1,1.68840030954519,0,6.21248933084875,"14",2015
"5009","27 GHIM MOH LINK",0.583952063292491,4,0.12729830301525,5,0.451876377211753,2,0.872340082394629,2,1.55380671111648,0,7.7580288703388,"27",2013
"5010","143 MEI LING ST",0.175598964746849,1,0.349061305556434,5,0.22567143244271,3,0.379939642980733,2,0.878238784731636,1,5.25210436550406,"14",1995
"5011","61C STRATHMORE AVE",0.664005869350262,2,0.20849726303368,5,0.9267410690962,1,0.508973003273187,2,1.49916716132574,0,4.47864537987438,"14",2011
"5012","53 C'WEALTH DR",0.189796910505025,3,0.160275826436353,3,0.212107974478388,6,0.452046435946667,1,1.66448544745649,0,6.34101678388026,"14",2015
"5013","50 C'WEALTH DR",0.196198974964234,2,0.142272179343591,1,0.0944715071680591,6,0.348626211146428,1,1.65779482426878,0,6.25760688145928,"14",2015
"5014","8 GHIM MOH RD",0.472600352936788,3,0.113248809977303,7,0.0806390375471543,3,0.790821265620313,1,1.84384246226703,0,7.56937777401802,"27",1977
"5015","13 DOVER CL EAST",0.508292624620162,3,0.309791703642846,6,0.670520463673574,2,0.542309993439205,1,1.24031343008099,0,7.56499598397578,"13",1978
"5016","132 CLARENCE LANE",0.357788629875105,1,0.439198792393053,5,0.62494738369604,4,0.702365102810977,2,1.67758215038125,0,4.1349433944444,"14",1996
"5017","149 MEI LING ST",0.165718222663657,1,0.46346974827385,4,0.257495957042489,7,0.347865332704903,2,0.99203801016378,1,5.30519102436986,"14",1995
"5018","414 SEMBAWANG DR",0.338148210373837,1,0.135388887390832,7,2.45409915156861,0,0.23856394204219,5,3.73911572393379,0,18.5703010304734,"75",2001
"5019","318 SEMBAWANG VISTA",0.313980487079686,1,0.226391025934878,6,1.85107930747536,0,0.139815986161746,4,3.15236080743747,0,17.9710777544026,"75",1999
"5020","356C ADMIRALTY DR",0.251559125660869,1,0.108623042133874,6,2.26464274496894,0,0.305886503915563,5,3.56820884088695,0,18.3498468608798,"75",2001
"5021","353A ADMIRALTY DR",0.194073514203103,1,0.119706277251143,7,2.32103825418723,0,0.36942999767677,5,3.59734326063261,0,18.459940373872,"75",2002
"5022","501B WELLINGTON CIRCLE",0.378792652049779,1,0.274666922013345,7,2.39885129315236,0,0.113045141067504,5,3.62322190553607,0,18.5929789149735,"75",2001
"5023","421 CANBERRA RD",0.469799379044011,1,0.138896762465615,8,2.59700302765163,0,0.180777689084772,5,3.86234553830259,0,18.7408683718512,"75",2001
"5024","417 CANBERRA RD",0.334185375992262,1,0.205746341132366,7,2.4537050861643,0,0.319202090536153,5,3.71284751539295,0,18.6120252017113,"75",2001
"5025","588C MONTREAL DR",0.529016697602953,1,0.623596372090712,5,2.12573921237034,0,0.29405054568418,4,3.29109520928652,0,18.3444642493454,"75",2003
"5026","468B ADMIRALTY DR",0.669046886034203,1,0,6,2.56398359901149,0,0.240303513015681,5,3.89350888691861,0,18.5207246412182,"75",2001
"5027","359A ADMIRALTY DR",0.505536461850762,1,0.164144895882141,6,2.43864900068929,0,0.178896307455327,5,3.76033750122332,0,18.4477274974092,"75",2001
"5028","503A CANBERRA LINK",0.247269840196627,1,0.34548665242168,7,2.22043113631925,0,0.164160162759485,4,3.45336075440021,0,18.4125199563462,"75",2001
"5029","309 CANBERRA RD",0.306029974373515,2,0.283021243794431,6,1.8260148223076,0,0.121536732394465,4,3.09747756020482,0,17.9951130855311,"75",1998
"5030","730 TAMPINES ST 71",1.0725035428297,0,0.179106900343666,3,1.76798711257656,0,0.22109414584757,3,2.38802737920589,0,11.8860849880042,"52",1997
"5031","438B SENGKANG WEST AVE",0.183905467707479,5,0.231805735911526,4,3.40969030775596,0,0.305241920978961,3,1.6932099922199,0,12.0172013075601,"79",2011
"5032","209C COMPASSVALE LANE",0.221834036852824,7,0.322733403940335,5,3.13377791647521,0,0.361395044451485,5,1.33713552395839,0,11.921256716517,"54",2011
"5033","313C ANCHORVALE RD",0.366386781676873,7,0.574904115071885,4,3.65268056025843,0,0.174582348434195,4,0.620731985891579,2,12.2466063835669,"54",2003
"5034","188B RIVERVALE DR",0.34675679766109,6,0.251353037182908,5,4.49911256794619,0,0.160819416708681,7,1.38662826523834,0,13.2840858614045,"54",2000
"5035","204C COMPASSVALE DR",0.455366761679551,8,0.252562020737738,5,3.31731723049219,0,0.556349002318391,8,0.776414870856888,2,12.0790464739536,"54",2001
"5036","185A RIVERVALE CRES",0.242403688579483,6,0.306803377659536,4,4.47440842608224,0,0.235203399557923,7,1.57456042216255,0,13.2478071158239,"54",2000
"5037","122E RIVERVALE DR",0.0487920864704422,5,0.509094450040701,2,3.89675740883482,0,0.322824493144572,4,1.59490078857486,0,12.6545448831908,"54",2000
"5038","107 RIVERVALE WALK",0.241898431905189,4,0.34022882405808,5,3.0974681528425,0,0.448883580247313,4,1.49517347694823,0,11.8777102218289,"54",1999
"5039","317A ANCHORVALE RD",0.390961328688608,8,0.355625566027807,3,3.88443137857878,0,0.244381801780558,4,0.558167737410684,2,12.4649077400091,"54",2003
"5040","259A COMPASSVALE RD",0.282606359596926,5,0.129986824163108,4,4.05438978795597,0,0.14300677594303,6,0.417494281854593,2,12.8115373075211,"54",2001
"5041","313B ANCHORVALE RD",0.328362479088934,7,0.627617887124975,3,3.59828327540627,0,0.134469830192062,4,0.64509887285393,2,12.195664595261,"54",2003
"5042","318D ANCHORVALE LINK",0.449162883072146,6,0.413952955235246,3,3.81061003504824,0,0.20687183915948,4,0.409429070949834,2,12.4393532537522,"54",2003
"5043","446B JLN KAYU",0.33252626125842,3,0.101444834870262,4,2.97971409941334,0,0.203993786154977,3,2.19442267205882,0,11.8024900275528,"79",2013
"5044","324A SENGKANG EAST WAY",0.368004425241563,7,0.469422891116973,3,3.88530887946722,0,0.170366472240499,5,0.140145066637696,2,12.5717811601069,"54",2003
"5045","226A COMPASSVALE WALK",0.451887992537039,8,0.324106417147045,6,3.50104127876551,0,0.2056961944616,5,1.07085586828583,0,12.2899925728748,"54",1999
"5046","267A COMPASSVALE LINK",0.160834302917443,4,0.138443456172457,5,2.9641858884801,0,0.183376709231945,5,1.37412905214771,0,11.7530180980511,"54",2006
"5047","273A COMPASSVALE LINK",0.242659853632502,6,0.243712403416512,5,2.95245937627027,0,0.224782253097485,6,1.15845457821309,0,11.7286665189934,"54",2009
"5048","158A RIVERVALE CRES",0.180841062188429,6,0.497895704675312,4,4.03104735669046,0,0.458815307324288,4,1.66357781260748,0,12.7832073378176,"54",2003
"5049","183A RIVERVALE CRES",0.217906185188094,7,0.39473658616927,4,4.36556321049036,0,0.364824254038332,6,1.68685690771776,0,13.1249378158153,"54",2003
"5050","311D ANCHORVALE LANE",0.306832393201936,6,0.741112377785681,3,3.65137915795068,0,0.305311515544282,4,0.96275135518145,2,12.1328224794563,"54",2002
"5051","157B RIVERVALE CRES",0.31616041186275,4,0.684367632793882,4,4.02371093085286,0,0.575825333896374,4,1.85048872016187,0,12.7510435114647,"54",2003
"5052","403D FERNVALE LANE",0.53656430994926,2,0.436737030230632,4,2.70139329304342,0,0.271348238684153,2,1.87948557167851,0,11.4127395814661,"79",2004
"5053","117B RIVERVALE DR",0.0531398666767333,4,0.227686873872409,3,3.28623101425482,0,0.393426822969822,3,1.5953776000828,0,12.0508317918485,"54",2000
"5054","318C ANCHORVALE LINK",0.428434569885735,6,0.39238533330111,4,3.82672139692012,0,0.206534798419478,4,0.458069636616683,2,12.440594898447,"54",2003
"5055","245 COMPASSVALE RD",0.216611179663172,7,0.418137942386996,3,4.04873795974626,0,0.224839117008752,6,0.715663115796228,2,12.8295738096228,"54",2000
"5056","148 RIVERVALE CRES",0.116937303255114,7,0.209484260057507,4,4.11981671089191,0,0.303141301247147,5,1.41305707509742,0,12.8962495665956,"54",1999
"5057","260C SENGKANG EAST WAY",0.27147515943942,6,0.103816193875368,3,4.03911755767675,0,0.275922282995567,5,0.272417206398454,2,12.7796038084073,"54",2001
"5058","196 RIVERVALE DR",0.348162621430613,8,0.15337053072707,4,4.2113403359952,0,0.169722893246674,6,1.14067806574481,0,12.9997389921085,"54",2001
"5059","206D COMPASSVALE LANE",0.304452271407738,8,0.481865549031846,5,3.34511585808324,0,0.35814505776765,6,0.94378903735672,1,12.128645192844,"54",1999
"5060","197 RIVERVALE DR",0.296660177996143,8,0.103046809448486,4,4.20983884575943,0,0.1423827090402,6,1.19042351914637,0,12.9973066338482,"54",2001
"5061","403B FERNVALE LANE",0.50586116319077,3,0.376527439163592,4,2.72557772313282,0,0.234285831915525,2,1.94685470833798,0,11.4704502378758,"79",2004
"5062","224B COMPASSVALE WALK",0.449197484616764,9,0.542895878547846,6,3.49897817947597,0,0.217649934882111,7,0.867715178156547,1,12.282864057496,"54",1999
"5063","121B RIVERVALE DR",0.193814319826489,4,0.332008287171712,3,3.68543327205694,0,0.2103369474107,3,1.58643475748858,0,12.4435951998203,"54",2000
"5064","256 COMPASSVALE RD",0.151351481654902,7,0.376425365807865,4,4.1431237767153,0,0.165242312330797,6,0.700492052234672,2,12.9217375503776,"54",2000
"5065","312A ANCHORVALE LANE",0.27641790653421,6,0.729134079152633,2,3.63594933059749,0,0.254758953011542,4,0.918648210194875,2,12.135100242399,"54",2002
"5066","310B ANCHORVALE RD",0.216171624061578,6,0.834243647472201,3,3.5455630543124,0,0.273201044103367,4,0.999899141845784,1,12.0311481302389,"54",2003
"5067","315A ANCHORVALE RD",0.456260328317956,6,0.546937306848054,3,3.6725745092708,0,0.242515008917592,4,0.515105269904751,2,12.2953049393762,"54",2003
"5068","205A COMPASSVALE LANE",0.202684440926166,7,0.442387369284972,5,3.23712441548442,0,0.396210410994421,7,1.01985328159854,0,12.0211750395323,"54",1999
"5069","324C SENGKANG EAST WAY",0.421042190986886,7,0.539578109177844,3,3.77880225183794,0,0.0759221564492952,6,0.238245045673102,2,12.4647127469855,"54",2002
"5070","511 SERANGOON NTH AVE 4",1.61459083566695,0,0.328321058679318,5,1.27605021977761,0,0.200921780694628,3,0.287842288831349,1,9.63953656258658,"55",1997
"5071","315 SERANGOON AVE 2",0.250280302459189,3,0.538902504003913,3,1.09140041199929,0,0.520841446603395,4,2.51916688432743,0,7.4040001897144,"55",1985
"5072","211 SERANGOON AVE 4",0.637864952816913,2,0.297155705549901,5,1.07282234730068,0,0.597086000092816,2,1.82735573162818,0,7.98194693178554,"55",1985
"5073","204 SERANGOON CTRL",0.209263254848136,2,0.218391279441035,5,1.39462282416149,0,0.661461366462597,2,2.24791735420077,0,7.56723895440624,"55",1985
"5074","413 SERANGOON CTRL",0.0695915158338302,2,0.278923524350678,5,1.73805420432566,0,0.599695902202172,2,2.59336413595796,0,7.24142898740049,"55",1989
"5075","517 SERANGOON NTH AVE 4",1.74124921384204,0,0.205991972090628,5,1.15354633841257,0,0.202058873485238,1,0.451089660192777,1,9.60689350154091,"55",1992
"5076","135 SERANGOON NTH AVE 2",1.38642273839599,0,0.345395687828283,4,0.981687540833589,1,0.62759077577584,2,0.646071436655966,1,9.19248921897755,"55",1989
"5077","539 SERANGOON NTH AVE 4",1.93895936202593,0,0.0794703975288984,5,1.35038838001696,0,0.388795166327423,2,0.730073815243212,1,9.94842221417641,"55",1992
"5078","319 SERANGOON AVE 2",0.444872922491214,3,0.327792700355078,3,1.15596755646183,0,0.397714364215753,4,2.44428114287647,0,7.41233007166507,"55",1985
"5079","831 TAMPINES ST 83",0.691285706302295,1,0.13286273092937,3,1.25124544721291,0,0.284327375401035,4,1.85998248295379,0,11.5377239491272,"52",1986
"5080","215 TAMPINES ST 23",0.23581222710062,2,0.137721802372248,8,1.40436011838238,0,0.481155207551676,5,1.5168958958159,0,13.5074349432681,"52",1985
"5081","438 TAMPINES ST 43",0.570402868441089,1,0.171278010808202,4,1.83475580440232,0,0.314618958473114,2,2.09046616760141,0,13.7208510479435,"52",1985
"5082","221 TAMPINES ST 24",0.277814733088065,2,0.205709750086402,9,1.38829314519013,0,0.418930159537198,4,1.54444999520608,0,13.4633175282868,"52",1984
"5083","463 TAMPINES ST 44",0.339827835283654,1,0.206667314165482,3,1.90407775032182,0,0.655912289245458,4,2.05246580165838,0,13.92886727461,"52",1986
"5084","884 TAMPINES ST 83",0.91733045296499,1,0.339300601117829,3,1.48379091439344,0,0.512013256881908,3,2.09395766847763,0,11.4628714643338,"52",1988
"5085","274 TAMPINES ST 22",0.67750167330537,2,0.201725828323349,9,0.686519339155241,1,0.292913832459529,5,0.742919468192882,2,12.8354354589737,"52",1984
"5086","234 TAMPINES ST 21",0.432039127019175,3,0.232344812659623,7,1.23165736757467,0,0.183690011119408,5,1.58022888783682,0,13.1124165581016,"52",1984
"5087","817 TAMPINES ST 81",0.30535083704557,1,0.265840104813091,5,0.918136814006302,1,0.230398571282045,3,1.50536665659468,0,11.5515718463867,"52",1984
"5088","107 TAMPINES ST 11",0.641535912158801,3,0,9,0.512859043856599,1,0.416079675347641,4,0.743414630043187,2,12.6570672459553,"52",1984
"5089","161 TAMPINES ST 12",0.378980285956054,3,0.300330654955744,8,0.536545222841602,1,0.28674472735453,6,0.974805314310925,1,12.5538599362829,"52",1984
"5090","136 SIMEI ST 1",0.622097557397286,3,0.517975061024744,5,1.33409013031186,0,0.633333556861427,4,1.08096482707562,0,13.4157777000677,"52",1988
"5091","317 TAMPINES ST 33",0.576017056232,1,0.447182957914072,4,1.52809650536359,0,0.55638988050626,3,1.4107193522626,0,13.6728822848725,"52",1995
"5092","805 TAMPINES AVE 4",0.132530837625099,1,0.443753577863774,4,0.807843796435121,1,0.280979586921792,3,1.36523502576013,0,11.5206524739096,"52",1985
"5093","113 SIMEI ST 1",0.391022509533994,1,0.350290617092593,4,0.648182866919707,1,0.416899100201578,3,0.168224905596567,2,12.5114299472882,"52",1988
"5094","717 TAMPINES ST 72",0.965444827410298,1,0.389247565289649,1,1.83100115708097,0,0.130050717272444,2,2.43859831023932,0,12.1777606351908,"52",1997
"5095","702 TAMPINES ST 71",0.625850055005359,2,0.350406752337682,7,1.44160551428614,0,0.298118963794282,5,2.04675918659995,0,12.1912816238054,"52",1997
"5096","423 TAMPINES ST 41",0.500987288558181,3,0.223277474763506,7,1.34369953615789,0,0.171812715544598,5,1.71332654947231,0,13.1496763744853,"52",1985
"5097","710 TAMPINES ST 71",0.702030375264983,1,0.512456385706874,4,1.66075595345305,0,0.296036961521908,3,2.24988728309225,0,12.3831188352909,"52",1997
"5098","127 SIMEI ST 1",0.391277007164072,2,0.309534694398088,4,1.08644804928275,0,0.55889750341827,3,0.812070319518509,2,13.1455853865526,"52",1987
"5099","266 TAMPINES ST 21",0.585991479504805,3,0.350563606503174,9,0.963371265604096,1,0.0790666633078175,5,1.14921193108426,0,13.070265054124,"52",1984
"5100","293 TAMPINES ST 22",0.646381812909382,2,0.398157109315673,5,1.27233586459736,0,0.39964373108436,4,1.17470421925061,0,13.4167075129336,"52",1984
"5101","497C TAMPINES ST 45",0.500241794547371,1,0.48891317746032,4,2.12021868971627,0,0.713462724808914,2,2.14193758802037,0,14.23595913909,"52",1996
"5102","222 TAMPINES ST 24",0.229419864687977,2,0.234742309596431,8,1.4418879438579,0,0.432477253172847,4,1.59217343942685,0,13.5154854455346,"52",1985
"5103","409 TAMPINES ST 41",0.505004141235997,2,0.36746386980398,5,1.5352947629517,0,0.4301634683737,3,1.98325080216937,0,13.0678955326023,"52",1986
"5104","868 TAMPINES ST 83",1.00582629554602,0,0.0849759073070493,3,1.58123021149863,0,0.3497273089447,3,2.20287762364299,0,11.7903379803449,"52",1989
"5105","249 TAMPINES ST 21",0.402321690173672,3,0.391093502995309,8,0.83951393878652,1,0.231504188911283,5,1.12908281649094,0,12.8991841746249,"52",1984
"5106","814 TAMPINES ST 81",0.287519349703161,1,0.282901179031997,4,0.923530778810478,1,0.271662702781449,3,1.50307410276168,0,11.5161884462418,"52",1984
"5107","159 TAMPINES ST 12",0.271111942271984,2,0.223041789837373,8,0.650487388419231,1,0.319152953964434,5,1.08243892071385,0,12.624725043981,"52",1984
"5108","163 TAMPINES ST 12",0.492365726389344,3,0.149213377252262,9,0.559906468831113,1,0.387348940794185,5,0.882143844960491,2,12.6634838163427,"52",1984
"5109","210 TAMPINES ST 23",0.251799552377725,2,0.125769374516016,7,1.41848469671144,0,0.482358761043293,5,1.48212857734883,0,13.5451395047396,"52",1985
"5110","925 TAMPINES ST 91",0.299450198063119,3,0.503141374979178,7,0.423699297932189,1,0.28226192116594,3,1.02214054951708,0,11.8693258650025,"52",1983
"5111","933 TAMPINES ST 91",0.0796913802145878,1,0.643100127423876,4,0.61568285407287,1,0.313034246232786,3,1.15503954083455,0,11.6230706005884,"52",1985
"5112","262 TAMPINES ST 21",0.489632046649125,3,0.231286092048086,9,1.16998480530237,0,0.280162558562669,5,1.35872428781297,0,13.2478769075898,"52",1984
"5113","342 TAMPINES ST 33",0.975232885916814,1,0.395074764701803,2,2.01583501509246,0,0.180934635105676,1,1.78016419462057,0,14.1204750795712,"52",1995
"5114","366 TAMPINES ST 34",0.767191611774474,1,0.273957514444069,3,2.30920251098341,0,0.541134988107856,2,2.25069453327646,0,14.4534604153005,"52",1997
"5115","395 TAMPINES AVE 7",0.161607210507453,1,0.431786629978416,4,1.72593371285908,0,0.721211845737717,5,1.76442616224194,0,13.8490157071954,"52",1994
"5116","385 TAMPINES ST 32",0.453724568515947,1,0.180515273379563,4,1.87852989970062,0,0.433608979290134,3,1.82271499358431,0,14.0265473728138,"52",1993
"5117","158 SIMEI RD",0.348726785724842,2,0.752083883274064,2,1.67102980051115,0,0.944593713662356,2,1.19095130120125,0,13.5373425675774,"52",1989
"5118","880A TAMPINES AVE 8",1.01812997905629,0,0.428335499010756,3,1.58810366259696,0,0.615828318156229,3,2.19842784072831,0,11.4257714497916,"52",1988
"5119","493B TAMPINES AVE 9",0.734389425721822,1,0.246840551467019,4,2.05425373385175,0,0.416330209575337,2,2.3131107434358,0,13.8914610073013,"52",1993
"5120","233 SIMEI ST 4",0.346759373541158,2,0.403031446935852,2,1.30997865913292,0,0.649983618868133,2,0.850483643467785,2,13.2117990977765,"52",1989
"5121","417 TAMPINES ST 41",0.623482930179147,3,0.348329251981242,6,1.52129301165042,0,0.252412722297393,3,1.90592868512643,0,13.2327157869777,"52",1985
"5122","384 TAMPINES ST 32",0.450791347955498,1,0.210238948459303,4,1.77700884026295,0,0.433587784028816,3,1.70745403973042,0,13.9268162834088,"52",1993
"5123","515D TAMPINES CTRL 7",0.462584717318596,2,0.566239888662625,6,1.42130941820857,0,0.454201684676177,5,2.00364250289749,0,12.4019464262907,"52",2008
"5124","497J TAMPINES ST 45",0.640839743291444,1,0.54186400044628,5,2.26523716933977,0,0.725238759577398,2,2.28250373645124,0,14.3781886128323,"52",1996
"5125","495F TAMPINES ST 43",0.935279818297438,1,0.456611877509963,4,2.31328115344201,0,0.638110252877601,3,2.565892873333,0,14.113641716338,"52",1994
"5126","226 SIMEI ST 4",0.411289596498673,3,0.444247615350042,2,1.41393781488703,0,0.599355657349012,1,0.861109981757655,2,13.1931569095405,"52",1988
"5127","160 LOR 1 TOA PAYOH",0.33392229723412,3,0.319537083160897,5,0.797640963352687,3,0.406470025206484,2,0.73607683706208,3,4.84457037560421,"31",1972
"5128","120 LOR 2 TOA PAYOH",0.202374422746221,4,0.716482563906469,3,0.147439817127153,4,0.266788219007883,3,0.816775827752728,1,5.73954186762136,"31",1968
"5129","54 LOR 5 TOA PAYOH",0.5289686530162,2,0.427914134079612,6,0.158184648210523,6,0.360832830105858,3,1.38939409207517,0,5.5017760649677,"31",1967
"5130","59 LOR 5 TOA PAYOH",0.662291427783212,2,0.366835799451976,6,0.15276396793515,6,0.372277035850619,3,1.5593536475726,0,5.43209705832498,"31",1973
"5131","233 LOR 8 TOA PAYOH",1.32120886421054,0,0.32825623530273,4,0.361727552399358,5,0.396354705009039,2,2.20729046050128,0,5.65194741302031,"31",1981
"5132","206 TOA PAYOH NTH",0.20799730735229,4,0.685958597718438,5,0.508769182163328,3,0.558549016356086,2,0.873172640434766,1,6.07993883801124,"31",1973
"5133","168 LOR 1 TOA PAYOH",0.463994505460806,3,0.4309696795282,4,0.72033629541256,1,0.20691690333192,2,0.745214512553435,1,4.96525152735121,"31",1972
"5134","102 POTONG PASIR AVE 1",0.258660857473931,2,0.223080089534535,1,1.32741792940967,0,0.483531872122984,2,2.81183183803351,0,5.43261672173916,"35",1984
"5135","214 LOR 8 TOA PAYOH",0.856225588175594,1,0.131586835824882,5,0.188542880173557,5,0.211952229015946,4,1.74549347612096,0,6.00487732884809,"31",1975
"5136","219 LOR 8 TOA PAYOH",1.04160417938679,0,0.290828457235519,4,0.304726678859295,4,0.274430715916035,3,1.91622647261751,0,6.11851215363811,"31",1978
"5137","248 KIM KEAT LINK",0.941814151966104,1,0.19106184466756,8,0.464442027950212,7,0.638409903135503,2,1.45080940856127,0,4.85420491754874,"31",1989
"5138","259 KIM KEAT AVE",1.12804210602269,0,0.199109726191765,5,0.176656045367102,4,0.443724965093753,3,1.77903322653306,0,5.15456126880402,"31",1989
"5139","45 LOR 5 TOA PAYOH",0.783206124742646,2,0.401556807049132,6,0.0900590765055783,5,0.202239598743118,3,1.68444188436574,0,5.33807144461884,"31",1993
"5140","14 LOR 7 TOA PAYOH",1.28865695828969,0,0.403250716121498,4,0.207543393782607,4,0.361773476106038,3,2.06227023548588,0,5.4721005255818,"31",1998
"5141","152 LOR 2 TOA PAYOH",0.247893869246988,4,0.197702232168901,4,0.456771810311613,4,0.379728842152493,3,1.0965229262577,0,5.18616143912765,"31",2006
"5142","139A LOR 1A TOA PAYOH",0.44537527612405,4,0.509666387998928,3,0.217180293958556,4,0.365014925229166,3,0.848552752501158,1,5.44800001059383,"31",2012
"5143","11 JOO SENG RD",0.836101172018426,3,0.227577313187608,6,1.05394065949604,0,0.569594756100003,3,3.84271566006589,0,6.14814366841563,"36",1983
