"","Address","nearest_primary_schools","dist_to_nearest_primary_schools","primary_schools_1km"
"5803","977 JURONG WEST ST 93","30 JURONG WEST STREET 61 MOE KINDERGARTEN @ JURONG WEST SINGAPORE 648368","0.568563799499086","5"
"5804","554 JURONG WEST ST 42","6 JURONG WEST STREET 52 RULANG PRIMARY SCHOOL SINGAPORE 649295","0.72613749124263","2"
"5805","465 JURONG WEST ST 41","8 JURONG WEST STREET 51 MOE KINDERGARTEN @ SHUQUN SINGAPORE 649332","0.406354348714104","2"
"5806","546 JURONG WEST ST 42","6 JURONG WEST STREET 52 RULANG PRIMARY SCHOOL SINGAPORE 649295","0.755308125417288","3"
"5807","642 JURONG WEST ST 61","30 JURONG WEST STREET 61 MOE KINDERGARTEN @ JURONG WEST SINGAPORE 648368","0.363453336973125","6"
"5808","350 CORPORATION DR","161 CORPORATION WALK LAKESIDE PRIMARY SCHOOL SINGAPORE 618310","0.127666018687917","4"
"5809","691 JURONG WEST CTRL 1","20 BOON LAY DRIVE BIG HEART STUDENT CARE (BOON LAY GARDEN PRIMARY SCHOOL) SINGAPORE 649930","0.738119268676362","5"
"5810","913 JURONG WEST ST 91","5 JURONG WEST STREET 91 SHG STUDENT CARE (XINGNAN PRIMARY SCHOOL) SINGAPORE 649036","0.0907208290952024","2"
"5811","272B JURONG WEST ST 24","31 JURONG WEST STREET 24 ACE @ WORK ENRICHMENT PTE LTD (CORPORATION PRIMARY) SINGAPORE 648347","0.320786331075525","3"
"5812","849 JURONG WEST ST 81","5 JURONG WEST STREET 91 SHG STUDENT CARE (XINGNAN PRIMARY SCHOOL) SINGAPORE 649036","0.571073060719614","4"
"5813","675A JURONG WEST ST 64","1 JURONG WEST STREET 73 PCF SPARKLETOTS KCARE CENTRE @ WESTWOOD SINGAPORE 649188","0.379393871500462","4"
"5814","667C JURONG WEST ST 65","30 JURONG WEST STREET 61 MOE KINDERGARTEN @ JURONG WEST SINGAPORE 648368","0.400753615861599","4"
"5815","986A JURONG WEST ST 93","20 JURONG WEST STREET 61 LEARNING LEAP PTE LTD (FRONTIER PRIMARY SCHOOL) SINGAPORE 648200","0.511886716644029","4"
"5816","987B JURONG WEST ST 93","20 JURONG WEST STREET 61 LEARNING LEAP PTE LTD (FRONTIER PRIMARY SCHOOL) SINGAPORE 648200","0.546338947673461","3"
"5817","989A JURONG WEST ST 93","20 JURONG WEST STREET 61 LEARNING LEAP PTE LTD (FRONTIER PRIMARY SCHOOL) SINGAPORE 648200","0.574108121795895","3"
"5818","529 JURONG WEST ST 52","6 JURONG WEST STREET 52 RULANG PRIMARY SCHOOL SINGAPORE 649295","0.313861996718991","3"
"5819","682B JURONG WEST CTRL 1","1 JURONG WEST STREET 73 PCF SPARKLETOTS KCARE CENTRE @ WESTWOOD SINGAPORE 649188","0.694092809861207","5"
"5820","405 JURONG WEST ST 42","8 JURONG WEST STREET 51 MOE KINDERGARTEN @ SHUQUN SINGAPORE 649332","0.818486208129854","2"
"5821","859 JURONG WEST ST 81","1 JURONG WEST STREET 73 PCF SPARKLETOTS KCARE CENTRE @ WESTWOOD SINGAPORE 649188","0.544075929579165","2"
"5822","331 TAH CHING RD","161 CORPORATION WALK LAKESIDE PRIMARY SCHOOL SINGAPORE 618310","0.594747989504381","1"
"5823","669D JURONG WEST ST 64","1 JURONG WEST STREET 72 NASCANS @ WEST GROVE SINGAPORE 649223","0.498695472916959","4"
"5824","334 KANG CHING RD","161 CORPORATION WALK LAKESIDE PRIMARY SCHOOL SINGAPORE 618310","0.5525614968522","3"
"5825","82 WHAMPOA DR","30 TOWNER ROAD PRO-TEACH SCHOOLCARE (HONG WEN BRANCH) PTE LTD SINGAPORE 327829","0.273813582506985","2"
"5826","97 WHAMPOA DR","30 TOWNER ROAD PRO-TEACH SCHOOLCARE (HONG WEN BRANCH) PTE LTD SINGAPORE 327829","0.314706256096585","1"
"5827","2 ST. GEORGE'S RD","91 BENDEMEER ROAD MOE KINDERGARTEN @ BENDEMEER SINGAPORE 339948","0.161805772663604","2"
"5828","14 ST. GEORGE'S RD","91 BENDEMEER ROAD MOE KINDERGARTEN @ BENDEMEER SINGAPORE 339948","0.319010433785478","3"
"5829","38B BENDEMEER RD","91 BENDEMEER ROAD MOE KINDERGARTEN @ BENDEMEER SINGAPORE 339948","0.322092915225702","1"
"5830","467 NTH BRIDGE RD","2 FARRER PARK ROAD LEARNING STUDIO BY ZENITANT (FARRER PARK PRIMARY) SINGAPORE 217567","1.57098499791878","0"
"5831","806 KING GEORGE'S AVE","2 FARRER PARK ROAD LEARNING STUDIO BY ZENITANT (FARRER PARK PRIMARY) SINGAPORE 217567","1.23324001402361","0"
"5832","26 BENDEMEER RD","91 BENDEMEER ROAD MOE KINDERGARTEN @ BENDEMEER SINGAPORE 339948","0.512225507932508","2"
"5833","28 BENDEMEER RD","91 BENDEMEER ROAD MOE KINDERGARTEN @ BENDEMEER SINGAPORE 339948","0.458942315177743","2"
"5834","23 ST. GEORGE'S RD","91 BENDEMEER ROAD MOE KINDERGARTEN @ BENDEMEER SINGAPORE 339948","0.329604692660633","3"
"5835","15 UPP BOON KENG RD","91 BENDEMEER ROAD MOE KINDERGARTEN @ BENDEMEER SINGAPORE 339948","1.04301155207771","0"
"5836","15 FARRER PK RD","2 FARRER PARK ROAD LEARNING STUDIO BY ZENITANT (FARRER PARK PRIMARY) SINGAPORE 217567","0.183449684648171","1"
"5837","114 WHAMPOA RD","30 TOWNER ROAD PRO-TEACH SCHOOLCARE (HONG WEN BRANCH) PTE LTD SINGAPORE 327829","0.406144063469639","2"
"5838","38 CAMBRIDGE RD","3 ESSEX ROAD MORNING STAR COMMUNITY SERVICES (ST JOSEPH'S INSTITUTION JUNIOR) SINGAPORE 309331","0.38931665194014","2"
"5839","101 AH HOOD RD","628 LORONG 1 TOA PAYOH CHIJ PRIMARY (TOA PAYOH) SINGAPORE 319765","0.664365253518535","1"
"5840","106 JLN RAJAH","30 TOWNER ROAD PRO-TEACH SCHOOLCARE (HONG WEN BRANCH) PTE LTD SINGAPORE 327829","0.820858675691426","2"
"5841","6 MARINE TER","344 MARINE TERRACE NASCANS NGEE ANN SCC SINGAPORE 449149","0.228289412299405","3"
"5842","14 MARINE TER","344 MARINE TERRACE NASCANS NGEE ANN SCC SINGAPORE 449149","0.331782293902183","3"
"5843","150 PASIR RIS ST 13","2 PASIR RIS STREET 11 LEARNING LEAP PTE LTD (WHITE SANDS PRIMARY SCHOOL) SINGAPORE 519075","0.39940459760876","1"
"5844","446 PASIR RIS DR 6","30 PASIR RIS STREET 41 NASCANS @ CASUARINA PRIMARY SINGAPORE 518935","0.315328888042999","3"
"5845","762 PASIR RIS ST 71","20 PASIR RIS STREET 71 LIFE STUDENT CARE - HAPPY MERIDIANS SINGAPORE 518798","0.115148069141206","2"
"5846","749 PASIR RIS ST 71","20 PASIR RIS STREET 71 LIFE STUDENT CARE - HAPPY MERIDIANS SINGAPORE 518798","0.324255133452162","2"
"5847","451 PASIR RIS DR 6","30 PASIR RIS STREET 41 NASCANS @ CASUARINA PRIMARY SINGAPORE 518935","0.211294395236996","3"
"5848","214 PASIR RIS ST 21","2 PASIR RIS STREET 11 LEARNING LEAP PTE LTD (WHITE SANDS PRIMARY SCHOOL) SINGAPORE 519075","0.236515638996301","3"
"5849","569 PASIR RIS ST 51","11 PASIR RIS STREET 52 ELIAS PARK PRIMARY SCHOOL SINGAPORE 518866","0.703495780379075","2"
"5850","193 PASIR RIS ST 12","2 PASIR RIS STREET 11 LEARNING LEAP PTE LTD (WHITE SANDS PRIMARY SCHOOL) SINGAPORE 519075","0.170215123657078","3"
"5851","143 PASIR RIS ST 11","2 PASIR RIS STREET 11 LEARNING LEAP PTE LTD (WHITE SANDS PRIMARY SCHOOL) SINGAPORE 519075","0.406964578381047","1"
"5852","145 PASIR RIS ST 11","2 PASIR RIS STREET 11 LEARNING LEAP PTE LTD (WHITE SANDS PRIMARY SCHOOL) SINGAPORE 519075","0.26904168874517","1"
"5853","776 PASIR RIS ST 71","20 PASIR RIS STREET 71 LIFE STUDENT CARE - HAPPY MERIDIANS SINGAPORE 518798","0.266678263344152","3"
"5854","275 PASIR RIS ST 21","2 PASIR RIS STREET 11 LEARNING LEAP PTE LTD (WHITE SANDS PRIMARY SCHOOL) SINGAPORE 519075","0.469374353776532","2"
"5855","272 PASIR RIS ST 21","2 PASIR RIS STREET 11 LEARNING LEAP PTE LTD (WHITE SANDS PRIMARY SCHOOL) SINGAPORE 519075","0.443174951749808","2"
"5856","740 PASIR RIS ST 71","20 PASIR RIS STREET 71 LIFE STUDENT CARE - HAPPY MERIDIANS SINGAPORE 518798","0.290834113246782","2"
"5857","244 PASIR RIS ST 21","5 PASIR RIS STREET 21 PASIR RIS PRIMARY SCHOOL SINGAPORE 518968","0.124967913449203","3"
"5858","463 PASIR RIS ST 41","30 PASIR RIS STREET 41 NASCANS @ CASUARINA PRIMARY SINGAPORE 518935","0.126265516109761","3"
"5859","601 ELIAS RD","11 PASIR RIS STREET 52 ELIAS PARK PRIMARY SCHOOL SINGAPORE 518866","0.413971357969825","3"
"5860","128 PASIR RIS ST 11","2 PASIR RIS STREET 11 LEARNING LEAP PTE LTD (WHITE SANDS PRIMARY SCHOOL) SINGAPORE 519075","0.58600321088028","3"
"5861","537 PASIR RIS ST 51","11 PASIR RIS STREET 52 ELIAS PARK PRIMARY SCHOOL SINGAPORE 518866","0.742125798827256","2"
"5862","459 PASIR RIS DR 4","30 PASIR RIS STREET 41 NASCANS @ CASUARINA PRIMARY SINGAPORE 518935","0.373212643408231","3"
"5863","466 PASIR RIS ST 41","30 PASIR RIS STREET 41 NASCANS @ CASUARINA PRIMARY SINGAPORE 518935","0.113238423807027","3"
"5864","586 PASIR RIS ST 53","11 PASIR RIS STREET 52 ELIAS PARK PRIMARY SCHOOL SINGAPORE 518866","0.31969403521461","2"
"5865","635B PUNGGOL DR","61 EDGEDALE PLAINS PRO-TEACH SCHOOLCARE (HORIZON) SINGAPORE 828819","0.134158640675241","6"
"5866","110C PUNGGOL FIELD","21 EDGEDALE PLAINS GRACELAND STUDENT CARE CENTRE (MEE TOH) SINGAPORE 828867","0.173534651419363","5"
"5867","195C PUNGGOL RD","41 EDGEFIELD PLAINS WHEE!CANOPUS STUDENT CARE @ EDGEFIELD PRIMARY SCHOOL SINGAPORE 828869","0.110752304934102","8"
"5868","168A PUNGGOL EAST","50 EDGEDALE PLAINS MOE KINDERGARTEN @ GREENDALE SINGAPORE 828848","0.207659703619212","5"
"5869","169B PUNGGOL FIELD","50 EDGEDALE PLAINS MOE KINDERGARTEN @ GREENDALE SINGAPORE 828848","0.330420130827895","4"
"5870","168C PUNGGOL FIELD","50 EDGEDALE PLAINS MOE KINDERGARTEN @ GREENDALE SINGAPORE 828848","0.248355637353937","4"
"5871","168D PUNGGOL FIELD","50 EDGEDALE PLAINS MOE KINDERGARTEN @ GREENDALE SINGAPORE 828848","0.273780444917239","4"
"5872","106D PUNGGOL FIELD","41 EDGEFIELD PLAINS WHEE!CANOPUS STUDENT CARE @ EDGEFIELD PRIMARY SCHOOL SINGAPORE 828869","0.297528374513345","7"
"5873","128C PUNGGOL FIELD WALK","50 EDGEDALE PLAINS MOE KINDERGARTEN @ GREENDALE SINGAPORE 828848","0.387771485869895","4"
"5874","107B EDGEFIELD PLAINS","21 EDGEDALE PLAINS GRACELAND STUDENT CARE CENTRE (MEE TOH) SINGAPORE 828867","0.265492364808259","7"
"5875","202B PUNGGOL FIELD","41 EDGEFIELD PLAINS WHEE!CANOPUS STUDENT CARE @ EDGEFIELD PRIMARY SCHOOL SINGAPORE 828869","0.370301447639845","8"
"5876","642B PUNGGOL DR","70 PUNGGOL DRIVE MOE KINDERGARTEN @ WATERWAY SINGAPORE 828802","0.282695195248004","5"
"5877","271B PUNGGOL WALK","98 PUNGGOL WALK PUNGGOL GREEN PRIMARY SCHOOL SINGAPORE 828772","0.323555859598443","5"
"5878","87 C'WEALTH CL","300 TANGLIN HALT ROAD NEW TOWN CAREHUT SINGAPORE 148812","0.544315612677592","1"
"5879","21 DOVER CRES","100 DOVER ROAD FAIRFIELD METHODIST SCHOOL (PRIMARY) SINGAPORE 139648","0.728571681990775","1"
"5880","19 DOVER CRES","100 DOVER ROAD FAIRFIELD METHODIST SCHOOL (PRIMARY) SINGAPORE 139648","0.836488126473439","2"
"5881","5 HOLLAND CL","300 TANGLIN HALT ROAD NEW TOWN CAREHUT SINGAPORE 148812","0.967009025853081","1"
"5882","19 QUEEN'S CL","300 TANGLIN HALT ROAD NEW TOWN CAREHUT SINGAPORE 148812","0.827355976592734","2"
"5883","129 CLARENCE LANE","100 REDHILL CLOSE YMCA STUDENT CARE CENTRE @ GAN ENG SENG PRIMARY SINGAPORE 158901","0.795430602596463","2"
"5884","82 STRATHMORE AVE","310 MARGARET DRIVE QUEENSTOWN CAREHUT SINGAPORE 149303","0.164472523489767","1"
"5885","589D MONTREAL DR","10 WELLINGTON CIRCLE PRO-TEACH SCHOOLCARE (WELLINGTON) SINGAPORE 757702","0.321422709776361","4"
"5886","302 CANBERRA RD","10 SEMBAWANG DRIVE MOE KINDERGARTEN @ SEMBAWANG SINGAPORE 757715","0.228674877322882","2"
"5887","436D FERNVALE RD","15 FERNVALE ROAD MOE KINDERGARTEN @ SENGKANG GREEN SINGAPORE 797636","0.170657840594488","3"
"5888","406B FERNVALE RD","1 FERNVALE LANE FERNVALE PRIMARY SCHOOL SINGAPORE 797701","0.209012318691798","2"
"5889","264C COMPASSVALE BOW","20 COMPASSVALE LINK NASCANS NORTH VISTA STUDENT CARE CENTRE SINGAPORE 544974","0.1636958075172","6"
"5890","187B RIVERVALE DR","80 RIVERVALE DRIVE RIVERVALE PRIMARY SCHOOL SINGAPORE 545092","0.174119479877836","7"
"5891","309A ANCHORVALE RD","31 ANCHORVALE DRIVE NASCANS ANCHOR GREEN STUDENT CARE CENTRE SINGAPORE 544969","0.168588735564006","4"
"5892","124 RIVERVALE DR","1 RIVERVALE STREET RAFFLES STUDENT CARE CENTRE (NORTH SPRING) LLP SINGAPORE 545088","0.119897333314755","5"
"5893","246 COMPASSVALE RD","21 COMPASSVALE STREET PRO-TEACH SCHOOLCARE (COMPASSVALE) SINGAPORE 545091","0.245213557516511","5"
"5894","253 COMPASSVALE ST","21 COMPASSVALE STREET PRO-TEACH SCHOOLCARE (COMPASSVALE) SINGAPORE 545091","0.258118323291685","6"
"5895","311B ANCHORVALE LANE","31 ANCHORVALE DRIVE NASCANS ANCHOR GREEN STUDENT CARE CENTRE SINGAPORE 544969","0.319917528026588","4"
"5896","134 RIVERVALE ST","1 RIVERVALE STREET RAFFLES STUDENT CARE CENTRE (NORTH SPRING) LLP SINGAPORE 545088","0.196971739293839","4"
"5897","254 COMPASSVALE RD","21 COMPASSVALE STREET PRO-TEACH SCHOOLCARE (COMPASSVALE) SINGAPORE 545091","0.206322999472823","7"
"5898","291B COMPASSVALE ST","21 COMPASSVALE STREET PRO-TEACH SCHOOLCARE (COMPASSVALE) SINGAPORE 545091","0.168605698232444","6"
"5899","116A RIVERVALE DR","1 RIVERVALE STREET RAFFLES STUDENT CARE CENTRE (NORTH SPRING) LLP SINGAPORE 545088","0.522421899913135","3"
"5900","403A FERNVALE LANE","1 FERNVALE LANE FERNVALE PRIMARY SCHOOL SINGAPORE 797701","0.205578851607448","2"
"5901","259C COMPASSVALE RD","21 COMPASSVALE STREET PRO-TEACH SCHOOLCARE (COMPASSVALE) SINGAPORE 545091","0.117696566108856","7"
"5902","204B COMPASSVALE DR","20 COMPASSVALE LINK NASCANS NORTH VISTA STUDENT CARE CENTRE SINGAPORE 544974","0.497486685668808","7"
"5903","103 RIVERVALE WALK","1 RIVERVALE STREET RAFFLES STUDENT CARE CENTRE (NORTH SPRING) LLP SINGAPORE 545088","0.508598311175544","4"
"5904","147 RIVERVALE CRES","80 RIVERVALE DRIVE RIVERVALE PRIMARY SCHOOL SINGAPORE 545092","0.341323369620406","5"
"5905","136 RIVERVALE ST","1 RIVERVALE STREET RAFFLES STUDENT CARE CENTRE (NORTH SPRING) LLP SINGAPORE 545088","0.297003465802087","5"
"5906","106 SERANGOON NTH AVE 1","21 SERANGOON NORTH AVENUE 4 KNOWLEDGE PARK EDUCARE (ROSYTH) PTE LTD SINGAPORE 555855","0.527040843438043","1"
"5907","535A SERANGOON NTH AVE 4","21 SERANGOON NORTH AVENUE 4 KNOWLEDGE PARK EDUCARE (ROSYTH) PTE LTD SINGAPORE 555855","0.082914407276975","3"
"5908","546 SERANGOON NTH AVE 3","21 SERANGOON NORTH AVENUE 4 KNOWLEDGE PARK EDUCARE (ROSYTH) PTE LTD SINGAPORE 555855","0.539314406876896","1"
"5909","245 SERANGOON AVE 2","15 SERANGOON AVENUE 3 BIG HEART STUDENT CARE @ YANGZHENG SINGAPORE 556108","0.393635999681284","4"
"5910","6 LOR LEW LIAN","298 LORONG AH SOO PAYA LEBAR METHODIST GIRLS' SCHOOL (PRIMARY) SINGAPORE 536741","0.850798407794384","3"
"5911","414 SERANGOON CTRL","15 SERANGOON AVENUE 3 BIG HEART STUDENT CARE @ YANGZHENG SINGAPORE 556108","0.661189359854903","2"
"5912","427 SERANGOON CTRL","15 SERANGOON AVENUE 3 BIG HEART STUDENT CARE @ YANGZHENG SINGAPORE 556108","0.760719719307629","2"
"5913","523 SERANGOON NTH AVE 4","21 SERANGOON NORTH AVENUE 4 KNOWLEDGE PARK EDUCARE (ROSYTH) PTE LTD SINGAPORE 555855","0.211862051030761","1"
"5914","213 SERANGOON AVE 4","12 SERANGOON AVENUE 4 LEARNING STUDIO BY ZENITANT (ZHONGHUA PRIMARY SCHOOL) SINGAPORE 556095","0.509633855961969","2"
"5915","333 SERANGOON AVE 3","15 SERANGOON AVENUE 3 BIG HEART STUDENT CARE @ YANGZHENG SINGAPORE 556108","0.277253403499425","2"
"5916","138 SERANGOON NTH AVE 2","21 SERANGOON NORTH AVENUE 4 KNOWLEDGE PARK EDUCARE (ROSYTH) PTE LTD SINGAPORE 555855","0.522764875833291","2"
"5917","223 TAMPINES ST 24","1 TAMPINES STREET 42 COMMIT LEARNING SCHOOLHOUSE @ GONGSHANG PRIMARY SCHOOL SINGAPORE 529176","0.491200143999277","5"
"5918","407 TAMPINES ST 41","1 TAMPINES STREET 42 COMMIT LEARNING SCHOOLHOUSE @ GONGSHANG PRIMARY SCHOOL SINGAPORE 529176","0.474986133362448","5"
"5919","291 TAMPINES ST 22","1 TAMPINES STREET 21 BIG HEART STUDENT CARE (CHONGZHENG PRIMARY SCHOOL) SINGAPORE 529392","0.435059558005828","3"
"5920","446 TAMPINES ST 42","1 TAMPINES STREET 42 COMMIT LEARNING SCHOOLHOUSE @ GONGSHANG PRIMARY SCHOOL SINGAPORE 529176","0.226034382467202","4"
"5921","451 TAMPINES ST 42","1 TAMPINES STREET 42 COMMIT LEARNING SCHOOLHOUSE @ GONGSHANG PRIMARY SCHOOL SINGAPORE 529176","0.543013069658883","5"
"5922","319 TAMPINES ST 33","1 TAMPINES STREET 21 BIG HEART STUDENT CARE (CHONGZHENG PRIMARY SCHOOL) SINGAPORE 529392","0.565915467228954","3"
"5923","856 TAMPINES ST 82","2 TAMPINES AVENUE 3 CHAPEL OF CHRIST THE REDEEMER SINGAPORE 529706","0.422045390324664","4"
"5924","867 TAMPINES ST 83","21 TAMPINES STREET 71 NASCANS @ POI CHING SINGAPORE 529067","0.312515001689706","3"
"5925","708 TAMPINES ST 71","21 TAMPINES STREET 71 NASCANS @ POI CHING SINGAPORE 529067","0.186950333369046","3"
"5926","927 TAMPINES ST 91","2 TAMPINES STREET 91 MOE KINDERGARTEN @ JUNYUAN SINGAPORE 528906","0.26744241833613","3"
"5927","498A TAMPINES ST 45","2 PASIR RIS STREET 11 LEARNING LEAP PTE LTD (WHITE SANDS PRIMARY SCHOOL) SINGAPORE 519075","0.549587789358331","1"
"5928","705 TAMPINES ST 71","21 TAMPINES STREET 71 NASCANS @ POI CHING SINGAPORE 529067","0.234540099625826","3"
"5929","909 TAMPINES AVE 4","2 TAMPINES STREET 91 MOE KINDERGARTEN @ JUNYUAN SINGAPORE 528906","0.24245385336726","4"
"5930","902 TAMPINES AVE 4","2 TAMPINES AVENUE 3 CHAPEL OF CHRIST THE REDEEMER SINGAPORE 529706","0.300902499680984","4"
"5931","278 TAMPINES ST 22","1 TAMPINES STREET 21 BIG HEART STUDENT CARE (CHONGZHENG PRIMARY SCHOOL) SINGAPORE 529392","0.426555943023831","4"
"5932","294 TAMPINES ST 22","1 TAMPINES STREET 21 BIG HEART STUDENT CARE (CHONGZHENG PRIMARY SCHOOL) SINGAPORE 529392","0.303914714852765","4"
"5933","154 SIMEI ST 1","11 SIMEI STREET 3 LEARNING STUDIO EDUCARE @ CHANGKAT PRIMARY SCHOOL SINGAPORE 529896","0.75216942844952","2"
"5934","289 TAMPINES ST 22","1 TAMPINES STREET 21 BIG HEART STUDENT CARE (CHONGZHENG PRIMARY SCHOOL) SINGAPORE 529392","0.460221336697151","3"
"5935","449 TAMPINES ST 42","1 TAMPINES STREET 42 COMMIT LEARNING SCHOOLHOUSE @ GONGSHANG PRIMARY SCHOOL SINGAPORE 529176","0.212758060234794","4"
"5936","926 TAMPINES ST 91","2 TAMPINES STREET 91 MOE KINDERGARTEN @ JUNYUAN SINGAPORE 528906","0.314646345119337","3"
"5937","498H TAMPINES ST 45","2 PASIR RIS STREET 11 LEARNING LEAP PTE LTD (WHITE SANDS PRIMARY SCHOOL) SINGAPORE 519075","0.477063737081767","1"
"5938","373 TAMPINES ST 34","31 TAMPINES STREET 33 NASCANS @ EAST SPRING SINGAPORE 529258","0.48961833121467","1"
"5939","127 TAMPINES ST 11","1 TAMPINES STREET 21 BIG HEART STUDENT CARE (CHONGZHENG PRIMARY SCHOOL) SINGAPORE 529392","0.581394737744479","4"
"5940","497A TAMPINES ST 45","2 PASIR RIS STREET 11 LEARNING LEAP PTE LTD (WHITE SANDS PRIMARY SCHOOL) SINGAPORE 519075","0.746262461226983","2"
"5941","394 TAMPINES AVE 7","31 TAMPINES STREET 33 NASCANS @ EAST SPRING SINGAPORE 529258","0.687398639906093","4"
"5942","230C TAMPINES ST 24","1 TAMPINES STREET 42 COMMIT LEARNING SCHOOLHOUSE @ GONGSHANG PRIMARY SCHOOL SINGAPORE 529176","0.317784380143076","4"
"5943","727 TAMPINES ST 71","21 TAMPINES STREET 71 NASCANS @ POI CHING SINGAPORE 529067","0.151240303284842","3"
"5944","145 SIMEI ST 2","11 SIMEI STREET 3 LEARNING STUDIO EDUCARE @ CHANGKAT PRIMARY SCHOOL SINGAPORE 529896","0.654017114991586","3"
"5945","518C TAMPINES CTRL 7","21 TAMPINES STREET 71 NASCANS @ POI CHING SINGAPORE 529067","0.440146874941216","5"
"5946","148 TAMPINES AVE 5","250 TAMPINES STREET 12 MOE KINDERGARTEN @ TAMPINES PRIMARY SINGAPORE 529426","0.148350829651142","4"
"5947","889 TAMPINES ST 81","2 TAMPINES AVENUE 3 CHAPEL OF CHRIST THE REDEEMER SINGAPORE 529706","0.664557485893683","3"
"5948","431 TAMPINES ST 41","30 TAMPINES AVENUE 9 BIG HEART STUDENT CARE (TAMPINES NORTH PRIMARY SCHOOL) SINGAPORE 529565","0.240360157334274","3"
"5949","310 TAMPINES ST 32","31 TAMPINES STREET 33 NASCANS @ EAST SPRING SINGAPORE 529258","0.521015479641149","4"
"5950","893 TAMPINES AVE 8","2 TAMPINES AVENUE 3 CHAPEL OF CHRIST THE REDEEMER SINGAPORE 529706","0.767327166111617","2"
"5951","863 TAMPINES ST 83","21 TAMPINES STREET 71 NASCANS @ POI CHING SINGAPORE 529067","0.247355451931294","4"
"5952","94 LOR 4 TOA PAYOH","15 LORONG 3 TOA PAYOH KHENG CHENG SCHOOL SINGAPORE 319580","0.317406446597745","3"
"5953","4 UPP ALJUNIED LANE","15 CEDAR AVENUE CEDAR PRIMARY SCHOOL SINGAPORE 349700","0.445640967607708","3"
"5954","2 UPP ALJUNIED LANE","15 CEDAR AVENUE CEDAR PRIMARY SCHOOL SINGAPORE 349700","0.412370703151845","3"
"5955","231 LOR 8 TOA PAYOH","16 LORONG 7 TOA PAYOH PEI CHUN SPORTS HALL SINGAPORE 319320","0.487158166739722","3"
"5956","126 LOR 1 TOA PAYOH","15 LORONG 3 TOA PAYOH KHENG CHENG SCHOOL SINGAPORE 319580","0.230721797749982","3"
"5957","174 LOR 1 TOA PAYOH","628 LORONG 1 TOA PAYOH CHIJ PRIMARY (TOA PAYOH) SINGAPORE 319765","0.231739286310668","2"
"5958","249 KIM KEAT LINK","16 LORONG 7 TOA PAYOH PEI CHUN SPORTS HALL SINGAPORE 319320","0.661091164469594","2"
"5959","250 KIM KEAT LINK","16 LORONG 7 TOA PAYOH PEI CHUN SPORTS HALL SINGAPORE 319320","0.588229754112893","3"
"5960","82 LOR 4 TOA PAYOH","15 LORONG 3 TOA PAYOH KHENG CHENG SCHOOL SINGAPORE 319580","0.211218727232236","4"
"5961","138 POTONG PASIR AVE 3","2 FRANCIS THOMAS DRIVE SAINT ANDREW'S JUNIOR SCHOOL SINGAPORE 359337","0.243396150587806","1"
"5962","84 LOR 2 TOA PAYOH","15 LORONG 3 TOA PAYOH KHENG CHENG SCHOOL SINGAPORE 319580","0.242245994803119","3"
"5963","80A LOR 4 TOA PAYOH","15 LORONG 3 TOA PAYOH KHENG CHENG SCHOOL SINGAPORE 319580","0.326757751399792","4"
"5964","217 LOR 8 TOA PAYOH","7 LORONG 8 TOA PAYOH FIRST TOA PAYOH PRIMARY SCHOOL SINGAPORE 319252","0.277231552702771","3"
"5965","215 LOR 8 TOA PAYOH","7 LORONG 8 TOA PAYOH FIRST TOA PAYOH PRIMARY SCHOOL SINGAPORE 319252","0.174008496907326","3"
"5966","216 LOR 8 TOA PAYOH","7 LORONG 8 TOA PAYOH FIRST TOA PAYOH PRIMARY SCHOOL SINGAPORE 319252","0.282568807615375","4"
"5967","50 LOR 5 TOA PAYOH","16 LORONG 7 TOA PAYOH PEI CHUN SPORTS HALL SINGAPORE 319320","0.27084021565867","3"
"5968","172 LOR 1 TOA PAYOH","628 LORONG 1 TOA PAYOH CHIJ PRIMARY (TOA PAYOH) SINGAPORE 319765","0.298767266236444","2"
"5969","151 WOODLANDS ST 13","31 WOODLANDS CENTRE ROAD MARSILING PRIMARY SCHOOL SINGAPORE 738927","0.188530499285734","2"
"5970","570A WOODLANDS AVE 1","80 WOODLANDS DRIVE 17 INNOVA PRIMARY SCHOOL SINGAPORE 737888","0.18188298306284","5"
"5971","570B WOODLANDS AVE 1","2 WOODLANDS DRIVE 14 COMMIT LEARNING SCHOOLHOUSE @ WOODGROVE PRIMARY SCHOOL SINGAPORE 738079","0.187812457755022","5"
"5972","748 WOODLANDS CIRCLE","31 WOODLANDS CIRCLE BIG HEART STUDENT CARE @ EVERGREEN SINGAPORE 738908","0.163693969942737","4"
"5973","756 WOODLANDS AVE 4","31 WOODLANDS CIRCLE BIG HEART STUDENT CARE @ EVERGREEN SINGAPORE 738908","0.224221391943667","4"
"5974","645 WOODLANDS RING RD","11 WOODLANDS RING ROAD POWERLIFE STUDENT SERVICES SINGAPORE 738240","0.462675313733068","3"
"5975","664 WOODLANDS RING RD","11 WOODLANDS RING ROAD POWERLIFE STUDENT SERVICES SINGAPORE 738240","0.155897221837768","6"
"5976","630 WOODLANDS RING RD","11 WOODLANDS RING ROAD POWERLIFE STUDENT SERVICES SINGAPORE 738240","0.455672555645928","3"
"5977","736 WOODLANDS CIRCLE","31 WOODLANDS CIRCLE BIG HEART STUDENT CARE @ EVERGREEN SINGAPORE 738908","0.291612237854219","7"
